,base,ASNt2r_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,CITt15_FWD_BSU07610-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,CITt11_FWD_BSU07610-MONOMER_s,ALAt2r_FWD_BSU27810-MONOMER_s,PYDX5Pt_s,CBL1t_s,4FE4St_s,PSER_Lt6_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
DM_RNA_BSU00770_s,,3.4996481305304e-10,3.5000495757698967e-10,3.500053408912863e-10,3.4997489759939773e-10,3.500053406618805e-10,3.5000627957263164e-10,3.499372322051656e-10,3.4963922742637655e-10,3.4960697073488565e-10,3.4991568919899154e-10,3.4985558056655066e-10,3.4993900512444405e-10,3.499969727936415e-10,3.499701380262091e-10,0.0,0.0
DM_RNA_BSU00810_s,,3.4996481305304e-10,3.5000495757698967e-10,3.500053408912863e-10,3.4997489759939773e-10,3.500053406618805e-10,3.5000627957263164e-10,3.499372322051656e-10,3.4963922742637655e-10,3.4960697073488565e-10,3.4991568919899154e-10,3.4985558056655066e-10,3.4993900512444405e-10,3.499969727936415e-10,3.499701380262091e-10,0.0,0.0
DM_RNA_BSU00820_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35290_s,,7.217618860773359e-09,7.21935574283676e-09,7.2193630445363835e-09,7.2195341707293785e-09,7.219363067995052e-09,7.219356631549131e-09,7.221057794093444e-09,7.22385177953587e-09,7.230190817693634e-09,7.2213403561026796e-09,7.218227912215095e-09,7.222678944428399e-09,7.220006488456328e-09,7.2200894766465074e-09,0.0,0.0
DM_RNA_BSU35300_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU05740_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14580_s,,4.162388220567241e-09,4.162750761567798e-09,4.162749963931815e-09,4.162493434480882e-09,4.162749967014371e-09,4.1627487789430115e-09,4.162004758584657e-09,4.158540618272289e-09,3.0646582222999872e-09,4.161862997880088e-09,3.8065068667504626e-09,4.16200554310084e-09,4.1626581586000215e-09,3.952756605116639e-09,0.0,0.0
DM_RNA_BSU14590_s,,4.162388220567241e-09,4.162750761567798e-09,4.162749963931815e-09,4.162493434480882e-09,4.162749967014371e-09,4.1627487789430115e-09,4.162004758584657e-09,4.158540618272289e-09,3.0646582222999872e-09,4.161862997880088e-09,3.8065068667504626e-09,4.16200554310084e-09,4.1626581586000215e-09,3.952756605116639e-09,0.0,0.0
DM_RNA_BSU14600_s,,4.162388220567241e-09,4.162750761567798e-09,4.162749963931815e-09,4.162493434480882e-09,4.162749967014371e-09,4.1627487789430115e-09,4.162004758584657e-09,4.158540618272289e-09,3.0646582222999872e-09,4.161862997880088e-09,3.8065068667504626e-09,4.16200554310084e-09,4.1626581586000215e-09,3.952756605116639e-09,0.0,0.0
DM_RNA_BSU14610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18470_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15550_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15530_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15490_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15500_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15510_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15480_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15560_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15520_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU15540_s,,1.6189028725891976e-09,1.619129179597775e-09,1.6191406869358319e-09,1.6198005277691597e-09,1.6191407842615779e-09,1.6191375343157117e-09,1.4716035270759763e-09,5.572613124589397e-10,9.79754541325301e-10,1.544197722641322e-09,1.4450977712344317e-09,1.1506737066501234e-09,1.6192218009587678e-09,1.7231050852446753e-09,0.0,0.0
DM_RNA_BSU02390_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU15980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02430_s,,0.0,0.0,0.0,0.0,0.0,6.789555119214969e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02420_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31322_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31980_s,,2.8429528625047463e-13,2.843222012505739e-13,2.843222012505739e-13,2.843050734337346e-13,2.843222012505739e-13,2.843222012505739e-13,2.8426347861127853e-13,2.840212866450302e-13,2.840212866450302e-13,2.842512451915521e-13,2.841949735192068e-13,2.842683720239169e-13,2.843148607192962e-13,2.8429773303672155e-13,0.0,0.0
DM_RNA_BSU31990_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32000_s,,2.8429528625047463e-13,2.843222012505739e-13,2.843222012505739e-13,2.843050734337346e-13,2.843222012505739e-13,2.843222012505739e-13,2.8426347861127853e-13,2.840212866450302e-13,2.840212866450302e-13,2.842512451915521e-13,2.841949735192068e-13,2.842683720239169e-13,2.843148607192962e-13,2.8429773303672155e-13,0.0,0.0
DM_RNA_BSU31970_s,,2.8429528625047463e-13,2.843222012505739e-13,2.843222012505739e-13,2.843050734337346e-13,2.843222012505739e-13,2.843222012505739e-13,2.8426347861127853e-13,2.840212866450302e-13,2.840212866450302e-13,2.842512451915521e-13,2.841949735192068e-13,2.842683720239169e-13,2.843148607192962e-13,2.8429773303672155e-13,0.0,0.0
DM_RNA_BSU38860_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07990_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07810_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU07800_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03130_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35590_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35609_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35550_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35540_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35580_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35570_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35600_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU32410_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU33960_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19350_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU26970_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00730_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21870_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30320_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27810_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14880_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14900_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14920_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14910_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14890_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22780_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06490_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06530_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06480_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06500_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06450_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06510_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06520_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06470_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06430_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06420_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06440_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU12290_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14530_s,,1.322444413332882e-09,1.3224379612888943e-09,1.3223470753037661e-09,1.3221457889422135e-09,1.3223470744387486e-09,1.3223915791279122e-09,1.32264814230813e-09,1.3215676542542194e-09,1.3190692225148225e-09,1.3223991693382217e-09,1.3206034982114015e-09,1.321611066409646e-09,1.3221872493424114e-09,1.3224632139033076e-09,0.0,0.0
DM_RNA_BSU14540_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13580_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28470_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31630_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31660_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31650_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31620_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31640_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU04520_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35790_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU14870_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37760_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37780_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03910_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03900_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24950_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24970_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24990_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU24960_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18440_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU18450_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00120_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00110_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU39980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29750_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25710_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU21680_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30300_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27120_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00980_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35950_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35930_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35960_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35940_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU35920_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06020_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06030_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30830_s,,3.7613622513444865e-13,3.761718349634491e-13,3.761718349634491e-13,3.7614917404476875e-13,3.761718349634491e-13,3.761718349634491e-13,3.760941421104799e-13,3.7577371058611666e-13,3.7577371058611666e-13,3.7607795671262447e-13,3.7600350660584606e-13,3.7610061632882557e-13,3.761621230904114e-13,3.761394623493422e-13,0.0,0.0
DM_RNA_BSU30820_s,,3.097107837012687e-15,3.0974010485218285e-15,3.0974010485218285e-15,3.097214458414622e-15,3.0974010485218285e-15,3.0974010485218285e-15,3.096761325124501e-15,3.0941228901133875e-15,3.0941228901133875e-15,3.0966280544656047e-15,3.096015031859001e-15,3.0968146338754735e-15,3.0973210809034763e-15,3.097134492231437e-15,0.0,0.0
DM_RNA_BSU30790_s,,1.3533445282161638e-13,1.3534726529857073e-13,1.3534726529857073e-13,1.3533911186154846e-13,1.3534726529857073e-13,1.3534726529857073e-13,1.3531931127807996e-13,1.3520401947123255e-13,1.3520401947123255e-13,1.3531348774443414e-13,1.3528670046953191e-13,1.3532164071283976e-13,1.3534377095015226e-13,1.353356175770172e-13,0.0,0.0
DM_RNA_BSU30800_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30780_s,,8.268883080816622e-14,8.269665918235751e-14,8.269665918235751e-14,8.269167746366775e-14,8.269665918235751e-14,8.269665918235751e-14,8.267957938321861e-14,8.260913653211002e-14,8.260913653211002e-14,8.267602122653118e-14,8.265965430446499e-14,8.268100265890867e-14,8.269452414889683e-14,8.268954246923118e-14,0.0,0.0
DM_RNA_BSU38020_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06370_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22650_s,,6.281272270758625e-10,6.280772137385659e-10,6.280787760074828e-10,6.280146530794912e-10,6.280787816090647e-10,6.280780259634812e-10,9.52860900537143e-10,6.277277852602059e-10,6.285430469885271e-10,9.529053395040584e-10,6.277682357154205e-10,6.28039861086839e-10,1.968344316544035e-10,6.281926831320207e-10,0.0,0.0
DM_RNA_BSU22600_s,,9.529141241821622e-10,9.52885080656379e-10,9.528866805943221e-10,9.528250710287987e-10,9.528866865805054e-10,9.528832266390205e-10,9.52860900537143e-10,9.52217929741459e-10,9.531143506716005e-10,9.529053395040584e-10,9.52502767635506e-10,9.52799263254414e-10,5.216407582556313e-10,9.529913725772457e-10,0.0,0.0
DM_RNA_BSU22640_s,,7.852183973426754e-10,7.851785265704275e-10,7.851801070588954e-10,7.851171997804727e-10,7.851801128464991e-10,7.851780492016963e-10,9.52860900537143e-10,7.846754238218803e-10,7.855299401941093e-10,9.529053395040584e-10,7.848340782721043e-10,7.85117732750355e-10,3.5393499947426776e-10,7.852895570535636e-10,0.0,0.0
DM_RNA_BSU22630_s,,7.852183973426754e-10,7.851785265704275e-10,7.851801070588954e-10,7.851171997804727e-10,7.851801128464991e-10,7.851780492016963e-10,9.52860900537143e-10,7.846754238218803e-10,7.855299401941093e-10,9.529053395040584e-10,7.848340782721043e-10,7.85117732750355e-10,3.5393499947426776e-10,7.852895570535636e-10,0.0,0.0
DM_RNA_BSU22660_s,,6.611195718940765e-10,6.61071688701987e-10,6.610732547973808e-10,6.610093871805545e-10,6.610732604380309e-10,6.610722300859749e-10,9.52860900537143e-10,6.606899854974086e-10,6.615134915003465e-10,9.529053395040584e-10,6.607552611987247e-10,6.610294129275431e-10,2.2982875015013355e-10,6.611862258338793e-10,0.0,0.0
DM_RNA_BSU22610_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22680_s,,9.529141241821622e-10,9.52885080656379e-10,9.528866805943221e-10,9.528250710287987e-10,9.528866865805054e-10,9.528832266390205e-10,9.52860900537143e-10,9.52217929741459e-10,9.531143506716005e-10,9.529053395040584e-10,9.52502767635506e-10,9.52799263254414e-10,5.216407582556313e-10,9.529913725772457e-10,0.0,0.0
DM_RNA_BSU22620_s,,2.84429596692815e-10,2.844209276657585e-10,2.844214052215973e-10,2.8440301575351254e-10,2.844214070083771e-10,2.844203742712855e-10,9.52860900537143e-10,2.842217938079969e-10,2.844893610915084e-10,2.8442697460716566e-10,2.843068133551634e-10,2.843953125463991e-10,1.5570140763368568e-10,2.8445265410092894e-10,0.0,0.0
DM_RNA_BSU22670_s,,7.130180434060687e-10,7.12973511030084e-10,7.129750831447011e-10,7.129116171440472e-10,7.129750888468077e-10,7.129736263688714e-10,9.52860900537143e-10,7.125410382009627e-10,7.133775128259759e-10,9.529053395040584e-10,7.126453651529454e-10,7.12923490957819e-10,2.817303263473763e-10,7.130865816717826e-10,0.0,0.0
DM_RNA_BSU13300_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01040_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01050_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28310_s,,4.380387602274245e-09,4.3807817329192675e-09,4.380791167075713e-09,4.380560836108086e-09,4.380791167105341e-09,4.3807999773730406e-09,4.380236903058491e-09,4.376218068579711e-09,0.0,4.3800848257072025e-09,4.378942057922359e-09,4.379964918810932e-09,4.380685003920448e-09,4.380396454710412e-09,0.0,0.0
DM_RNA_BSU28290_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
