,base,4FE4St_s,CITt15_FWD_BSU07610-MONOMER_s,ALAt2r_FWD_BSU27810-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,CBL1t_s,CITt11_FWD_BSU07610-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,PYDX5Pt_s,PHEt2r_REV_CPLX_dummy_s,PSER_Lt6_FWD_CPLX_dummy_s,ASPt2r_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,THMPPt_s,CITt13_FWD_BSU07610-MONOMER_s
TKT2_FWD_BSU17890-MONOMER_mod_mg2_mod_mn2_mod_thmpp_s,,0.1549501105095898,0.2045836849624505,0.20458375719513155,0.20457354210021444,0.12172204903576131,0.20458368716313136,0.20459511039777442,0.2045836843332981,0.1989498163838044,0.21268557654233433,0.20454388989751388,0.19088427380134085,0.16816294746498817,0.20458251394063964,0.0,0.0
TMDK1_FWD_BSU37060-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDPP_REV_BSU39400-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDPP_FWD_BSU39400-MONOMER_s,,0.005360811905773341,0.0053654036452096595,0.0053654036447641305,0.0053649559432734995,0.00536075284697123,0.00536540364532893,0.005365140657410489,0.005365403645177315,0.005364504882907487,0.00536503272619242,0.005311595836961078,0.005363416561812797,0.005364578515904273,0.0053652543306487235,0.0,0.0
TMDS_FWD_CPLX8J2-176_s,,0.005195746608243153,0.005200196276550355,0.005200196276104826,0.00519976243511316,0.005195688704500081,0.005200196276669626,0.005199941374039644,0.0052001962765180106,0.0051993252352675315,0.005199836907947432,0.00514642196454427,0.005198270410518834,0.0051993965581761,0.00520005158215336,0.0,0.0
TMDS_FWD_BSU17680-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMDS_FWD_BSU21820-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMN_FWD_BSU11650-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPHi_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPK_FWD_BSU05900-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPPP_FWD_BSU38290-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPt6_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TMPt6_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TPI_REV_BSU33920-MONOMER_s,,0.1606974553174123,0.21033405537771951,0.21033407871993162,0.2103235075049821,0.12746788626633768,0.21033405758432205,0.2103455975654887,0.21033405474753478,0.198827348550823,0.21843588220668864,0.20442142636246377,0.19663380708860154,0.17391266499687932,0.21033284627263618,0.0,0.0
TPI_FWD_BSU33920-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU32110-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU34790-MONOMER_s,,0.04212916506058846,0.04213993102810633,0.04213991102824599,0.04214006765431651,0.018408250347881825,0.04213993115358472,0.04213846176623831,0.04213993099189347,0.03931547452170352,0.04214072491290223,0.042132112788354596,0.0421322442575209,0.03172190251649526,0.042139306675497486,0.0,0.0
TRDR_FWD_CPLX8J2-179_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRDR_FWD_BSU03270-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRE6PH_FWD_BSU07810-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TREpts_FWD_CPLX000-69_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPAS1_FWD_BSU27250-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TRPS1_FWD_CPLX8J2-19_mod_pydx5p_s,,0.0058697275417643364,0.0058728588783206045,0.005872809987851644,0.005872443552784139,0.005868219104931907,0.005872858884242291,0.005872969613662053,0.00587285887728827,0.0,0.005872785531543329,0.0,0.005871976192240589,0.005872187084045061,0.005872817356703105,0.0,0.0
TRPt2r_FWD_BSU10010-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005871395980217977,0.0,0.005871416774919988,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU22620-MONOMER_mod_pydx5p_s,,0.025919025558351943,0.02590777221299583,0.025907678269282645,0.025909321183211324,0.02589442066957575,0.02590777234091377,0.025906385109604083,0.02590777217815601,0.0,0.025911030161882436,0.025909472885765623,0.025899241580474276,0.02590630062047102,0.01418268805590537,0.0,0.0
TYRTA_FWD_BSU22620-MONOMER_mod_pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_REV_BSU34890-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025908058833781535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRTA_FWD_BSU34890-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYRt2r_REV_CPLX_dummy_s,,0.01174411574185898,0.011724734097918361,0.011724738003762914,0.0117267317849431,0.011722416430987165,0.011724734222200947,0.011723900835039663,0.011724734064347576,0.011726688509426878,0.011728638196856017,0.011728822546859813,0.011722106207601144,0.011725026283372453,0.0,0.0,0.0
TYRt2r_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAAGDS_FWD_BSU15180-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UAG2E_REV_BSU35660-MONOMER_mod_nad_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG2E_FWD_BSU35660-MONOMER_mod_nad_s,,0.0009788645133332777,0.000979710175709414,0.000979710175709414,0.0009796276720629615,0.0009788576380294067,0.000979710175709414,0.0009796620485823168,0.000979710175709414,0.0009795451684165093,0.0009796414226707036,0.000979510791897154,0.0009793457846042496,0.0009795589190242514,0.0009796826744939298,0.0,0.0
UAG2EMA_REV_BSU35660-MONOMER_mod_nad_s,,0.04259267276021317,0.04262946949802701,0.04262946949802701,0.04262587957238664,0.04259237359974314,0.04262946949802701,0.0426273753747368,0.04262946949802701,0.04262228964674626,0.0426264778933267,0.042620793844396106,0.042613613993115355,0.042622887967686325,0.04262827285614689,0.0,0.0
UAG2EMA_FWD_BSU35660-MONOMER_mod_nad_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAG4E_FWD_BSU30870-MONOMER_s,,0.016951492869899155,0.01696613763385183,0.01696613763385183,0.016964708876393033,0.016951373806777588,0.01696613763385183,0.016965304192000867,0.01696613763385183,0.016963280118934235,0.016964947002636167,0.016962684803326404,0.016959827288408807,0.01696351824517737,0.016965661381365564,0.0,0.0
UAG4E_FWD_BSU38860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU37100-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGCVT_FWD_BSU36760-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UAGDP_REV_BSU00500-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGDP_FWD_BSU00500-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAGPT3_FWD_BSU15220-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UAMAGS_FWD_BSU15200-MONOMER_mod_mg2_mod_k_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UAMAS_FWD_BSU29790-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UAPGR_FWD_BSU15230-MONOMER_mod_fad_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UDCPDP_FWD_BSU31150-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UDPG4E_REV_BSU38860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPG4E_FWD_BSU38860-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGD_REV_BSU35580-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UDPGD_FWD_BSU35580-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGLYCH_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGLYCH_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UGMDDS_FWD_BSU04570-MONOMER_s,,0.011059641691589354,0.011069196356964114,0.011069196356964114,0.011068264194488527,0.011059564011383057,0.011069196356964114,0.011068652595520022,0.011069196356964114,0.01106733203201294,0.011068419554901126,0.011066943630981447,0.011065079306030274,0.011067487392425539,0.011068885636138918,0.0,0.0
UGT1_BS_FWD_BSU21920-MONOMER_s,,0.0014063474042895424,0.0014075623784472375,0.0014075623784472375,0.0014074438443830721,0.001406337526450862,0.0014075623784472375,0.0014074932335764745,0.0014075623784472375,0.0014073253103189067,0.001407463600060433,0.0014072759211255044,0.0014070388529971738,0.0014073450659962676,0.0014075228670925157,0.0,0.0
UGT2_BS_FWD_BSU21920-MONOMER_s,,0.0010794211398447034,0.0010803536752809555,0.0010803536752809555,0.0010802626962140042,0.001079413558255791,0.0010803536752809555,0.0010803006041585673,0.0010803536752809555,0.0010801717171470527,0.0010802778593918293,0.0010801338092024896,0.001079951851068587,0.001080186880324878,0.001080323348925305,0.0,0.0
UGT_BS_FWD_BSU21920-MONOMER_s,,0.002352906531728516,0.00235493925893575,0.00235493925893575,0.0023547409440862637,0.0023528900054910593,0.00235493925893575,0.00235482357527355,0.00235493925893575,0.0023545426292367775,0.0023547739965611783,0.0023544599980494913,0.0023540633683505193,0.0023545756817116917,0.002354873153985921,0.0,0.0
UMPt6_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMPt6_FWD_CPLX_dummy_s,,0.010116896892079872,0.010142160596231518,0.010142350894118295,0.010145431826800864,0.010125922456221277,0.010142160597042465,0.010141423340537473,0.010142160595019187,0.010141396305966022,0.010141904387971457,0.01013943003399012,0.01013201806173374,0.010136327744331016,0.010140970105051245,0.0,0.0
UNK5_FWD_BSU13580-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP3MT_2_FWD_BSU15610-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP3MT_2_FWD_BSU03280-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPP3S_FWD_BSU28140-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPDC1_FWD_BSU10120-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPDC1_FWD_CPLX-9084_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UPPRT_FWD_BSU36890-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URAt2_REV_BSU15480-MONOMER_s,,0.0759590330684331,0.12550569774239656,0.12550545168523028,0.12548174186587524,0.0432029828614716,0.12550570360604804,0.12555823898800872,0.1255056960618718,0.11407375422438476,0.13356655472981188,0.11970205762085392,0.11202320980333476,0.08919588070334868,0.12551155551917062,0.0,0.0
URAt2_FWD_BSU15480-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URAt2_REV_BSU36470-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URAt2_FWD_BSU36470-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URCN_FWD_BSU39360-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UREA_FWD_CPLX8J2-28_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UREAt_REV_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UREAt_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIC_FWD_BSU32450-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIC_FWD_BSU32460-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UMPK_FWD_BSU22890-MONOMER_mod_mg2_s,,0.049524738061539474,0.04957742883667273,0.049577631146454096,0.04957797490214618,0.049534296936357344,0.04957742883394481,0.049574968587827145,0.04957742883591902,0.04957131286021144,0.0495748752416306,0.049568217771407436,0.04955561071858522,0.04956686859913662,0.04957535555288795,0.0,0.0
UMPK_FWD_BSU16510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy1_FWD_BSU22890-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy1_FWD_BSU16510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIDK2r_copy2_REV_BSU00280-MONOMER_mod_mg2_s,,0.00514303903131685,0.00514746562717438,0.00514746562717438,0.005147033767248419,0.005143003042445712,0.00514746562717438,0.00514721370896535,0.00514746562717438,0.005146601906655087,0.005147105743949096,0.00514642196454427,0.005145558240800298,0.00514667388346698,0.005147321673939889,0.0,0.0
URIDK2r_copy2_FWD_BSU00280-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIK1_FWD_BSU27330-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIK2_FWD_BSU27330-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIK3_FWD_BSU27330-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU39020-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU32180-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
URIt2_FWD_BSU39410-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALDHr_REV_BSU24080-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALDHr_FWD_BSU24080-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALTA_REV_BSU02390-MONOMER_mod_6:pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALTA_FWD_BSU02390-MONOMER_mod_6:pydx5p_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALTA_REV_BSU38550-MONOMER_s,,0.0,0.03320921399503442,0.03320936046265826,0.033206243488520776,0.03317919990464365,0.03320921397966612,0.03320822051988459,0.03320921399776881,0.033205258788772035,0.03320607652582803,0.03320477774859756,0.033196604359404816,0.0332035262610298,0.03320833483420202,0.0,0.0
VALTA_FWD_BSU38550-MONOMER_s,,0.002088341736592328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALt2r_FWD_BSU26690-MONOMER_s,,0.03526063112216413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VALt2r_FWD_BSU29600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
X00002_FWD_CPLX_dummy_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_FWD_BSU32470-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_FWD_BSU32510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_FWD_BSU32480-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_FWD_BSU32500-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HXAND_FWD_BSU32490-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAND_FWD_BSU32470-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAND_FWD_BSU32510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAND_FWD_BSU32480-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAND_FWD_BSU32500-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XAND_FWD_BSU32490-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XANt2_REV_BSU22060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XANt2_FWD_BSU22060-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XPPT_FWD_BSU22070-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTSNt2_REV_BSU38710-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XTSNt2_FWD_BSU38710-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYL14BASE_FWD_BSU28510-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLI1_REV_BSU17600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLI1_FWD_BSU17600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLI2_REV_BSU17600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLI2_FWD_BSU17600-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLK_FWD_BSU17610-MONOMER_mod_mg2_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
XYLt2_FWD_BSU33960-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNabc_FWD_CPLX000-70_s,,0.0,8.364965708827203e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZN2t4_FWD_BSU26650-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BALAt2r_FWD_BSU06310-MONOMER_s,,0.0,-2.1150656603955845e-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CU2abc1_FWD_BSU33500-MONOMER_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dummy_reaction_FWD_SPONT_s,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ATPM_s,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,0.0,0.0
GAM_s,,0.10862274169921873,0.10871658325195314,0.10871658325195314,0.10870742797851564,0.10862197875976562,0.10871658325195314,0.10871124267578128,0.10871658325195314,0.10869827270507813,0.1087089538574219,0.10869445800781251,0.10867614746093751,0.10869979858398439,0.10871353149414065,0.0,0.0
biomass_constituent_demand_s,,0.10862274169921873,0.10871658325195314,0.10871658325195314,0.10870742797851564,0.10862197875976562,0.10871658325195314,0.10871124267578128,0.10871658325195314,0.10869827270507813,0.1087089538574219,0.10869445800781251,0.10867614746093751,0.10869979858398439,0.10871353149414065,0.0,0.0
Demand_gtca2_45_BS_c_s,,0.10862274169921873,0.10871658325195314,0.10871658325195314,0.10870742797851564,0.10862197875976562,0.10871658325195314,0.10871124267578128,0.10871658325195314,0.10869827270507813,0.1087089538574219,0.10869445800781251,0.10867614746093751,0.10869979858398439,0.10871353149414065,0.0,0.0
