,base,DALAt2r_FWD_BSU18120-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,DHAt_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s
translation_BSU16100_s,6.916397940181828e-08,6.862363014934984e-08,6.861836506749804e-08,7.09784952968098e-08,2.2453645825226937e-08,6.86221719285984e-08,6.860322492674791e-08,6.860369231717307e-08,6.862373952845254e-08,6.862372921320952e-08,1.0525335625545304e-07,6.497244020301423e-08,6.861169059125263e-08,5.593214873703569e-08,8.106270792863118e-08,6.861117706589276e-08,6.802781984634935e-08,6.858677495114137e-08,6.861417143917051e-08,4.4396416118957614e-08,6.862373952845254e-08,6.589691023801729e-08,2.392800698141066e-07,6.861650572430797e-08,6.862375508167099e-08,6.862372156089189e-08,6.85937052468727e-08,9.731953303752311e-08,7.355044302558665e-08,6.646146459669563e-08,3.139545735438318e-07,3.035550443723888e-08,3.310756786265207e-08,6.07983095393415e-08,6.862374143145399e-08,6.86221719285984e-08,6.862009426048475e-08
translation_BSU16470_s,3.9456333014202406e-14,3.913288048719251e-14,3.913088963050135e-14,3.912889882179647e-14,3.912730620938232e-14,3.913248231201535e-14,3.9125713627678764e-14,3.912451921155478e-14,3.913288048719251e-14,3.913288048719251e-14,3.9080735881707634e-14,3.913168596741942e-14,3.912810251175055e-14,3.911337216072803e-14,3.912013983355849e-14,3.912929697969857e-14,3.913128779800066e-14,3.912770435960672e-14,3.913009330126108e-14,3.8781245807968766e-14,3.913288048719251e-14,3.912770435960672e-14,3.905805728969264e-14,3.913009330126108e-14,3.913288048719251e-14,3.913288048719251e-14,3.9119343607965254e-14,3.9074767226749665e-14,3.912372294373572e-14,3.9129695139520096e-14,3.462064279986403e-14,3.877331660999175e-14,3.911456641562826e-14,3.912850066581379e-14,3.913288048719251e-14,3.913248231201535e-14,3.913128779800066e-14
translation_BSU16490_s,3.3063979678782014e-06,3.2781530435808772e-06,3.2780140004446806e-06,3.2778766760082006e-06,3.2777475058240418e-06,3.2780992671241975e-06,3.277656646280424e-06,3.2775709159572648e-06,3.278152139558497e-06,3.2781510916677363e-06,3.274524930151334e-06,3.2780678843879e-06,3.2778133558045314e-06,3.2767827142607234e-06,3.27723404865868e-06,3.27787739193515e-06,3.2780406361252917e-06,3.2777896071618137e-06,3.2779617890138964e-06,3.25374951923994e-06,3.278152139558497e-06,3.2777892282982556e-06,3.2727499680127546e-06,3.277962145217905e-06,3.2781507836433707e-06,3.278152027707693e-06,3.2772629054394373e-06,3.2741233296271664e-06,3.2775121978959568e-06,3.277931243515866e-06,2.960697077644142e-06,3.252976971680503e-06,3.2768709149402465e-06,3.277848968837066e-06,3.2781522271451584e-06,3.2780992671241975e-06,3.278043605349259e-06
transcription_TU_BSU16490_s,9.180981632284636e-08,9.142851176017573e-08,9.142713328896735e-08,9.142580272015871e-08,9.142419962197086e-08,9.142751181550354e-08,9.142366507793186e-08,9.142277364648527e-08,9.142848654676448e-08,9.142845732082798e-08,9.139279772697412e-08,9.142763633839369e-08,9.142503645698617e-08,9.141478622839025e-08,9.141887666211386e-08,9.142532276458953e-08,9.14273762715324e-08,9.142487398979319e-08,9.142667688354556e-08,9.118977530779865e-08,9.142848654676448e-08,9.142486342244226e-08,9.137176968413536e-08,9.142668681854509e-08,9.142844872995105e-08,9.142848342721747e-08,9.142068161900931e-08,9.138909292248936e-08,9.142213571050673e-08,9.142632484743289e-08,8.831058271316411e-08,9.117817188952054e-08,9.141574670855554e-08,9.142552984472507e-08,9.142848898957847e-08,9.142751181550354e-08,9.142745908574583e-08
translation_BSU16500_s,2.1362110258205746e-07,2.1083850185843583e-07,2.1082374446752784e-07,2.1080906045037072e-07,2.1079608008502154e-07,2.1083389354295127e-07,2.1078560713065208e-07,2.107765798263413e-07,2.1083844336613888e-07,2.1083837579710285e-07,2.1045279069092487e-07,2.1082952592347962e-07,2.108026269706307e-07,2.1069313182190759e-07,2.1074188953385587e-07,2.1081021701120718e-07,2.1082661144967188e-07,2.1079996918758336e-07,2.108178654839587e-07,2.0824383351051824e-07,2.1083844336613888e-07,2.107999027951222e-07,2.102692124619797e-07,2.1081806146755828e-07,2.1083835599578502e-07,2.1083843617781243e-07,2.1074181207545338e-07,2.1040938516518332e-07,2.1077056461542498e-07,2.1081488743741013e-07,1.779077818332465e-07,2.0816994611407536e-07,2.1070241098659977e-07,2.1080614598546718e-07,2.1083844844743653e-07,2.1083389354295127e-07,2.1082681893045385e-07
transcription_TU_BSU16500_s,5.931685895430325e-09,5.880338773202932e-09,5.880087938397182e-09,5.879839138984554e-09,5.879605695978381e-09,5.880242397271028e-09,5.879442183619293e-09,5.8792868381967254e-09,5.8803371418380785e-09,5.880335257320693e-09,5.873789249118349e-09,5.880184884922572e-09,5.8797240001140766e-09,5.877859255503029e-09,5.8786728444743136e-09,5.879839245892112e-09,5.880135749581532e-09,5.879682020443871e-09,5.879988269991073e-09,5.836253920214084e-09,5.8803371418380785e-09,5.879680168609824e-09,5.870497361705468e-09,5.879993736232106e-09,5.880334705056965e-09,5.8803369413538486e-09,5.878734987536736e-09,5.8730600275874354e-09,5.87918335572376e-09,5.879937359776523e-09,5.30656783550514e-09,5.834826159010879e-09,5.878021665673153e-09,5.879790000844246e-09,5.880337283556747e-09,5.880242397271028e-09,5.880141536399215e-09
translation_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16520_s,5.862287530529864e-10,5.920836492720629e-10,5.920266460243604e-10,5.920075203382364e-10,5.91980280904868e-10,5.92054219132498e-10,5.919166120956999e-10,5.919074931833009e-10,5.920838349620477e-10,5.920838183319635e-10,5.907469166053526e-10,5.920591076480741e-10,5.920187346706753e-10,5.917932453425986e-10,5.920131372483921e-10,5.920664178873052e-10,5.920468604718394e-10,5.919756411403474e-10,5.921996422454901e-10,5.842400581043271e-10,5.920838349620477e-10,5.920175998476747e-10,5.933530784379365e-10,5.920266317973677e-10,5.92083753044682e-10,5.920838092625909e-10,5.916131368346691e-10,5.907431330124929e-10,5.917976127243779e-10,5.920383783204471e-10,5.136824024994866e-10,5.852738125400231e-10,5.917083936141426e-10,5.919657791460448e-10,5.920844027292264e-10,5.92054219132498e-10,5.920308810826544e-10
transcription_TU_BSU16520_s,1.6278002425553323e-11,1.651336169202956e-11,1.651222327584532e-11,1.651214127714137e-11,1.6511742676198202e-11,1.651263116343705e-11,1.651032793801413e-11,1.6510344446094363e-11,1.6513366870969878e-11,1.651336640715265e-11,1.648789201756099e-11,1.651294808221752e-11,1.6512634651584785e-11,1.650968578995455e-11,1.65142846598377e-11,1.6513693735647855e-11,1.651269678789589e-11,1.6511522972075707e-11,1.6517228945007745e-11,1.6373946214763947e-11,1.6513366870969878e-11,1.6512693294149397e-11,1.6565799817981248e-11,1.6512403455463915e-11,1.6513364586273975e-11,1.6513366154205573e-11,1.6503307114731923e-11,1.648914034107228e-11,1.6507460048012752e-11,1.651282137340248e-11,1.532192963500476e-11,1.6404726116041656e-11,1.650704774159317e-11,1.6511067325830432e-11,1.6513382706139096e-11,1.651263116343705e-11,1.6512251108970648e-11
translation_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540_s,2.1083743969003405e-08,2.0844513546653553e-08,2.084304241672316e-08,2.0841571338708108e-08,2.0840394513675097e-08,2.0844219316514247e-08,2.08392177218679e-08,2.0838335149816943e-08,2.0844513546653553e-08,2.0844513546653553e-08,2.08059870807665e-08,2.0843630862465476e-08,2.0840982922038375e-08,2.083009871192482e-08,2.083509921219599e-08,2.0841865550157887e-08,2.084333663855601e-08,2.0840688716818428e-08,2.08424539792873e-08,2.058493218217289e-08,2.0844513546653553e-08,2.0840688716818428e-08,2.078923478317202e-08,2.08424539792873e-08,2.0844513546653553e-08,2.0844513546653553e-08,2.083451088689724e-08,2.080157792726636e-08,2.083774677883271e-08,2.084215976368429e-08,1.7555751678578286e-08,2.0579084729997782e-08,2.0830981109540266e-08,2.0841277129334937e-08,2.0844513546653553e-08,2.0844219316514247e-08,2.084333663855601e-08
transcription_TU_BSU16540_s,5.854391032166967e-10,5.813587183390263e-10,5.813335809190688e-10,5.813084438281274e-10,5.81288334392265e-10,5.813536908287135e-10,5.812682251669725e-10,5.812531433861893e-10,5.813587183390263e-10,5.813587183390263e-10,5.807002265500083e-10,5.813436358475698e-10,5.81298389083875e-10,5.81112385810567e-10,5.811978445366827e-10,5.813134712199944e-10,5.813386083767391e-10,5.812933617314897e-10,5.813235260432104e-10,5.769145194855408e-10,5.813587183390263e-10,5.812933617314897e-10,5.804137777353134e-10,5.813235260432104e-10,5.813587183390263e-10,5.813587183390263e-10,5.811877903714961e-10,5.806248411374979e-10,5.812430889314703e-10,5.813184986250221e-10,5.236464994711631e-10,5.768142047041321e-10,5.811274664858633e-10,5.813034164494208e-10,5.813587183390263e-10,5.813536908287135e-10,5.813386083767391e-10
translation_BSU16550_s,7.123881037441037e-11,7.04304866384256e-11,7.042551591091622e-11,7.0420545358821e-11,7.041656904344296e-11,7.04294924788906e-11,7.041259284032997e-11,7.040961076166916e-11,7.04304866384256e-11,7.04304866384256e-11,7.030031148539021e-11,7.042750418087028e-11,7.041855718709885e-11,7.038178107269077e-11,7.039867701352172e-11,7.04215394552069e-11,7.042651004238496e-11,7.041756311176263e-11,7.042352766902845e-11,6.955340011962917e-11,7.04304866384256e-11,7.041756311176263e-11,7.024370798302255e-11,7.042352766902845e-11,7.04304866384256e-11,7.04304866384256e-11,7.039668915052842e-11,7.028541361665447e-11,7.040762274431146e-11,7.042253355860938e-11,5.931825327840913e-11,6.953364245527464e-11,7.038476256196013e-11,7.041955126945165e-11,7.04304866384256e-11,7.04294924788906e-11,7.042651004238496e-11
transcription_TU_BSU16550_s,1.9781109712361247e-12,1.9643239623926137e-12,1.964239026818729e-12,1.964154092356539e-12,1.9640861455872065e-12,1.9643069751889013e-12,1.9640181995293578e-12,1.9639672404528815e-12,1.9643239623926137e-12,1.9643239623926137e-12,1.9620990173468035e-12,1.9642730009148793e-12,1.9641201188829376e-12,1.9634916417047056e-12,1.9637803939298108e-12,1.964171079160042e-12,1.9642560138445704e-12,1.9641031322128383e-12,1.96420505290045e-12,1.9493076806612913e-12,1.9643239623926137e-12,1.9641031322128383e-12,1.96113114974122e-12,1.96420505290045e-12,1.9643239623926137e-12,1.9643239623926137e-12,1.9637464224127854e-12,1.96184430133836e-12,1.9639332679575692e-12,1.9641880660080116e-12,1.7693230260191432e-12,1.9489687320523044e-12,1.9635425970459072e-12,1.9641371055975046e-12,1.9643239623926137e-12,1.9643069751889013e-12,1.9642560138445704e-12
translation_BSU16570_s,9.053721157577687e-09,8.853869003601027e-09,8.853531000428478e-09,8.85264115231049e-09,8.85297576467198e-09,8.85416064346852e-09,8.851775561098047e-09,8.85127996503934e-09,8.85384865950939e-09,8.853782181549068e-09,8.840497662632332e-09,8.853597750387325e-09,8.852535956174867e-09,8.847010762580902e-09,8.848407919547863e-09,8.852517727418205e-09,8.853387816501192e-09,8.852394645685909e-09,8.852634594649765e-09,8.752167928275068e-09,8.85384865950939e-09,8.852201757400808e-09,8.82629862369135e-09,8.85307684161025e-09,8.853813639020308e-09,8.853858316651522e-09,8.8511651355493e-09,8.834603039730673e-09,8.851296622081333e-09,8.8532037812338e-09,7.36975963611025e-09,8.759344148510344e-09,8.84936948722019e-09,8.852752850388128e-09,8.85386829993212e-09,8.85416064346852e-09,8.853457033595413e-09
transcription_TU_BSU16570_s,2.513975887327594e-10,2.46936630339425e-10,2.469339541394186e-10,2.469158859658918e-10,2.4693061992106067e-10,2.469461144650609e-10,2.469025439748923e-10,2.4689277073631823e-10,2.469360629375994e-10,2.469342088505887e-10,2.4674046828814465e-10,2.469331154684067e-10,2.469156521974744e-10,2.4681148191544427e-10,2.4682750766131343e-10,2.4691109328852903e-10,2.4692861041949483e-10,2.4691306093027106e-10,2.46911652651272e-10,2.4528877288069773e-10,2.469360629375994e-10,2.4690768084513047e-10,2.464210626811268e-10,2.4692398750218287e-10,2.4693508620736275e-10,2.46936332277719e-10,2.469071213271576e-10,2.4659619594207307e-10,2.468959357397202e-10,2.4692887821998174e-10,2.1982247790061755e-10,2.4551695058565086e-10,2.4687323381760134e-10,2.469203516165319e-10,2.4693661071392245e-10,2.469461144650609e-10,2.469305409438599e-10
translation_BSU16600_s,3.178214709725263e-11,3.2253011205569166e-11,3.225058349113611e-11,3.2249301855938634e-11,3.224922593034492e-11,3.225223888003665e-11,3.223909477036406e-11,3.2244955345615105e-11,3.225301091847658e-11,3.225300501163087e-11,3.219529514720551e-11,3.2251810624275085e-11,3.2249218815415066e-11,3.2237627029748785e-11,3.2247777955658e-11,3.2250952234736563e-11,3.225131567903056e-11,3.224796420495281e-11,3.225488371554497e-11,3.1898408730318725e-11,3.225301091847658e-11,3.224920145697999e-11,3.2152535993559814e-11,3.225043340072957e-11,3.22530018205323e-11,3.225304115062342e-11,3.223521051904984e-11,3.219530453018529e-11,3.2241995396856945e-11,3.224925934173104e-11,2.8220635702996858e-11,3.187366410504375e-11,3.223748067865645e-11,3.2248109242782246e-11,3.2253060810222874e-11,3.225223888003665e-11,3.225112245758015e-11
translation_BSU16630_s,1.1724575061059742e-09,1.1841672985441272e-09,1.1840532920487223e-09,1.1840150406764743e-09,1.1839605618097377e-09,1.1841084382649974e-09,1.183833224191401e-09,1.1838149863666033e-09,1.1841676699240969e-09,1.1841676366639284e-09,1.1814938332107066e-09,1.1841182152961497e-09,1.1840374693413523e-09,1.183586490685199e-09,1.1840262744967857e-09,1.1841328357746117e-09,1.1840937209436805e-09,1.1839512822806963e-09,1.1843992844909814e-09,1.1684801162086557e-09,1.1841676699240969e-09,1.184035199695351e-09,1.1867061568758743e-09,1.1840532635947368e-09,1.1841675060893654e-09,1.184167618525183e-09,1.1832262736693397e-09,1.1814862660249872e-09,1.1835952254487573e-09,1.1840767566408956e-09,1.0273648049989746e-09,1.1705476250800476e-09,1.1834167872282865e-09,1.1839315582920908e-09,1.1841688054584541e-09,1.1841084382649974e-09,1.1840617621653102e-09
translation_BSU16650_s,1.536173950668672e-12,1.5143857399667822e-12,1.5142680685744435e-12,1.514151195635313e-12,1.514048780588378e-12,1.5143502092313387e-12,1.513964064764519e-12,1.5138924067274481e-12,1.5143853223418015e-12,1.514384838254938e-12,1.511311084510712e-12,1.5143143358784838e-12,1.5141005719729773e-12,1.5132291968750723e-12,1.5136192725965503e-12,1.5141622136172427e-12,1.514291060647477e-12,1.5140789149183277e-12,1.5142225745739978e-12,1.4937235956356368e-12,1.5143853223418015e-12,1.5140787399134025e-12,1.5098836539302872e-12,1.514222739118976e-12,1.5143846959590476e-12,1.5143852706708574e-12,1.5136112298137882e-12,1.5109656059137588e-12,1.5138439130047215e-12,1.514197776929179e-12,1.2552062522143016e-12,1.4931568145885493e-12,1.513301980219021e-12,1.5141277096672667e-12,1.5143853628036071e-12,1.5143502092313387e-12,1.5142924322806596e-12
translation_BSU16670_s,1.0809756512784626e-13,1.0626297185256373e-13,1.0625172257012586e-13,1.062404740816355e-13,1.0623147586246645e-13,1.0626072193255902e-13,1.062224781513915e-13,1.0621573020151343e-13,5.6424594212693214e-14,1.0626297185256373e-13,1.0596850267600761e-13,1.0625622218782573e-13,1.0623597490853831e-13,1.0615276311654504e-13,1.0619102848959464e-13,1.0624272371581908e-13,1.0625397236309674e-13,1.0623372536962432e-13,1.062472230794576e-13,5.5373880449104613e-14,5.6424594212693214e-14,1.0623372536962432e-13,1.0584054490347604e-13,1.062472230794576e-13,1.0626297185256373e-13,1.0626297185256373e-13,1.0618649238774577e-13,1.0593481958482625e-13,1.0621123172703335e-13,1.0624497338175972e-13,8.213409098578981e-14,1.0423975790196204e-13,1.0615950839929637e-13,1.0623822447920863e-13,1.0626297185256373e-13,1.0626072193255902e-13,1.0625397236309674e-13
transcription_TU_BSU16670_s,3.001579875063629e-15,2.9637009750712237e-15,2.963468246408795e-15,2.9632355284678933e-15,2.963049361834549e-15,2.963654428481008e-15,2.962863202062775e-15,2.9627235867367955e-15,1.5736961047746426e-15,2.9637009750712237e-15,2.957607023028862e-15,2.963561336587173e-15,2.9631424442935193e-15,2.961420696471546e-15,2.962212766002033e-15,2.96328207119836e-15,2.963514791283553e-15,2.963095902849609e-15,2.9633751579458615e-15,1.5519116287888996e-15,1.5736961047746426e-15,2.963095902849609e-15,2.954957753169279e-15,2.9633751579458615e-15,2.9637009750712237e-15,2.9637009750712237e-15,2.962118631589551e-15,2.9569097117264874e-15,2.9626305119970027e-15,2.963328614357682e-15,2.4498654355219184e-15,2.9217515667801024e-15,2.961560275776629e-15,2.9631889861662797e-15,2.9637009750712237e-15,2.963654428481008e-15,2.963514791283553e-15
translation_BSU16680_s,3.3063979678782014e-06,3.2781530435808772e-06,3.2780140004446806e-06,3.2778766760082006e-06,3.2777475058240418e-06,3.2780992671241975e-06,3.277656646280424e-06,3.2775709159572648e-06,3.278152139558497e-06,3.2781510916677363e-06,3.274524930151334e-06,3.2780678843879e-06,3.2778133558045314e-06,3.2767827142607234e-06,3.27723404865868e-06,3.27787739193515e-06,3.2780406361252917e-06,3.2777896071618137e-06,3.2779617890138964e-06,3.25374951923994e-06,3.278152139558497e-06,3.2777892282982556e-06,3.2727499680127546e-06,3.277962145217905e-06,3.2781507836433707e-06,3.278152027707693e-06,3.2772629054394373e-06,3.2741233296271664e-06,3.2775121978959568e-06,3.277931243515866e-06,2.960697077644142e-06,3.252976971680503e-06,3.2768709149402465e-06,3.277848968837066e-06,3.2781522271451584e-06,3.2780992671241975e-06,3.278043605349259e-06
transcription_TU_BSU16680_s,9.180981632284636e-08,9.142851176017573e-08,9.142713328896735e-08,9.142580272015871e-08,9.142419962197086e-08,9.142751181550354e-08,9.142366507793186e-08,9.142277364648527e-08,9.142848654676448e-08,9.142845732082798e-08,9.139279772697412e-08,9.142763633839369e-08,9.142503645698617e-08,9.141478622839025e-08,9.141887666211386e-08,9.142532276458953e-08,9.14273762715324e-08,9.142487398979319e-08,9.142667688354556e-08,9.118977530779865e-08,9.142848654676448e-08,9.142486342244226e-08,9.137176968413536e-08,9.142668681854509e-08,9.142844872995105e-08,9.142848342721747e-08,9.142068161900931e-08,9.138909292248936e-08,9.142213571050673e-08,9.142632484743289e-08,8.831058271316411e-08,9.117817188952054e-08,9.141574670855554e-08,9.142552984472507e-08,9.142848898957847e-08,9.142751181550354e-08,9.142745908574583e-08
translation_BSU16690_s,1.6441038909596674e-11,1.6666021351161224e-11,1.666488065528419e-11,1.666495829901049e-11,1.6679751438389138e-11,1.664737958628993e-11,1.6663031023026222e-11,1.666300219321789e-11,1.6666026306453136e-11,1.6666025699629852e-11,1.662556615444782e-11,1.6666417737637767e-11,1.6665268113857845e-11,1.6660199127664024e-11,1.6648948251711625e-11,1.666633505323453e-11,1.6665455202969154e-11,1.6664183002702e-11,1.6680484561340537e-11,1.657333208229595e-11,1.6666026306453136e-11,1.666624316877783e-11,1.6699562098690373e-11,1.6665068652131147e-11,1.6666023769241587e-11,1.6666025593178567e-11,1.665510524314788e-11,1.663192920387204e-11,1.665436144110006e-11,1.666736263896861e-11,1.545845133944623e-11,1.6587928103139157e-11,1.6680051409403297e-11,1.666502734035228e-11,1.6666860627948132e-11,1.664737958628993e-11,1.6664916627327897e-11
transcription_TU_BSU16690_s,4.565236178800013e-13,4.648195214935792e-13,4.648004141253556e-13,4.648152875722142e-13,4.652380704854715e-13,4.64302136633567e-13,4.647818645559257e-13,4.647886855368073e-13,4.648196596979153e-13,4.648196427734615e-13,4.640236483341277e-13,4.648382015630611e-13,4.648290123587384e-13,4.647816698829915e-13,4.644246105645348e-13,4.648511458341041e-13,4.648138972978829e-13,4.648012879887299e-13,4.652407106641188e-13,4.644851792522539e-13,4.648196596979153e-13,4.648587506225332e-13,4.662343768454682e-13,4.648107406275929e-13,4.64819588934448e-13,4.648196398045085e-13,4.646014426360926e-13,4.642393613395163e-13,4.645527460790288e-13,4.648772648891391e-13,4.61088996891181e-13,4.649454862564515e-13,4.653278674407294e-13,4.648197549532282e-13,4.648429291339675e-13,4.64302136633567e-13,4.647988759594465e-13
translation_BSU16730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16750_s,1.9472117925441956e-07,1.914421164843885e-07,1.9143184656844398e-07,1.9141633345965878e-07,1.9143422557122972e-07,1.914361720374351e-07,1.9137532507203265e-07,1.9138673115012976e-07,1.9144230122194562e-07,1.9144250869970225e-07,1.375042416629146e-07,1.9143585653608506e-07,1.9141427794382035e-07,1.527391773164128e-07,1.5274641425342186e-07,1.914264324758563e-07,1.9143165298342103e-07,1.914096835789612e-07,1.914167902150418e-07,1.53213126944767e-08,1.9144230122194562e-07,1.914089018376104e-07,1.519964451591104e-07,1.9142339557698525e-07,1.9144215540633534e-07,1.9144234264782906e-07,1.9136374941291219e-07,1.5252175835361478e-07,1.762855414309197e-07,1.914236533820437e-07,1.605493165045622e-07,1.8912539141381984e-07,1.5280051692062167e-07,1.914185136338381e-07,1.9144232066337008e-07,1.914361720374351e-07,1.9143279400659077e-07
translation_BSU16760_s,6.381541791012709e-08,6.27407800005566e-08,6.273741427023177e-08,6.273233020323915e-08,6.273819393404421e-08,6.273883184387416e-08,6.271889064107029e-08,6.272262872258393e-08,6.274084054407043e-08,6.274090854016516e-08,4.50638737898607e-08,6.273872844551462e-08,6.273165655488332e-08,5.005677589370216e-08,5.005914763447217e-08,6.273563992507626e-08,6.273735082716314e-08,6.273015085676335e-08,6.273247989438091e-08,5.02121020565653e-09,6.274084054407043e-08,6.272989465889526e-08,4.981336239756873e-08,6.273464465085211e-08,6.274079275633547e-08,6.274085412045733e-08,6.27150969832505e-08,4.998552179578807e-08,5.777355879315234e-08,6.273472914057022e-08,5.261637058256137e-08,6.198152628646503e-08,5.007687854762003e-08,6.273304470551826e-08,6.274084691555315e-08,6.273883184387416e-08,6.273772477143926e-08
translation_BSU16770_s,6.34257452404885e-08,6.279226282445315e-08,6.278678133064187e-08,6.278326958231518e-08,6.277830662368622e-08,6.278860241061324e-08,6.277532171011796e-08,6.277344811035972e-08,6.279222678463932e-08,6.279234341921311e-08,1.796683336149809e-08,6.278922665564362e-08,6.278092267831273e-08,1.7987654755715712e-08,1.7991972895237163e-08,6.278171972129738e-08,6.278867825464279e-08,6.278040845761064e-08,6.278677430331131e-08,1.7775943282053324e-08,6.279222678463932e-08,6.278072757392016e-08,1.7952367057249513e-08,6.278482988102907e-08,6.279217886281996e-08,6.27922200136848e-08,6.276061827998721e-08,1.7963025874456266e-08,6.277182527691455e-08,6.278418644636225e-08,5.235663973021288e-08,6.196431465311698e-08,1.798841674267907e-08,6.278175708610708e-08,6.27921360424539e-08,6.278860241061324e-08,6.278872911518972e-08
translation_BSU16780_s,1.6441038909596674e-11,1.6666021351161224e-11,1.666488065528419e-11,1.666495829901049e-11,1.6679751438389138e-11,1.664737958628993e-11,1.6663031023026222e-11,1.666300219321789e-11,1.6666026306453136e-11,1.6666025699629852e-11,1.662556615444782e-11,1.6666417737637767e-11,1.6665268113857845e-11,1.6660199127664024e-11,1.6648948251711625e-11,1.666633505323453e-11,1.6665455202969154e-11,1.6664183002702e-11,1.6680484561340537e-11,1.657333208229595e-11,1.6666026306453136e-11,1.666624316877783e-11,1.6699562098690373e-11,1.6665068652131147e-11,1.6666023769241587e-11,1.6666025593178567e-11,1.665510524314788e-11,1.663192920387204e-11,1.665436144110006e-11,1.666736263896861e-11,1.545845133944623e-11,1.6587928103139157e-11,1.6680051409403297e-11,1.666502734035228e-11,1.6666860627948132e-11,1.664737958628993e-11,1.6664916627327897e-11
translation_BSU16920_s,7.413993719344282e-09,7.329869530993986e-09,7.329352215469746e-09,7.3288349182012765e-09,7.328421093530652e-09,7.329766066428676e-09,7.328007280543718e-09,7.327696928470943e-09,7.329869530993986e-09,7.329869530993986e-09,7.3163218908530765e-09,7.329559139488749e-09,7.328628004405503e-09,7.3248006260451625e-09,7.32655902709853e-09,7.328938376194508e-09,7.329455677114131e-09,7.328524548602962e-09,7.329145294371666e-09,7.238589035046595e-09,7.329869530993986e-09,7.328524548602962e-09,7.310431028711482e-09,7.329145294371666e-09,7.329869530993986e-09,7.329869530993986e-09,7.326352145432909e-09,7.3147714339510314e-09,7.327490030740247e-09,7.329041834917971e-09,6.173392774770051e-09,7.236532807568013e-09,7.32511091677856e-09,7.328731460938274e-09,7.329869530993986e-09,7.329766066428676e-09,7.329455677114131e-09
