,base,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,DHAt_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
translation_BSU28640_s,8.868700343083224e-09,7.430095373466151e-09,7.808799202962563e-09,7.430287165082983e-09,7.430327910894865e-09,7.429164714975622e-09,7.433373054116824e-09,7.430568279985044e-09,7.428228538673386e-09,7.43189545335288e-09,7.430249386612789e-09,7.430298250281332e-09,7.425914869324077e-09,7.429167353971157e-09,7.430249386612789e-09,7.4303172813999105e-09,7.426451239104805e-09,7.330523934324045e-09,7.417993877467065e-09,7.429816482327228e-09,7.2627606375131115e-09,7.430021364330189e-09,7.429456287740335e-09,7.485545168191228e-09,7.430208882188371e-09,7.430095373466151e-09,7.430248209449503e-09,7.449106262161945e-09,7.428018589899566e-09,7.429129293915339e-09,7.428528558838009e-09,7.417856310773169e-09,7.460082939712447e-09,7.429333918190917e-09,7.429289022332642e-09,7.430358798305603e-09,7.430265677745754e-09
translation_BSU28680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU28680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28720_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28730_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28740_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28750_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28790_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU28850_s,3.3063979678782014e-06,2.982967229174287e-06,2.9384784772381425e-06,2.982957620083747e-06,2.9827978741502088e-06,2.9826050908446927e-06,2.98276629117589e-06,2.9829235358307646e-06,2.9824181864550055e-06,2.982317466401773e-06,2.982959511456471e-06,2.9826471368084437e-06,2.981735554295729e-06,2.9825586630516696e-06,2.982959511456471e-06,2.9828747123202907e-06,2.9823027376934107e-06,2.960697077644142e-06,2.9811835973088007e-06,2.9828502469867133e-06,2.944612992824963e-06,2.9828085360326837e-06,2.982572747471454e-06,2.973612683627708e-06,2.9829634822136234e-06,2.982967229174287e-06,2.9829594166301186e-06,2.975577717707253e-06,2.9821132968184585e-06,2.982769321872562e-06,2.9825042679523083e-06,2.9579552746105215e-06,2.976069985447029e-06,2.982581869128662e-06,2.982804177514575e-06,2.982925116930018e-06,2.9829595655611397e-06
translation_BSU28860_s,3.3063979678782014e-06,2.982967229174287e-06,2.9384784772381425e-06,2.982957620083747e-06,2.9827978741502088e-06,2.9826050908446927e-06,2.98276629117589e-06,2.9829235358307646e-06,2.9824181864550055e-06,2.982317466401773e-06,2.982959511456471e-06,2.9826471368084437e-06,2.981735554295729e-06,2.9825586630516696e-06,2.982959511456471e-06,2.9828747123202907e-06,2.9823027376934107e-06,2.960697077644142e-06,2.9811835973088007e-06,2.9828502469867133e-06,2.944612992824963e-06,2.9828085360326837e-06,2.982572747471454e-06,2.973612683627708e-06,2.9829634822136234e-06,2.982967229174287e-06,2.9829594166301186e-06,2.975577717707253e-06,2.9821132968184585e-06,2.982769321872562e-06,2.9825042679523083e-06,2.9579552746105215e-06,2.976069985447029e-06,2.982581869128662e-06,2.982804177514575e-06,2.982925116930018e-06,2.9829595655611397e-06
translation_BSU28870_s,5.862287530529864e-10,5.107521387689229e-10,4.87869972155085e-10,5.107513014379825e-10,5.10787054484534e-10,5.106825363229706e-10,5.109673889083675e-10,5.107373031570962e-10,5.106076294720817e-10,5.108985181239265e-10,5.107514223711092e-10,5.107556524382146e-10,5.107013234210874e-10,5.106837642595454e-10,5.107514223711092e-10,5.10756069784116e-10,5.107008927102813e-10,5.136824024994866e-10,5.097256461373278e-10,5.107221614199725e-10,4.986792303140413e-10,5.107130050191149e-10,5.107309226621452e-10,5.153386701956798e-10,5.10751858588445e-10,5.107521387689229e-10,5.107514086530101e-10,5.124914870106217e-10,5.104904146635101e-10,5.107174261046209e-10,5.105431754166764e-10,5.102426629520566e-10,5.122801834620985e-10,5.10691435744536e-10,5.107156923044945e-10,5.107085167201899e-10,5.107519969818159e-10
translation_BSU28950_s,1.1838697408104693e-08,9.87645777263176e-09,9.653610838765131e-09,9.876119298765754e-09,9.87523423042242e-09,9.874197091794039e-09,9.87486910372747e-09,9.876071809005423e-09,9.873131126150311e-09,9.872658238234022e-09,9.876185811053563e-09,9.874096655711698e-09,9.869521831367994e-09,9.874253272633359e-09,9.876185811053563e-09,9.875756584189864e-09,9.872408042346557e-09,9.912947594653878e-09,9.867481235608626e-09,9.875635758959531e-09,9.669079653962596e-09,9.875676974149324e-09,9.873859403633365e-09,9.81771994959827e-09,9.876329147998484e-09,9.87645777263176e-09,9.876195862498635e-09,9.833180343383872e-09,9.871826717093572e-09,9.875043475885892e-09,9.874019472762988e-09,9.730221454957319e-09,9.836025338143587e-09,9.874333217404944e-09,9.875272850975556e-09,9.876116909428904e-09,9.876202417079177e-09
translation_BSU29010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29020_s,0.0,7.59236133079918e-08,1.0025063666528106e-07,7.592708202738784e-08,7.611224130077586e-08,7.701165714571594e-08,7.691468681650757e-08,7.598137433308839e-08,7.607901973826328e-08,7.64549128869373e-08,7.592469158243892e-08,7.618466034384172e-08,7.637642797004928e-08,7.615545399766324e-08,7.592469158243892e-08,7.599520400609273e-08,7.577817283643273e-08,6.809041606169245e-08,4.1026014529117445e-08,7.595971294742223e-08,0.0,7.59868320270816e-08,7.618485025781747e-08,9.837458834848834e-08,7.592459165942878e-08,7.59236133079918e-08,7.592473611021621e-08,8.860096645475915e-08,7.605093511968984e-08,7.589487306918506e-08,7.598181132810634e-08,9.373375642414254e-08,8.381555168084638e-08,7.609628611164765e-08,7.592045522241722e-08,7.590277405974863e-08,7.59257198403457e-08
translation_BSU29050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU29050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29060_s,0.0,0.0,0.0,-2.5631372963200077e-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0480246969230077e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0449467287064627e-24,0.0,0.0,0.0,0.0
translation_BSU29120_s,0.0,1.0311780233301228e-07,7.151066256407761e-08,1.0311776398597323e-07,1.0310306232227679e-07,1.0309547378707614e-07,1.0307968259923754e-07,1.0311454695434992e-07,1.0308577509949443e-07,1.0306798539495278e-07,1.0311775217842259e-07,1.0309364862099407e-07,5.6838159577141096e-08,1.0308928041071517e-07,1.0311775217842259e-07,1.0311105137558043e-07,1.0308549336298222e-07,1.0257916485813884e-07,1.0305113451150384e-07,1.0311107586803894e-07,1.418410520958878e-07,1.0310765927316219e-07,1.0541666066747539e-07,5.94177989985903e-08,1.0311779627380005e-07,1.0311780233301228e-07,1.0311773320086834e-07,7.354575582985092e-08,8.989905430421661e-08,9.455760115271495e-08,1.0309346945405691e-07,1.3122595106789286e-07,6.082316286745108e-08,9.738844649125742e-08,9.900608822364555e-08,1.0311725832206881e-07,1.0311774414436514e-07
translation_BSU29130_s,1.1085815628143794e-07,2.7836689588475946e-07,3.3487473744681603e-07,2.783774332066118e-07,2.806805036349894e-07,2.8030177496126314e-07,2.8799269474503817e-07,2.785888433725351e-07,2.788381284862183e-07,2.418591031233281e-07,2.7837435655468053e-07,2.809735673042469e-07,2.798070377603512e-07,2.8022628354641754e-07,2.7837435655468053e-07,2.7685174454704016e-07,2.77822550132619e-07,2.4495896014776604e-07,2.585828641294082e-07,2.7821670576403936e-07,1.328550093983293e-08,2.7857484887475654e-07,2.7881143889000756e-07,3.3280493049866064e-07,2.783702583412477e-07,2.7836689588475946e-07,2.783745653685459e-07,3.3878321009013703e-07,2.714083740426004e-07,2.697591241930069e-07,2.785136305035108e-07,1.5823021450857654e-07,1.7258296897907934e-07,2.7651486058755534e-07,2.7831824258808417e-07,2.778845302324553e-07,2.783780725859422e-07
translation_BSU29140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29180_s,2.8296477552653564e-07,2.7153189497113946e-07,2.780484983472419e-07,2.7153307059668814e-07,2.7156006269618526e-07,2.7245113207538314e-07,2.7173476096994703e-07,2.715470319883829e-07,2.7152863742015955e-07,2.7162377141855335e-07,2.7153330736939427e-07,2.7156638220820027e-07,2.7154754833640847e-07,2.715463060166664e-07,2.7153330736939427e-07,2.715388208885021e-07,2.71463876515509e-07,2.677574158778844e-07,2.712449614679455e-07,2.7136020321648533e-07,2.693864616732568e-07,2.7153339377007934e-07,2.715614365620261e-07,2.757570984476847e-07,2.715321625510345e-07,2.7153189497113946e-07,2.7153331667197973e-07,2.7378586013750657e-07,2.714942053726799e-07,2.7151498233562076e-07,2.715165047878775e-07,0.0,2.7280560069129656e-07,2.7154110297961217e-07,2.7151803195808457e-07,2.715303104724763e-07,2.715335218387028e-07
translation_BSU29190_s,1.6441038909596674e-11,1.53088585720824e-11,1.4813841414982864e-11,1.530883037925702e-11,1.5317189245174115e-11,1.5307336070172982e-11,1.5312614283873293e-11,1.530102964042361e-11,1.530626297827308e-11,1.5325273514395985e-11,1.5308834500209244e-11,1.5309255829803427e-11,1.5310804167216796e-11,1.5307704073896483e-11,1.5308834500209244e-11,1.5309677181051306e-11,1.5309431959459734e-11,1.545845133944623e-11,1.5277136421216132e-11,1.5308374667237698e-11,1.5159697489139143e-11,1.530819217985969e-11,1.5309812700260722e-11,1.546422422542956e-11,1.5308849133827436e-11,1.53088585720824e-11,1.530883405093364e-11,1.540076688042887e-11,1.530115168338742e-11,1.5311593947080292e-11,1.5304177365710723e-11,1.5414722599871668e-11,1.5396278642330144e-11,1.5308848299638943e-11,1.5313875422642826e-11,1.5300184811010086e-11,1.5309534409681664e-11
translation_BSU29200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29210_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2849161030731555e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29340_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184058607610606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184058607610606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184058607610606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184058607610606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29380_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.184058607610606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1396686189161216e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU29440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.385846989848376e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8939073710943097e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU29450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.626618531946498e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29470_s,1.7916011220875392e-08,1.4928276270908538e-08,1.4635342722301557e-08,1.492793510592083e-08,1.4926943158464377e-08,1.492503574069262e-08,1.49275244557174e-08,1.4927466997341394e-08,1.4923443548487053e-08,1.492348035206591e-08,1.4928001822403823e-08,1.4925396473984738e-08,1.4919073364587484e-08,1.4925062592762626e-08,1.4928001822403823e-08,1.4927340876098702e-08,1.4921234978118215e-08,1.4789296386462133e-08,1.4911584667581074e-08,1.4927098410953615e-08,4.232204510635836e-09,1.4926752326007416e-08,1.492499254927859e-08,1.4874678175839162e-08,1.4928173435329217e-08,1.4928276270908538e-08,1.4928000362384438e-08,1.4883166743154555e-08,1.492026834071905e-08,1.492650873735072e-08,1.4923944243364107e-08,1.472750308805997e-08,4.310682067389512e-09,1.4925051445195567e-08,1.492682747513043e-08,1.4927331449269953e-08,1.492798236978281e-08
translation_BSU29600_s,2.4681636340583735e-08,2.094044722342978e-08,1.7113906271225604e-08,2.0941234951539105e-08,2.0939625511628977e-08,2.093718309550086e-08,2.094210037528737e-08,2.094077933767211e-08,2.0934853811574475e-08,2.0936220183548083e-08,2.0941080370238453e-08,2.0938600304158068e-08,2.0926814424362484e-08,2.093572757423597e-08,2.0941080370238453e-08,2.0940270884100523e-08,2.0935775023964654e-08,2.0668884096518005e-08,2.0916589940198147e-08,2.0939808175887268e-08,3.929624685406242e-08,2.0938658128977224e-08,2.0937132706032845e-08,1.2170776504957328e-08,0.0,2.094044722342978e-08,2.0941084011150493e-08,1.7231649976069022e-08,2.0931572436595712e-08,2.0938850951684088e-08,2.093569823346412e-08,1.2473018987651571e-08,2.089003215989057e-08,2.0936360445327005e-08,2.0939099848654282e-08,2.094074090351615e-08,2.0941079219790466e-08
translation_BSU29620_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.248106173711975e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29660_s,3.3063979678782014e-06,2.982967229174287e-06,2.9384784772381425e-06,2.982957620083747e-06,2.9827978741502088e-06,2.9826050908446927e-06,2.98276629117589e-06,2.9829235358307646e-06,2.9824181864550055e-06,2.982317466401773e-06,2.982959511456471e-06,2.9826471368084437e-06,2.981735554295729e-06,2.9825586630516696e-06,2.982959511456471e-06,2.9828747123202907e-06,2.9823027376934107e-06,2.960697077644142e-06,2.9811835973088007e-06,2.9828502469867133e-06,2.944612992824963e-06,2.9828085360326837e-06,2.982572747471454e-06,2.973612683627708e-06,2.9829634822136234e-06,2.982967229174287e-06,2.9829594166301186e-06,2.975577717707253e-06,2.9821132968184585e-06,2.982769321872562e-06,2.9825042679523083e-06,2.9579552746105215e-06,2.976069985447029e-06,2.982581869128662e-06,2.982804177514575e-06,2.982925116930018e-06,2.9829595655611397e-06
translation_BSU29670_s,6.5897602013596734e-09,5.549974006364832e-09,5.169758420072453e-09,5.549855280283483e-09,5.549071392498736e-09,5.548786236415832e-09,5.548691375548616e-09,5.55006632206479e-09,5.54818355729162e-09,5.548369968030186e-09,5.5498786461621585e-09,5.54884118495214e-09,5.546285918969991e-09,5.548740625250193e-09,5.5498786461621585e-09,5.549651170450593e-09,5.548826688023977e-09,5.676813639683167e-09,5.545475825531501e-09,5.549561599825773e-09,5.433925854055629e-09,5.549522122122464e-09,5.548705192664411e-09,5.510126838009896e-09,5.549923301286654e-09,5.549974006364832e-09,5.549874811435301e-09,5.520281713686238e-09,5.547430358979459e-09,5.5492424161688085e-09,5.548331798515255e-09,5.46901582387835e-09,5.531410247761298e-09,5.548778575049983e-09,5.549153084810364e-09,5.550156122441263e-09,5.549888947455235e-09
translation_BSU29680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU29750_s,0.0,1.1749785930761275e-07,1.1240588774221549e-07,1.1749794386273611e-07,1.1745637167770075e-07,1.1746523299393204e-07,1.091577635595933e-07,1.1749397990569162e-07,1.1745949496975819e-07,1.173948035216468e-07,1.1749781967695793e-07,1.174444239287009e-07,1.1740043485797552e-07,1.1744624692721147e-07,1.1749781967695793e-07,1.1748381936705074e-07,1.1750703551767337e-07,1.19940402090949e-07,1.1759364398562529e-07,1.1748864058129524e-07,0.0,1.1748565923824831e-07,1.1744298965618761e-07,8.569993382548738e-08,1.1749805079402952e-07,1.1749785930761275e-07,1.1749781584803241e-07,1.1514148109980298e-07,1.1746048538212346e-07,1.1749702886528425e-07,1.1747918157056499e-07,1.1374239615443849e-07,4.43857465750475e-08,1.1745887225452846e-07,1.1749064756138953e-07,1.0931332731161704e-07,1.1749796781749749e-07
translation_BSU29790_s,9.401140421891661e-08,7.908297932032488e-08,7.681227313110587e-08,7.908297932032488e-08,7.907571839444679e-08,7.906724773556377e-08,7.907571839444679e-08,7.908176914286307e-08,7.905877753039715e-08,7.905635755511379e-08,7.908297932032488e-08,7.906966787751847e-08,7.90309500508124e-08,7.906482763064715e-08,7.908297932032488e-08,7.907934881571799e-08,7.905635755511379e-08,7.828025562481541e-08,7.900191790317962e-08,7.907813866603474e-08,7.736428022502181e-08,7.907571839444679e-08,7.90660376784757e-08,7.870343861933626e-08,7.908297932032488e-08,7.908297932032488e-08,7.908297932032488e-08,7.87722683137741e-08,7.904546812468489e-08,7.907450827254209e-08,7.90624075627686e-08,7.799636369919523e-08,7.879884220727214e-08,7.90660376784757e-08,7.907571839444679e-08,7.908176914286307e-08,7.908297932032488e-08
translation_BSU29990_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30070_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30210_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30240_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU30300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
