,base,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,DHAt_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PYRt2_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
DM_RNA_BSU13300_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01050_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU01040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28260_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,5.645615282937365e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU28300_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,8.765219230437518e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU28280_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,6.279057018722492e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU28250_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,5.645615282937365e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU28310_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,8.765219230437518e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU28290_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28270_s,4.380902145972355e-09,4.380433635729791e-09,4.380600782659576e-09,4.379909557886431e-09,4.375154290850184e-09,4.380020219321611e-09,4.380750626013416e-09,4.380766893230358e-09,4.380574342247874e-09,4.380775702415268e-09,4.380024597339714e-09,4.380330583845741e-09,4.3788500159332895e-09,4.380766893230358e-09,4.3802707394898676e-09,4.380446957002002e-09,4.380601628464604e-09,4.380624935711065e-09,0.0,4.292123857090883e-09,4.379835791535694e-09,4.380191233478648e-09,4.380766064112726e-09,4.371445487618522e-09,4.380536550997334e-09,4.367743768377883e-09,4.379935043412684e-09,4.380471893363254e-09,4.380807302999799e-09,4.380138573743743e-09,3.937720486289888e-09,4.3803869660592065e-09,4.380644578682082e-09,4.378757202169675e-09,5.516282471341559e-09,4.380600782659576e-09,4.3808260832784286e-09
DM_RNA_BSU31580_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU19230_s,0.0,1.2103763885463466e-25,1.2104794385627104e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2099690091223804e-25,0.0,0.0,0.0,0.0,1.2104481859026848e-25,1.2010938399391143e-25,0.0,0.0,1.2103231777121068e-25,1.2104794385627104e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.210385681317491e-25,0.0,0.0,0.0,1.210479438562712e-25,0.0
DM_RNA_BSU27250_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27270_s,1.4540114139551568e-10,1.4541752629231349e-10,1.4544695209628705e-10,1.4536674401387104e-10,1.451606648272976e-10,1.454077609307609e-10,1.4543167890933403e-10,1.454308090995777e-10,1.454155688760769e-10,1.4543459613403182e-10,1.4539986770291365e-10,1.4542160098709395e-10,1.4546672272772308e-10,1.454308090995776e-10,1.4541670467701376e-10,1.4540980207953915e-10,1.4542495074555347e-10,1.4542670956054935e-10,0.0,1.5220755077413748e-10,1.4552568925211428e-10,1.4541890663741305e-10,1.4543105839257763e-10,1.4514041028693998e-10,1.4542928780976034e-10,1.4600276192529995e-10,1.4537957381345776e-10,1.4541983556061258e-10,1.4545363139113867e-10,1.4534197162489733e-10,1.3592818030412006e-10,1.4539733206039563e-10,1.4541522639166454e-10,1.453931634498104e-10,1.4458670021461247e-10,1.4544695209628705e-10,1.4545571849739082e-10
DM_RNA_BSU27260_s,2.2536897640599924e-11,2.2539437268132694e-11,2.2543998211229715e-11,2.253156611251294e-11,2.2499624234415634e-11,2.2537923655848628e-11,2.2541630896587597e-11,2.2541496077746035e-11,2.253913387237568e-11,2.2542083060812568e-11,2.2536700220693027e-11,2.2540068837997286e-11,2.2547062621128322e-11,2.2541496077746016e-11,2.253930991933934e-11,2.2538240029988754e-11,2.2540588044124558e-11,2.254086065707072e-11,0.0,2.3591878021041085e-11,2.2556202319150442e-11,2.253965121897186e-11,2.2541534717682198e-11,2.249648481956363e-11,2.2541260280746316e-11,2.263014766716849e-11,2.253355470680635e-11,2.2539795200283586e-11,2.254503348910262e-11,2.252772643980298e-11,2.106860686639317e-11,2.2536307200972995e-11,2.253908078794959e-11,2.253566107433906e-11,2.2410660821878016e-11,2.2543998211229715e-11,2.2545356986562946e-11
DM_RNA_BSU40910_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40890_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU_tRNA_73_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37330_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU03270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00090_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU36590_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29220_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38170_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU29600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU13010_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU40040_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU38490_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU00930_s,3.6350270431797524e-11,3.635436665574339e-11,3.6361723107048284e-11,3.634167108664744e-11,3.629015133370536e-11,3.6351925317949036e-11,3.6357904807864985e-11,3.635768735542128e-11,3.6353877301152516e-11,3.635863411403524e-11,3.634995201094087e-11,3.6355385329286937e-11,3.636666577011439e-11,3.635768735542128e-11,3.635416125278468e-11,3.635243560100676e-11,3.635622276794741e-11,3.635666247139175e-11,3.603551453355992e-11,3.805187264001515e-11,3.6381407398663896e-11,3.6354711742206146e-11,3.6357749678686717e-11,3.628509445267548e-11,3.6357307034512205e-11,3.650068229933446e-11,3.634487854159496e-11,3.6354943972886855e-11,3.636339292828773e-11,3.633547799976461e-11,3.3982032320253746e-11,3.634931809937697e-11,3.635379168035121e-11,3.634827595283869e-11,3.614666697580617e-11,3.6361723107048284e-11,3.6363914704830016e-11
DM_RNA_BSU00940_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU08650_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30410_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30420_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30450_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU30430_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27900_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU27910_s,1.5812890942204276e-09,1.5806272249952717e-09,1.5808449532758456e-09,1.5819802514842594e-09,1.5808765705610177e-09,1.5805390423501006e-09,1.580737378352424e-09,1.580739997740195e-09,1.5808129811886239e-09,1.580739222758549e-09,1.5796032679321565e-09,1.5807383733156013e-09,1.5804687584407628e-09,1.580739997740195e-09,1.580667857242641e-09,1.5807624604970361e-09,1.58068744582175e-09,1.5807935448537425e-09,0.0,1.601906216884212e-09,1.580014843235605e-09,1.5806052581893014e-09,1.5807399001868564e-09,1.5783274372218207e-09,1.5807148438692832e-09,1.5494726071184184e-09,1.580600913568725e-09,1.5807595935174886e-09,1.580733120172685e-09,1.5804949190154673e-09,1.4168377453011775e-09,8.53968522037936e-10,1.5808330056687797e-09,1.582898675297917e-09,1.561460414303479e-09,1.5808449532758456e-09,1.5807258589571611e-09
DM_RNA_BSU14860_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU22550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25270_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU25260_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06150_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU06160_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31180_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU31200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU28230_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU09530_s,1.0310325518847983e-09,1.0308839342659222e-09,1.0309726604202095e-09,1.030848444453272e-09,1.029606534671573e-09,1.0307952104297217e-09,1.0309726604202095e-09,1.0309726604202095e-09,1.0309282970533047e-09,1.0309726604202095e-09,1.0307952104297217e-09,1.0308661893132355e-09,1.030537924413482e-09,1.0309726604202095e-09,1.030857316871663e-09,1.0308928067770368e-09,1.030937169680324e-09,1.0309460423305239e-09,1.0229788862873761e-09,1.0237844982232927e-09,1.0307508493809025e-09,1.0308395720580614e-09,1.0309726604202095e-09,1.028826138211089e-09,1.0309105518688093e-09,1.0278243014528226e-09,1.0307774659406514e-09,1.0309016793113325e-09,1.0309726604202095e-09,1.030671000953419e-09,9.27921541246517e-10,1.0308928067770368e-09,1.0309460423305239e-09,1.0305645393042164e-09,1.021624828512616e-09,1.0309726604202095e-09,1.0309726604202095e-09
DM_RNA_BSU09540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02350_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU02360_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU23800_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU34200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37320_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU37710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11250_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DM_RNA_BSU11200_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.940022788417493e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
