,base,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,DHAt_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,GSNt2_REV_BSU38710-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s
translation_BSU22130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22130_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22140_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22360_s,9.525257310579973e-09,9.491535100143073e-09,9.523072301139713e-09,9.520214350048858e-09,9.523072301139713e-09,9.522149990990675e-09,9.521571851455139e-09,9.523458708638973e-09,9.523001190478287e-09,9.523190857000094e-09,9.521176212695018e-09,9.520803947581317e-09,9.521003003611941e-09,9.51696892609688e-09,9.512157552447916e-09,9.51898674595678e-09,9.522611319991626e-09,9.522091844865349e-09,9.522571332077304e-09,9.609220565992174e-09,9.37567928688711e-09,9.520472077414467e-09,9.523070542218421e-09,9.49693450327542e-09,9.447299973305727e-09,9.52164857342271e-09,9.521452050363487e-09,9.521806516650962e-09,9.516964845695936e-09,9.523104987220528e-09,7.992939779797756e-09,9.353152812078908e-09,9.521487622907708e-09,9.523458708638973e-09,9.52262100909061e-09,9.523050355970587e-09,9.517344428333235e-09
transcription_TU_BSU22360_s,2.644908848263639e-10,2.638723157902165e-10,2.644499556562921e-10,2.644007428781725e-10,2.644499556562921e-10,2.64431523073323e-10,2.644226475333903e-10,2.644621219980326e-10,2.6444798095625134e-10,2.644532478808e-10,2.6442458408979595e-10,2.644041938517143e-10,2.64412593720583e-10,2.643522464057315e-10,2.642602343906902e-10,2.6434655023985835e-10,2.6444146228389547e-10,2.644284724327596e-10,2.644417877917242e-10,2.680240920558502e-10,2.618108193171345e-10,2.643992849722125e-10,2.644499068121121e-10,2.640770149134913e-10,2.628198603685143e-10,2.64421906295521e-10,2.644365531479232e-10,2.6442629247394155e-10,2.6433059443542454e-10,2.644508633289789e-10,2.374841335347381e-10,2.611803487589713e-10,2.6442174437470674e-10,2.644621219980326e-10,2.6444316732228926e-10,2.6444934625222383e-10,2.643368298674074e-10
translation_BSU22370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0564448668110309e-07,0.0,0.0,0.0,0.0,0.0,0.0,9.821238458343978e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.071603670310224e-07,0.0,3.757494736357606e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22370_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.712173953414224e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.742528203886234e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.531279007616856e-09,0.0,1.116416995885091e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22410_s,0.0,0.0,1.7594767139071992e-24,1.7589572978993406e-24,1.759475896522165e-24,0.0,1.759228935263732e-24,1.759451199616335e-24,1.7594758965221554e-24,1.759475896522165e-24,1.759006684950887e-24,0.0,1.759130155613608e-24,0.0,1.757525374992419e-24,0.0,1.759402623658077e-24,0.0,0.0,0.0,0.0,1.7591062782613212e-24,1.7594758965221683e-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7343751306269e-24,1.7592042400912053e-24,0.0,0.0,0.0,1.758685681507464e-24
transcription_TU_BSU22410_s,0.0,0.0,0.0,4.885075053516855e-26,0.0,0.0,4.885537597541649e-26,0.0,0.0,0.0,4.8851591514411544e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22420_s,0.0,0.0,9.42614761274952e-25,9.42336491496e-25,9.42614323372482e-25,0.0,0.0,9.42601092354527e-25,9.426143233724769e-25,9.42614323372482e-25,9.42362949910275e-25,0.0,9.42429097571307e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.424163056175699e-25,9.426143233724838e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.291669431001726e-25,9.424687872822377e-25,0.0,0.0,0.0,9.421909768561283e-25
transcription_TU_BSU22420_s,0.0,0.0,0.0,2.6171098594169195e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22430_s,0.0,0.0,9.942359831562508e-25,9.939424742503593e-25,9.942355212725515e-25,0.0,0.0,9.942215656729948e-25,0.0,9.942355212725515e-25,9.93970381629508e-25,0.0,9.94040151791717e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.940266593012292e-25,9.942355212725535e-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.800517105630398e-25,9.940820150643812e-25,0.0,0.0,0.0,9.937889906672665e-25
transcription_TU_BSU22430_s,0.0,0.0,0.0,2.760432894755307e-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22440_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22480_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22490_s,9.323716762945248e-08,2.6680977172769352e-08,9.321678731162353e-08,9.31890339340663e-08,9.321678731162353e-08,9.32087454354891e-08,9.320356973566528e-08,9.320736009077091e-08,9.32168412723953e-08,9.321822764228953e-08,9.319063505607705e-08,9.32001171118019e-08,9.319804064802787e-08,2.674026904879568e-08,9.311222637994039e-08,9.320809585658847e-08,9.321240593766382e-08,9.320966135676685e-08,9.321154737574976e-08,9.228541936672904e-08,2.6376927196817368e-08,9.31972187488424e-08,9.321677719977292e-08,2.666672691816649e-08,2.66344903976597e-08,9.320457961046618e-08,9.318790882895804e-08,9.320490205965428e-08,9.316885506467289e-08,9.321671549758017e-08,7.766366196395047e-08,9.186192324224559e-08,9.320134089849014e-08,9.320736009077091e-08,9.321161060434235e-08,9.321665184070638e-08,2.6747027995068932e-08
translation_BSU22540_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3122039933614567e-06,0.0,0.0,0.0,0.0,0.0,3.944688046905863e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22550_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3122039933614567e-06,0.0,0.0,0.0,0.0,0.0,3.944688046905863e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22560_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3122039933614567e-06,0.0,0.0,0.0,0.0,0.0,3.944688046905863e-06,2.2685566993626575e-06,0.0,0.0,0.0,0.0,0.0
translation_BSU22600_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.948876909166345e-08,8.328681082162189e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.502864385999482e-08,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22610_s,3.431779571690415e-08,3.4321315315656864e-08,3.435284273610097e-08,3.434378668811432e-08,3.435284273610097e-08,3.435393886336352e-08,3.434820413001421e-08,3.4357109223078124e-08,3.43528347685492e-08,3.4352984008619796e-08,3.4322392920994826e-08,3.4351128302075556e-08,3.434833613025629e-08,3.4330896030393684e-08,3.430198710529498e-08,3.4337496248223784e-08,3.4352957693557307e-08,3.4353704136275156e-08,3.435134292577441e-08,3.559433332016005e-08,0.0,3.434718843750139e-08,3.4352829375053244e-08,3.424622163656654e-08,3.345225700730452e-08,3.4348765508223553e-08,3.4345581761557096e-08,3.4352251556164096e-08,3.434376376420781e-08,3.435278513622106e-08,2.8751442511733313e-08,3.370217553501211e-08,3.435416708392844e-08,3.4357109223078124e-08,1.8786298774880172e-08,3.435293018409e-08,3.4371231538471234e-08
translation_BSU22620_s,2.407448359943204e-08,2.407695265435468e-08,2.4099069644987622e-08,2.4092716682212017e-08,2.4099069644987622e-08,2.4099838595826505e-08,2.4095815588489322e-08,2.4102062653967745e-08,2.4099064055622384e-08,2.409916874992331e-08,2.4077708611766673e-08,2.409786694204692e-08,2.4095908188774296e-08,2.408367367926272e-08,2.406339360507301e-08,2.4088303837831586e-08,2.4099150289485306e-08,2.409967393101278e-08,2.409801750401077e-08,2.4969995183193367e-08,0.0,2.4095103063916247e-08,2.4099060271998547e-08,2.4024273235181184e-08,2.346729432536495e-08,2.4096209404298626e-08,2.4093975954996153e-08,2.409865492278891e-08,2.409270060072427e-08,2.4099029237748892e-08,2.0169597631464047e-08,2.364261617721474e-08,2.4099998696209774e-08,2.4102062653967745e-08,1.3178889619857054e-08,2.409913099115318e-08,2.4111969684510206e-08
translation_BSU22630_s,6.039469109868029e-09,6.029338335434634e-09,6.039119366708523e-09,6.0374465571491365e-09,6.039119366708523e-09,6.039006469638852e-09,6.038233045580502e-09,6.040452956743721e-09,6.039135332947943e-09,6.039076053234904e-09,6.035590373015119e-09,6.038304604585736e-09,6.038107911674469e-09,6.0364301121995765e-09,0.0,6.0378026092230175e-09,6.038948432114587e-09,6.0390872636078226e-09,6.038752919668926e-09,6.107839432381932e-09,0.0,6.037699921522101e-09,6.039131785706398e-09,0.0,0.0,6.0388520113742085e-09,6.0375155243075595e-09,6.03864098742688e-09,0.0,6.039118666623557e-09,5.140638519003556e-09,0.0,6.038540985955009e-09,6.040452956743721e-09,6.038910911418143e-09,6.039130152142964e-09,6.039994722950479e-09
translation_BSU22640_s,6.039469109868029e-09,6.029338335434634e-09,6.039119366708523e-09,6.0374465571491365e-09,6.039119366708523e-09,6.039006469638852e-09,6.038233045580502e-09,6.040452956743721e-09,6.039135332947943e-09,6.039076053234904e-09,6.035590373015119e-09,6.038304604585736e-09,6.038107911674469e-09,6.0364301121995765e-09,0.0,6.0378026092230175e-09,6.038948432114587e-09,6.0390872636078226e-09,6.038752919668926e-09,6.107839432381932e-09,0.0,6.037699921522101e-09,6.039131785706398e-09,0.0,0.0,6.0388520113742085e-09,6.0375155243075595e-09,6.03864098742688e-09,0.0,6.039118666623557e-09,5.140638519003556e-09,0.0,6.038540985955009e-09,6.040452956743721e-09,6.038910911418143e-09,6.039130152142964e-09,6.039994722950479e-09
translation_BSU22650_s,1.1697020963694018e-08,1.167740005351629e-08,1.1696343594045421e-08,1.169310375820415e-08,1.1696343594045421e-08,1.1696124939165886e-08,1.1694626999982861e-08,1.1698926442026745e-08,1.1696374516868904e-08,1.169625970610764e-08,1.1689508769251794e-08,1.1694765592824238e-08,1.1694384645250097e-08,1.1691135145124562e-08,0.0,1.1693793346725356e-08,1.1696012534230011e-08,1.1696281417944335e-08,1.1695633872938106e-08,1.1829438082018695e-08,0.0,1.1693594464974579e-08,1.1696367646702343e-08,0.0,0.0,1.1695825790097204e-08,1.1693237331252244e-08,1.1695417086701122e-08,0.0,1.1696342238146687e-08,9.95619903499622e-09,0.0,1.1695223407539659e-08,1.1698926442026745e-08,1.1695939865529354e-08,1.169636448287695e-08,1.169803895172117e-08
translation_BSU22660_s,1.0508819861930462e-08,1.049119207351965e-08,1.0508211300516483e-08,1.0505300572105903e-08,1.0508211300516483e-08,1.0508014856930708e-08,1.0506669080678158e-08,1.0510531778888773e-08,1.050823908215273e-08,1.0508135934042449e-08,1.0502070767575057e-08,1.0506793595048844e-08,1.0506451344706136e-08,1.0503531933723924e-08,0.0,1.0505920111180914e-08,1.050791387025843e-08,1.0508155440357894e-08,1.0507573673953947e-08,1.062778584886245e-08,0.0,1.0505741432139539e-08,1.0508232909868093e-08,0.0,0.0,1.0507746095877412e-08,1.050542057660151e-08,1.0507378909191185e-08,0.0,1.0508210082351995e-08,8.944833260797955e-09,0.0,1.0507204904252223e-08,1.0510531778888773e-08,1.0507848583354425e-08,1.0508230067428874e-08,1.0509734441192325e-08
translation_BSU22670_s,8.639725034928358e-09,8.62523251846654e-09,8.639224712023147e-09,8.636831684694754e-09,8.639224712023147e-09,8.639063207821129e-09,8.637956790836791e-09,8.641132470967491e-09,8.639247552427814e-09,8.639162750202405e-09,8.634176332007232e-09,8.638059159127405e-09,8.637777781304494e-09,8.635377615683459e-09,0.0,8.637341032778252e-09,8.638980182601157e-09,8.639178787131774e-09,8.63870049348599e-09,8.737531775276501e-09,0.0,8.637194133525313e-09,8.639242477943446e-09,0.0,0.0,8.638842248509704e-09,8.636930345235006e-09,8.63854036951214e-09,0.0,8.639223710520947e-09,7.353908514174446e-09,0.0,8.638397313027483e-09,8.641132470967491e-09,8.638926507601831e-09,8.63924014105942e-09,8.640476947459827e-09
translation_BSU22680_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22690_s,2.8455753324523383e-08,2.8453119347974014e-08,2.8479646145462216e-08,2.8472322426109938e-08,2.8479646145462216e-08,2.8480340372155076e-08,2.8475951313483834e-08,2.8482145875908767e-08,2.8479616155446525e-08,2.8479567549500176e-08,2.845608652155124e-08,2.847795432688177e-08,2.847588177957765e-08,2.8464559542574573e-08,2.8439231030030896e-08,2.846798914889418e-08,2.8479573844203735e-08,2.8479744399792883e-08,2.8478216280021596e-08,2.906180768307924e-08,0.0,2.8474915475930103e-08,2.8479640446220578e-08,2.839324890689467e-08,2.7801335058673618e-08,2.847705792361403e-08,2.847369258786754e-08,2.847892445776559e-08,2.8470223764356713e-08,2.8479711934466042e-08,2.382293929916403e-08,2.796322361248186e-08,2.091608174360895e-08,2.8482145875908767e-08,2.30191952562165e-08,2.8479707008544008e-08,2.8492879994267378e-08
transcription_TU_BSU22690_s,7.901400591923406e-10,7.910196205977413e-10,7.908625412171886e-10,7.907493386314021e-10,7.908625412171886e-10,7.909032927837855e-10,7.908028794838733e-10,7.909362520328323e-10,7.908617084125989e-10,7.90860358654879e-10,7.902898418424072e-10,7.908670946068552e-10,7.908181267207277e-10,7.906582774895456e-10,7.900792030040448e-10,7.905688834972213e-10,7.908734169137589e-10,7.908824478492693e-10,7.908400119661253e-10,8.106031664343199e-10,0.0,7.907955855824257e-10,7.908623829526967e-10,7.895183874799274e-10,7.734212969657788e-10,7.908250219261376e-10,7.907916863417716e-10,7.908768567018821e-10,7.907511789060988e-10,7.908643681380177e-10,7.078209336710132e-10,7.808537551210808e-10,5.808616299435004e-10,7.909362520328323e-10,6.39243008511312e-10,7.908642313481433e-10,7.913675530177419e-10
translation_BSU22700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.550254258950167e-08,8.888380383786839e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.007067622454561e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22700_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6531861095082273e-09,2.4683432747415946e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3790389629593727e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.328101205962518e-08,8.681623497024031e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.82081137528294e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU22710_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5914690726220837e-09,2.410925955847547e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3236989945702908e-09,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU22730_s,2.047387469948386e-06,2.041124988715507e-06,2.0469896060389964e-06,2.0464011664128593e-06,2.0469896060389964e-06,2.0468499978268884e-06,2.0541161584161116e-06,2.04687769085722e-06,2.046990109949645e-06,2.046999344107385e-06,2.046417954975084e-06,2.046649997586379e-06,2.0465930323283334e-06,2.0455487410358136e-06,2.0446881054542426e-06,2.046848102532669e-06,2.0469048759595166e-06,2.0468726800049474e-06,2.046876597117871e-06,2.020807760664658e-06,2.0185055589922375e-06,2.0465721901173794e-06,2.0469896473195892e-06,2.040020187440893e-06,2.037324504209616e-06,2.046764226119414e-06,2.0463495553041438e-06,2.0467638600489617e-06,2.046030777632705e-06,2.046990572024648e-06,1.735038096959533e-06,2.0182613881468644e-06,2.0466831559707644e-06,2.04687769085722e-06,2.046874064602875e-06,2.046990442529338e-06,2.046084548243284e-06
transcription_TU_BSU22730_s,5.685046669632565e-08,5.674491764577911e-08,5.684366278318793e-08,5.6833803182545134e-08,5.684366278318793e-08,5.684132921032478e-08,5.704466042195515e-08,5.6840863614338635e-08,5.684367677648175e-08,5.684393320345485e-08,5.683365211712742e-08,5.6837935712972273e-08,5.683697103793747e-08,5.6819078534808774e-08,5.680412199061429e-08,5.684189391264099e-08,5.684223584957221e-08,5.68416504331366e-08,5.684175921135504e-08,5.636515069582406e-08,5.636568594395771e-08,5.683670088111882e-08,5.684366392952502e-08,5.672592995948859e-08,5.6677499733753403e-08,5.6839873288184776e-08,5.6832678469431066e-08,5.683986312218819e-08,5.6827837493738094e-08,5.684368960802499e-08,5.155099756257909e-08,5.63585588553855e-08,5.6838547894772096e-08,5.6840863614338635e-08,5.6841688883418426e-08,5.684368601201858e-08,5.682840493963669e-08
translation_BSU22740_s,7.263312963899742e-12,7.240724885785697e-12,7.26191132725528e-12,7.259770906862435e-12,7.26191132725528e-12,7.261401674736635e-12,7.260892040102733e-12,7.261809395320771e-12,7.26191132725528e-12,7.26191132725528e-12,7.2599747428312555e-12,7.260688191256898e-12,7.2604843452726235e-12,7.256815606882183e-12,7.253860908544615e-12,7.261197818736906e-12,7.2616055335979225e-12,7.261503603809586e-12,7.261503603809586e-12,7.179479501672037e-12,7.1582113326597264e-12,7.260382423353569e-12,7.26191132725528e-12,7.236857629632986e-12,7.228109232797548e-12,7.261095891810127e-12,7.259668989951109e-12,7.261095891810127e-12,7.258344135204332e-12,7.26191132725528e-12,6.1078873513221156e-12,7.158312534896807e-12,7.260790115322121e-12,7.261809395320771e-12,7.261503603809586e-12,7.26191132725528e-12,7.258649860184283e-12
transcription_TU_BSU22740_s,2.0168274829267281e-13,2.0129798008999855e-13,2.016588835771782e-13,2.01622437302572e-13,2.016588835771782e-13,2.0165020571136973e-13,2.0164152795892285e-13,2.0165714799494753e-13,2.016588835771782e-13,2.016588835771782e-13,2.0162590829018934e-13,2.016380568896853e-13,2.016345858385856e-13,2.0157211002035257e-13,2.0152178655158594e-13,2.016467345967876e-13,2.0165367684408967e-13,2.0165194127546245e-13,2.0165194127546245e-13,2.002528156840731e-13,1.998892151174545e-13,2.0163285031983743e-13,2.016588835771782e-13,2.012320669925947e-13,2.010829194224787e-13,2.0164499904629826e-13,2.01620701815565e-13,2.0164499904629826e-13,2.0159814089710858e-13,2.016588835771782e-13,1.814759494401222e-13,1.9989094607495336e-13,2.0163979242203685e-13,2.0165714799494753e-13,2.0165194127546245e-13,2.016588835771782e-13,2.016033471948896e-13
translation_BSU22750_s,1.479572331810248e-11,1.4749710299563392e-11,1.4792868115788183e-11,1.478850797488907e-11,1.4792868115788183e-11,1.4791829928711334e-11,1.4790791778066575e-11,1.4792660475458245e-11,1.4792868115788183e-11,1.4792868115788183e-11,1.4788923198714885e-11,1.4790376528009656e-11,1.4789961283781875e-11,1.4782487884463788e-11,1.4776469019614042e-11,1.4791414664081582e-11,1.479224519917022e-11,1.4792037563212136e-11,1.4792037563212136e-11,1.46249504603054e-11,1.458162616108371e-11,1.4789753663853908e-11,1.4792868115788183e-11,1.474183250986603e-11,1.4724011598155705e-11,1.479120703395263e-11,1.4788300365162092e-11,1.479120703395263e-11,1.478560157132415e-11,1.4792868115788183e-11,1.2442064903090582e-11,1.458183231498434e-11,1.4790584152309476e-11,1.4792660475458245e-11,1.4792037563212136e-11,1.4792868115788183e-11,1.4786224348042885e-11
transcription_TU_BSU22750_s,4.108376104133521e-13,4.1005381878869446e-13,4.1078899682210546e-13,4.107147539803431e-13,4.1078899682210546e-13,4.107713195855425e-13,4.107536425799026e-13,4.1078546135631897e-13,4.1078899682210546e-13,4.1078899682210546e-13,4.107218245516764e-13,4.1074657184230504e-13,4.1073950114165514e-13,4.1061223484798967e-13,4.105097234838258e-13,4.107642487555758e-13,4.107783904524568e-13,4.1077485501438114e-13,4.1077485501438114e-13,4.079247678378596e-13,4.0718409572187996e-13,4.107359658051856e-13,4.1078899682210546e-13,4.099195505894479e-13,4.0961572970330805e-13,4.1076071335444785e-13,4.1071121870853184e-13,4.1076071335444785e-13,4.1066526101554214e-13,4.1078899682210546e-13,3.6967537405470184e-13,4.0718762176686183e-13,4.107501072064854e-13,4.1078546135631897e-13,4.1077485501438114e-13,4.1078899682210546e-13,4.1067586649844816e-13
translation_BSU22760_s,7.263312963899742e-12,7.240724885785697e-12,7.26191132725528e-12,7.259770906862435e-12,7.26191132725528e-12,7.261401674736635e-12,7.260892040102733e-12,7.261809395320771e-12,7.26191132725528e-12,7.26191132725528e-12,7.2599747428312555e-12,7.260688191256898e-12,7.2604843452726235e-12,7.256815606882183e-12,7.253860908544615e-12,7.261197818736906e-12,7.2616055335979225e-12,7.261503603809586e-12,7.261503603809586e-12,7.179479501672037e-12,7.1582113326597264e-12,7.260382423353569e-12,7.26191132725528e-12,7.236857629632986e-12,7.228109232797548e-12,7.261095891810127e-12,7.259668989951109e-12,7.261095891810127e-12,7.258344135204332e-12,7.26191132725528e-12,6.1078873513221156e-12,7.158312534896807e-12,7.260790115322121e-12,7.261809395320771e-12,7.261503603809586e-12,7.26191132725528e-12,7.258649860184283e-12
transcription_TU_BSU22760_s,2.0168274829267281e-13,2.0129798008999855e-13,2.016588835771782e-13,2.01622437302572e-13,2.016588835771782e-13,2.0165020571136973e-13,2.0164152795892285e-13,2.0165714799494753e-13,2.016588835771782e-13,2.016588835771782e-13,2.0162590829018934e-13,2.016380568896853e-13,2.016345858385856e-13,2.0157211002035257e-13,2.0152178655158594e-13,2.016467345967876e-13,2.0165367684408967e-13,2.0165194127546245e-13,2.0165194127546245e-13,2.002528156840731e-13,1.998892151174545e-13,2.0163285031983743e-13,2.016588835771782e-13,2.012320669925947e-13,2.010829194224787e-13,2.0164499904629826e-13,2.01620701815565e-13,2.0164499904629826e-13,2.0159814089710858e-13,2.016588835771782e-13,1.814759494401222e-13,1.9989094607495336e-13,2.0163979242203685e-13,2.0165714799494753e-13,2.0165194127546245e-13,2.016588835771782e-13,2.016033471948896e-13
translation_BSU22780_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
