,base,AMPt6_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ARGPt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,3GMPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,HISt2r_FWD_BSU39390-MONOMER_s,METt3_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
formation_BSU27610-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10020-MONOMER_mod_pydx5p_s,1.6728591912954522e-07,1.672615533899094e-07,2.1796634058104183e-07,1.6720674829095755e-07,1.6728659991904907e-07,1.672779268482215e-07,1.6728438452611063e-07,1.6728647453054163e-07,1.6728679606271586e-07,1.672395542822553e-07,1.6729481122698137e-07,1.837566096230379e-07,1.6732204101717424e-07,2.532551231678968e-07,1.7630520158680034e-07,2.13486275880878e-07,1.6724976750888945e-07,9.689705692656266e-08,1.672777367655682e-07,1.672666719548667e-07,1.6675667802826767e-07,1.7803826713836128e-07,2.1297289294998857e-07,1.672866935897476e-07,2.1175678315978132e-07,1.672670929178152e-07,1.672401386413149e-07,1.6728672226390898e-07,0.0,1.6845698778255078e-07,0.0,6.939164444453966e-08,3.0078189794212957e-07,1.5418911754920542e-07,1.578435197997148e-07,1.6728435142505385e-07,1.6728438452611063e-07
formation_BSU35660-MONOMER_mod_nad_s,1.2903703346885485e-08,1.2901756528703465e-08,1.2879491760922426e-08,1.2900126747365603e-08,1.2903748623474458e-08,1.2902843106787303e-08,1.2903567517595166e-08,1.2903748623474458e-08,1.2903748623474458e-08,1.2899945666904948e-08,1.2901213256819122e-08,1.290157543680442e-08,1.2903024207582871e-08,1.2894694886401188e-08,1.2901213256819122e-08,1.2897772800509725e-08,1.2902480909008964e-08,1.2739647874968046e-08,1.2903024207582871e-08,1.2902118716314353e-08,1.2757289199280061e-08,1.2901032168732873e-08,1.2863031828115134e-08,1.2903748623474458e-08,1.2843871989369597e-08,1.290229981202619e-08,1.2899764587715219e-08,1.2903748623474458e-08,1.2897410673903565e-08,1.2902118716314353e-08,1.08546757004191e-08,1.289523802102489e-08,1.2717163899406943e-08,1.2901756528703465e-08,1.2903024207582871e-08,1.2903567517595166e-08,1.2903567517595166e-08
formation_BSU35920-MONOMER_mod_mg2_mod_k_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-6_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15230-MONOMER_mod_fad_s,1.2354271107943305e-07,1.235240718415554e-07,1.233109043733272e-07,1.235084679796614e-07,1.2354314456681261e-07,1.235344749637187e-07,1.2354141062185754e-07,1.2354314456681261e-07,1.2354314456681261e-07,1.2350673427806954e-07,1.2351887044474393e-07,1.235223380304501e-07,1.2353620886000117e-07,1.2345646222505665e-07,1.2351887044474393e-07,1.2348593080808403e-07,1.235310072076583e-07,1.2197201023307582e-07,1.2353620886000117e-07,1.2352753950027054e-07,1.2214091190215081e-07,1.2351713667014308e-07,1.2315331358961708e-07,1.2354314456681261e-07,1.2296987335088595e-07,1.2352927334788033e-07,1.2350500058864586e-07,1.2354314456681261e-07,1.234824637334407e-07,1.2352753950027054e-07,1.0392489875718471e-07,1.2346166230770652e-07,1.2175674402445415e-07,1.235240718415554e-07,1.2353620886000117e-07,1.2354141062185754e-07,1.2354141062185754e-07
formation_BSU22700-MONOMER_mod_nad_mod_cobalt2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.545637923664629e-08,8.881649332375544e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.014109739030444e-08,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37490-MONOMER_mod_2:mn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU13120-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU25070-MONOMER_mod_mn2_s,2.7228489451798046e-10,2.7224381412663186e-10,2.7177399861834287e-10,2.722094236243289e-10,2.7228584991279404e-10,2.7226674233499106e-10,2.7228202834359684e-10,2.7228584991279404e-10,2.7228584991279404e-10,2.72205602591498e-10,2.7223235038449937e-10,2.72239992852436e-10,2.722705637969151e-10,2.720948043053651e-10,2.7223235038449937e-10,2.721597522893545e-10,2.7225909949159807e-10,2.688231110543271e-10,2.722705637969151e-10,2.722514567554784e-10,2.6919536590243734e-10,2.722285291907585e-10,2.7142667266487625e-10,2.7228584991279404e-10,2.7102237519061136e-10,2.7225527811012904e-10,2.722017815854853e-10,2.7228584991279404e-10,2.7215211094778693e-10,2.722514567554784e-10,2.2904775076287485e-10,2.721062651511198e-10,2.683486699772639e-10,2.7224381412663186e-10,2.722705637969151e-10,2.7228202834359684e-10,2.7228202834359684e-10
formation_BSU13180-MONOMER_mod_zn2_s,1.803983003016683e-08,1.803739830909238e-08,1.0103199746651857e-08,1.802507350766458e-08,1.8040036580413782e-08,1.8040248390254933e-08,1.8038524068965063e-08,1.8039913761887465e-08,1.80399941301944e-08,1.8035365305219925e-08,1.805352088552401e-08,1.8039137533748575e-08,1.8039966568860595e-08,1.803220956707455e-08,1.803765569276349e-08,1.8019035010644463e-08,1.8034153478352682e-08,0.0,1.8039061418197874e-08,1.8042181538802116e-08,1.7884012930718542e-08,1.8037243924625734e-08,1.7987894108953148e-08,1.8039994321299402e-08,1.7638953883796743e-08,1.803826569040016e-08,1.0116063238026477e-08,1.803998478079827e-08,1.8031654622421853e-08,1.803919353250309e-08,1.526310976851309e-08,1.8062185451813223e-08,1.7740325175953658e-08,1.8040172165677868e-08,1.8039451957596348e-08,1.803968301803688e-08,1.8038524068965063e-08
formation_BSU22780-MONOMER_mod_zn2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06530-MONOMER_mod_mg2_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7019911692904047e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28290-MONOMER_mod_mg2_s,3.944296626730025e-08,3.943732790234524e-08,3.9370181881825047e-08,3.943205323220363e-08,3.944287203033133e-08,3.944021415595423e-08,3.944149623552691e-08,3.9443097831594646e-08,3.944299934934981e-08,3.943138529738459e-08,3.9432480983674184e-08,3.943652073206814e-08,3.944054919372863e-08,3.9414722178420525e-08,3.9435219219991254e-08,3.942593395484716e-08,3.944066685548264e-08,0.0,3.944067405619722e-08,3.9438379107711526e-08,3.847430961447648e-08,3.943462402602907e-08,3.931713231393922e-08,3.9443011040428854e-08,3.926348803763033e-08,3.943889698051601e-08,3.943081849712804e-08,3.944301850613464e-08,3.942962470087082e-08,3.943810078958478e-08,3.3137291953004244e-08,3.941452710713206e-08,7.852908553191041e-08,3.943682492700644e-08,3.944090777758274e-08,3.94424981179924e-08,3.944149623552691e-08
formation_BSU32680-MONOMER_mod_1:2fe2s_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32680-MONOMER_mod_1:4fe4s_s,3.757462063619433e-14,3.778875368623289e-14,4.042653879143983e-14,3.755825870305306e-14,3.7574694549571825e-14,3.757084953891831e-14,3.7573506060954863e-14,3.7574801044663725e-14,3.7574772449052e-14,3.755827063239169e-14,2.887883527048372e-14,3.6435536332096345e-14,3.711463699625146e-14,3.634835433843527e-14,3.700941159494181e-14,3.8921367778777906e-14,3.7569747322786704e-14,2.4243502933352e-15,3.7517028425963974e-14,2.0310211453659266e-14,3.657227937232785e-14,3.700505301745303e-14,4.0126183540585326e-14,3.757477455621563e-14,5.771468143830486e-14,3.756849129536122e-14,3.7557534224460685e-14,3.7574780378000394e-14,3.755100175553956e-14,3.732732709115122e-14,5.5427452616595855e-14,2.3604776898499568e-14,4.1337174246982727e-14,3.686385902441422e-14,3.7571711540550715e-14,3.757400439125398e-14,3.7573506060954863e-14
transcription_RNA_dummy_s,2.0503899159119902e-05,2.050311894359845e-05,2.0493455009845548e-05,2.049806135622146e-05,2.0503901716331018e-05,2.0503702237715945e-05,2.050432208248379e-05,2.0503906480790634e-05,2.0503905399098603e-05,2.050345567667279e-05,2.051166368625321e-05,2.0502821286510067e-05,2.050412488903645e-05,2.049768423939522e-05,2.0503359752011845e-05,2.0490809008130258e-05,2.0499282230578072e-05,2.048924248406401e-05,2.0503936417281722e-05,2.0503780376037933e-05,2.1615139076583257e-05,2.0502829688720398e-05,2.0487167168547707e-05,2.050390563517475e-05,2.0338377206055634e-05,2.0503009211780522e-05,2.050355085535073e-05,2.050390605298052e-05,2.050290908624209e-05,2.0503820147122128e-05,2.1035393624662766e-05,2.0518197344403323e-05,2.0401903179680645e-05,2.050491150893568e-05,2.0504082815984304e-05,2.0503799284176954e-05,2.050432208248379e-05
DM_RNA_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_dummy_s,0.0007384183220114277,0.0007383471261398184,0.0007375061243740935,0.0007381289211623438,0.0007384194163945357,0.0007383921867157616,0.0007384305460527045,0.0007384195879799022,0.0007384195490242727,0.0007383191596616962,0.0007386428022499978,0.0007383323979846709,0.000738411416755583,0.0007379950896416463,0.000738343770374692,0.0007378156761734141,0.0007382249939905945,0.0007342444458218357,0.0007384046293556731,0.0007383789638013407,0.0007750069708800557,0.0007383206732049079,0.0007369150958451631,0.0007384195575262257,0.0007311412650083265,0.0007383552018422177,0.0007383185776361572,0.0007384195725729177,0.000738243346731168,0.000738380396031466,0.0007080766172102937,0.0007387456776600753,0.0007306143781624655,0.0007384116790241286,0.0007384099015862105,0.0007384117183032358,0.0007384305460527045
formation_CPLX_dummy_s,0.00019486553583982248,0.0001948344327620541,0.00019445325507510614,0.00019465011157898638,0.0001948656899250536,0.00019485718307212392,0.0001948801997575464,0.00019486582438296894,0.00019486579829935583,0.00019484378340677686,0.00019514161159975602,0.00019482342057874617,0.00019487263283608167,0.00019462784493649675,0.00019484225340674017,0.0001943851782530697,0.0001946982012148123,0.00019408634553605279,0.0001948657989862897,0.00019485830121833135,0.0002343313264190457,0.0001948228719560615,0.00019420114955301534,0.00019486581143136902,0.00018880806389522329,0.000194831395556496,0.0001948469283662407,0.00019486582846981409,0.00019482080171608437,0.00019486030292500256,0.00020862462036061767,0.0001953681376441455,0.00019091325343952316,0.00019489909068163706,0.00019487112479625682,0.00019486170937514205,0.0001948801997575464
dummy_protein_to_mass_s,0.0005435527861716052,0.0005435126933777643,0.0005430528692989873,0.0005434788095833574,0.0005435537264694822,0.0005435350036436376,0.0005435503462951581,0.0005435537635969332,0.0005435537507249169,0.0005434753762549193,0.0005435011906502418,0.0005435089774059248,0.0005435387839195012,0.0005433672447051496,0.0005435015169679519,0.0005434304979203444,0.0005435267927757821,0.0005401581002857829,0.0005435388303693833,0.0005435206625830093,0.0005406756444610101,0.0005434978012488465,0.0005427139462921477,0.0005435537460948568,0.0005423332011131033,0.0005435238062857217,0.0005434716492699165,0.0005435537441031036,0.0005434225450150835,0.0005435200931064634,0.0004994519968496761,0.0005433775400159298,0.0005397011247229423,0.0005435125883424915,0.0005435387767899536,0.0005435500089280938,0.0005435503462951581
23CN2P1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P1_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P2_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P3_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23CN2P4_FWD_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26DPAi_FWD_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2HXMPt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGLYCt6_FWD_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2PGt6_FWD_CPLX_dummy_s,2.359465363301938,2.3636959286670534,2.30093284799825,0.0,2.3594746411294896,2.3594371673334136,2.359564388810638,2.3594751224540955,2.3594744940320345,2.402304309101836,2.3586418965495564,2.338989522619798,2.359343924934784,2.2529333865411867,2.348274341175416,2.4157563746477217,2.4939938411710902,2.57098084851848,2.358875102354584,2.3594425314806484,2.347695426222822,2.3461934026748876,2.3045085520564017,2.3594733947476807,2.3602879635748,2.3595539631993825,2.3597244956370216,2.3594730501513577,2.5675551592397965,2.357999464077056,138.06243857846792,2.479697128853055,0.8407782117125432,2.375674100477025,2.3712255915614557,2.3594550909660943,2.359564388810638
2S6HCCi_FWD_BSU30820-MONOMER_s,2.891896629333285e-05,2.8916784667968756e-05,2.8891822814941407e-05,2.8914958190915858e-05,2.8919017028806485e-05,2.8918002319333825e-05,2.891881408691407e-05,2.8919017028806485e-05,2.8919017028806485e-05,2.8914755249023444e-05,2.8916175842283045e-05,2.891658172607211e-05,2.891820526122836e-05,2.890886993407992e-05,2.8916175842283045e-05,2.8912319946286953e-05,2.8917596435544766e-05,2.873454284667759e-05,2.8918205261230474e-05,2.8917190551755708e-05,2.8754431152341656e-05,2.8915972900390628e-05,2.8873355102536954e-05,2.89190170288086e-05,2.885184326171664e-05,2.8917393493650235e-05,2.89145523071268e-05,2.8919017028806485e-05,2.891191406249789e-05,2.8917190551755708e-05,2.652369384765431e-05,2.8909478759765628e-05,2.8709175109863288e-05,2.8916784667968756e-05,2.891820526122836e-05,2.891881408691407e-05,2.891881408691407e-05
3AMBAt2_FWD_BSU06310-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3AMPt6_FWD_CPLX_dummy_s,0.0,164.30654641936226,0.0,0.0,0.0,0.0,0.0,0.0,164.3155679798506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12426772227258,164.28046800734387,164.35603158508238,0.0,0.0,0.0,0.0,0.0,164.35049546462022,164.32935864799805,0.0,0.0,0.0,0.0,0.0,164.3101191097879,0.0
3CMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3CMPt6_FWD_CPLX_dummy_s,1.058682878941052e-05,1.0585931494454215e-05,1.0594346056982978e-05,1.0570369709864916e-05,1.0586872947173523e-05,1.0588695482598028e-05,1.0585578290740426e-05,1.058687568426734e-05,1.0586875535028714e-05,1.0585651280034681e-05,1.0613084109121511e-05,1.0588445990102968e-05,0.0,1.0585399721475067e-05,1.0587069157617111e-05,1.0563085563070142e-05,1.0580061150735095e-05,0.0,1.0586743007440213e-05,1.0589139025924067e-05,1.0975960727609023e-05,1.0586534767065172e-05,1.0571836241405343e-05,1.0586872445510955e-05,0.0,1.0585933259660705e-05,1.0585806493244049e-05,1.058687181552777e-05,1.0587923414213325e-05,1.0588029695443962e-05,0.0,0.0,1.0418049813177455e-05,1.0590383127315811e-05,1.058738115335754e-05,1.0586734543431929e-05,1.0585578290740426e-05
3GMPt6_REV_CPLX_dummy_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039863241848513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3GMPt6_FWD_CPLX_dummy_s,164.31566032950965,0.0,164.69031570351328,164.14338585429525,164.31546750915848,164.3322649919198,164.5036393004332,164.31559061026573,0.0,164.3108525897498,164.35108025774144,164.27911365875534,164.32163974307224,164.2904037833859,164.30989080859578,164.2588004217523,164.02165253069845,164.91983104467332,164.3187290243291,164.32046003043018,0.0,0.0,0.0,164.31557990308102,160.294424173751,164.2944177369086,164.47376997499214,164.31559610142753,0.0,0.0,137.8387407503126,164.45873884607997,162.37258381198848,164.3421589759635,164.33413067707366,0.0,164.5036393004332
3NUCLE1_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE1_FWD_BSU07840-MONOMER_s,0.0,164.30654641936226,0.0,0.0,0.0,0.0,0.0,0.0,164.3155679798506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.12426772227258,164.28046800734387,164.35603158508238,0.0,0.0,0.0,0.0,0.0,164.35049546462022,164.32935864799805,0.0,0.0,0.0,0.0,0.0,164.3101191097879,0.0
3NUCLE2_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE2_FWD_BSU07840-MONOMER_s,0.12549584758734578,0.12658374832187755,0.023411594153512648,0.12602864972121441,0.12549562460055358,0.125458193470219,0.0,0.12549496766159024,0.12549471757336766,0.12559542519801217,0.22532264175478983,0.12548003677284136,0.130771411780616,0.1119899252166416,0.12557586864799722,0.0,0.1927996253538362,0.3793616236300297,0.12614285465478522,0.12545821332954935,0.11582281308768061,0.13225061546900085,0.06176390259066577,0.12549525414787666,0.0,0.12554672968264438,0.0891848549526455,0.1254952119888835,0.11967861224660575,0.12650860551287152,0.05335230650695479,0.2581687212472344,0.3328455254290994,0.1335566535697841,0.12550220213004815,0.1308020522842192,0.0
3NUCLE3_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3NUCLE3_FWD_BSU07840-MONOMER_s,1.058682878941052e-05,1.0585931494454215e-05,1.0594346056982978e-05,1.0570369709864916e-05,1.0586872947173523e-05,1.0588695482598028e-05,1.0585578290740426e-05,1.058687568426734e-05,1.0586875535028714e-05,1.0585651280034681e-05,1.0613084109121511e-05,1.0588445990102968e-05,0.0,1.0585399721475067e-05,1.0587069157617111e-05,1.0563085563070142e-05,1.0580061150735095e-05,0.0,1.0586743007440213e-05,1.0589139025924067e-05,1.0975960727609023e-05,1.0586534767065172e-05,1.0571836241405343e-05,1.0586872445510955e-05,0.0,1.0585933259660705e-05,1.0585806493244049e-05,1.058687181552777e-05,1.0587923414213325e-05,1.0588029695443962e-05,0.0,0.0,1.0418049813177455e-05,1.0590383127315811e-05,1.058738115335754e-05,1.0586734543431929e-05,1.0585578290740426e-05
3NUCLE4_REV_BSU07840-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4039863241848513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
