,base,3GMPt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ALAt2r_FWD_BSU27810-MONOMER_s,ASPt2r_FWD_BSU10220-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,CHORt2_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,METt3_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s
translation_BSU23800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU23840,2.5529554930837087e-13,2.5620617471063233e-13,2.558222627226087e-13,2.5615844656745214e-13,2.561505030388412e-13,2.5619547938113033e-13,2.5623941313971827e-13,2.5568293659974295e-13,2.5620617471063233e-13,2.5620618876616875e-13,2.5620313153696826e-13,2.5603324435268713e-13,2.5619732049639534e-13,2.562222423945074e-13,2.555893388258172e-13,2.5604149658809444e-13,2.556527861767743e-13,2.561952447028484e-13,2.562121728692265e-13,2.6323266291200294e-13,2.56196604415418e-13,2.561564638583499e-13,2.489345856105632e-13,2.387034852727416e-13,2.5620621351380764e-13,2.562028578713354e-13,2.5617640144054187e-13,2.4928758943278774e-13,2.562153534925039e-13,2.5617830177309345e-13,2.1958844982168983e-13,2.5620617471063233e-13,2.504476722060788e-13,2.5620808679034803e-13,2.561505030388412e-13,2.56213131602891e-13,2.562024012423084e-13
translation_BSU23850,9.46101899337237e-10,1.4677918093211303e-09,1.1953732220262245e-09,1.4048063539701798e-09,1.4157411000362577e-09,9.474238827681737e-10,1.4821665886855424e-09,2.7801028939729243e-10,1.467791809321135e-09,1.467636136240036e-09,1.467649482977558e-09,1.297165790247222e-09,1.462085961427576e-09,1.4692252489967547e-09,0.0,1.3722950318624626e-09,1.0067137425365111e-09,1.4470816725150194e-09,1.4709662342546702e-09,4.240538839536308e-09,1.4551839306185614e-09,1.4189088127298016e-09,7.039755471732327e-10,0.0,1.467779233075732e-09,1.4676129224202373e-09,1.441014483922125e-09,1.438588335015862e-09,1.4311233468767661e-09,1.4043016356248205e-09,0.0,1.4677918093211303e-09,0.0,1.4556207629628243e-09,1.4157411000362612e-09,1.4639207487792498e-09,1.4675102835320623e-09
translation_BSU23860,1.4724558250906231e-07,2.2783914245881654e-07,2.2808410053477175e-07,2.278527898553952e-07,2.278969550407058e-07,2.2689495757262704e-07,2.2781025550573494e-07,1.709432390890798e-07,2.2783914245881654e-07,2.2783928084680111e-07,2.278361344258009e-07,2.2790698333190528e-07,2.278521696792075e-07,2.2780582288658034e-07,7.839307588967629e-08,2.4833349300086203e-07,2.467878978834139e-07,2.2783666022801708e-07,2.2783141127065287e-07,2.2116763234158912e-07,2.2784393678184504e-07,2.2583265054022026e-07,2.248361346433266e-07,9.396171593390264e-08,2.278392148651943e-07,2.278360472060553e-07,2.278489962780295e-07,2.2785437496409124e-07,2.2779047615378607e-07,2.056524041892835e-07,1.0777559260266629e-07,2.2783914245881654e-07,2.7406481954505926e-07,2.278308013507335e-07,2.278969550407058e-07,2.2783282770635325e-07,2.278330322892319e-07
translation_BSU23920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU23920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU23960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU23960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU23970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU23970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU23980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU23980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24080,5.60784353670932e-07,5.615001431286994e-07,5.610125239165027e-07,5.60931816954684e-07,5.613838062697095e-07,5.614316701843324e-07,5.615099013249296e-07,5.597422517352427e-07,5.615001431286994e-07,5.615002398994864e-07,5.614932102944769e-07,5.611104717186043e-07,5.614993813309931e-07,5.70984109538403e-07,6.109638508874552e-07,5.613399689512796e-07,5.578722489823688e-07,5.666368428424578e-07,5.614971698312042e-07,5.650314330583088e-07,5.617658143865785e-07,5.644817878821518e-07,5.569109245943462e-07,5.386662223027532e-07,5.615002353606246e-07,5.614927201691441e-07,5.614315914642845e-07,5.614355263270846e-07,5.58639646226448e-07,5.613392608517319e-07,4.742876844993661e-07,5.615001431286994e-07,5.48513916834658e-07,5.614601528670952e-07,5.613838062697095e-07,5.614832873220821e-07,5.614915095529079e-07
translation_BSU24090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.549365535143233e-25,0.0,0.0
translation_BSU24130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312186934012015e-25,0.0,0.0
translation_BSU24140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.301735296140979e-25,0.0,0.0
translation_BSU24150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24170,1.337187760378187e-07,0.0,0.0,0.0,0.0,0.0,0.0,5.05339551929563e-09,0.0,0.0,0.0,0.0,0.0,0.0,1.2856394671968462e-07,0.0,3.940617871317404e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.402445376611919e-09,0.0,5.050440097030916e-09,0.0,3.2633203495135316e-07,0.0,0.0,0.0,0.0
translation_BSU24270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU24270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU24280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24310,6.168673499333236e-08,6.17443363238519e-08,6.169521128886401e-08,6.172919968203437e-08,6.170115594588845e-08,6.17376663824201e-08,6.174561708963279e-08,6.156973682833821e-08,6.17443363238519e-08,6.174431872848974e-08,6.174459365972137e-08,6.169750296006588e-08,6.174166979634108e-08,6.174277650813981e-08,1.2975802118317918e-08,6.174059645275446e-08,6.162310994761096e-08,6.173614201044912e-08,6.174378408027597e-08,6.212729326463745e-08,6.232679357220326e-08,5.557831991328289e-08,6.153681628577142e-08,5.96336239960807e-08,6.174437325532706e-08,6.174410717056559e-08,6.173607668012546e-08,6.173951804724119e-08,6.173239525617138e-08,6.17197674315308e-08,5.7670063514419967e-08,6.17443363238519e-08,6.06706025048476e-08,6.174009279691386e-08,6.170115594588845e-08,6.174051168087672e-08,6.174356634915487e-08
translation_BSU24340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU24850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24900,2.64670719735263e-06,2.6585142231569337e-06,2.6541753767602637e-06,2.6581874967776616e-06,2.657885299416438e-06,2.6585231802592965e-06,2.6589687502353636e-06,2.6558823970192923e-06,2.6585142231569337e-06,2.6585144894763412e-06,2.6584816003779688e-06,2.6571260735050213e-06,2.6584257319524725e-06,2.6589015084313147e-06,2.6602222062716463e-06,2.65680203576864e-06,2.6525443630664282e-06,2.658556634638607e-06,2.6586130461747564e-06,2.75578301955038e-06,2.65841865104007e-06,2.658093762057677e-06,2.6561977000285075e-06,2.4658786069641485e-06,2.6585143784333877e-06,2.6584809058956477e-06,2.6582779037498613e-06,2.6581347536463545e-06,2.658893414498396e-06,2.658272086499611e-06,2.307794864652004e-06,2.6585142231569337e-06,2.604512453294364e-06,2.6586063304003333e-06,2.657885299416438e-06,2.6586418180326422e-06,2.658479698812625e-06
transcription_TU_BSU24900,7.349197041916755e-08,7.383816223091003e-08,7.372606378809165e-08,7.383751000936179e-08,7.382109532600013e-08,7.384322408129824e-08,7.385279205128617e-08,7.38714378555863e-08,7.383816223091003e-08,7.383816962772419e-08,7.383765721079396e-08,7.381805228964344e-08,7.383650654973646e-08,7.385373253659026e-08,7.423404855965008e-08,7.379341326956566e-08,7.369517192836061e-08,7.384495557931059e-08,7.384170911290544e-08,7.687881794499971e-08,7.383711199433339e-08,7.383209867615785e-08,7.388624147123673e-08,6.873414419969287e-08,7.383816654359263e-08,7.383763792198355e-08,7.383480697294894e-08,7.382962781640973e-08,7.38595260429791e-08,7.38398596910335e-08,6.86569024602142e-08,7.383816223091003e-08,7.272921597303704e-08,7.384392916378842e-08,7.382109532600013e-08,7.384331041842944e-08,7.383760439601053e-08
translation_BSU24950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU24990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU25020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU25160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25200,4.965246535879369e-08,4.992082644803114e-08,4.991729605384266e-08,4.9923587547443497e-08,4.988379406812458e-08,4.9924155730692175e-08,4.993127342897038e-08,4.998301115176103e-08,4.992082644803114e-08,4.992083612933654e-08,4.992047097927247e-08,4.990739822659134e-08,4.991935435531129e-08,4.993279313470829e-08,5.028551438702971e-08,4.988892883186041e-08,4.978289609794793e-08,4.992509792408068e-08,4.992292461076686e-08,5.2995412463188934e-08,4.991976965334485e-08,4.9919826617703605e-08,4.994454244825607e-08,4.639633363507706e-08,4.992083022499988e-08,4.9920456974906784e-08,4.9919167332072413e-08,4.9915317150985356e-08,4.992704785539963e-08,4.9913657855561655e-08,5.993314995322665e-08,4.992082644803114e-08,4.893668939409555e-08,4.992641676165891e-08,4.988379406812458e-08,4.9923025927097044e-08,4.9919658257198375e-08
translation_BSU25260,1.414266320056527e-08,1.4195051748885786e-08,1.4168915226693691e-08,1.4191497569657021e-08,1.41919774877847e-08,1.4193968148253474e-08,1.4196376573881816e-08,1.4143670723823971e-08,1.4195051748885786e-08,1.419505227543261e-08,1.4194804418776176e-08,1.4182871538134463e-08,1.4194368745765225e-08,1.4195057411648345e-08,1.412318627418021e-08,1.4183288602701052e-08,1.4162057431609953e-08,1.4193579292595937e-08,1.4195454896312627e-08,1.4605033543760435e-08,1.4194231147921038e-08,1.4191217211723901e-08,1.416138582733698e-08,1.3166000825220299e-08,1.4195052452728836e-08,1.4194800362954506e-08,1.4193056512528881e-08,1.4193184992471639e-08,1.4195023424016618e-08,1.419267596630238e-08,1.1514716346161618e-08,1.4195051748885786e-08,1.3818398443516744e-08,1.4194845364348313e-08,1.41919774877847e-08,1.4195380306168979e-08,1.4194790819807697e-08
translation_BSU25270,1.414266320056527e-08,1.4195051748885786e-08,1.4168915226693691e-08,1.4191497569657021e-08,1.41919774877847e-08,1.4193968148253474e-08,1.4196376573881816e-08,1.4143670723823971e-08,1.4195051748885786e-08,1.419505227543261e-08,1.4194804418776176e-08,1.4182871538134463e-08,1.4194368745765225e-08,1.4195057411648345e-08,1.412318627418021e-08,1.4183288602701052e-08,1.4162057431609953e-08,1.4193579292595937e-08,1.4195454896312627e-08,1.4605033543760435e-08,1.4194231147921038e-08,1.4191217211723901e-08,1.416138582733698e-08,1.3166000825220299e-08,1.4195052452728836e-08,1.4194800362954506e-08,1.4193056512528881e-08,1.4193184992471639e-08,1.4195023424016618e-08,1.419267596630238e-08,1.1514716346161618e-08,1.4195051748885786e-08,1.3818398443516744e-08,1.4194845364348313e-08,1.41919774877847e-08,1.4195380306168979e-08,1.4194790819807697e-08
translation_BSU25290,1.2296773380336688e-12,1.2347664030397019e-12,1.2325694655156503e-12,1.2344326493386668e-12,1.2344656289662095e-12,1.234666548245794e-12,1.2349341646293144e-12,1.2312493161825158e-12,1.2347664030397019e-12,1.2347665267337013e-12,1.234742583371161e-12,1.2337231521920396e-12,1.2347079674561372e-12,1.2348422507341974e-12,1.228074496622989e-12,1.2339105289397262e-12,1.2315006977414083e-12,1.2346647490192908e-12,1.2347949656971983e-12,1.2726567535894494e-12,1.2346873435713503e-12,1.2344497855870602e-12,1.231265583547454e-12,1.1399971438542364e-12,1.2347664751589883e-12,1.2347422608160246e-12,1.2345873058340244e-12,1.2345468224009184e-12,1.2347084549254989e-12,1.2344719318628304e-12,9.816397180715868e-13,1.2347664030397019e-12,1.2012949697552765e-12,1.2347398374308896e-12,1.2344656289662095e-12,1.2347909922051439e-12,1.2347417001814093e-12
translation_BSU25300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU25310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25410,2.64670719735263e-06,2.6585142231569337e-06,2.6541753767602637e-06,2.6581874967776616e-06,2.657885299416438e-06,2.6585231802592965e-06,2.6589687502353636e-06,2.6558823970192923e-06,2.6585142231569337e-06,2.6585144894763412e-06,2.6584816003779688e-06,2.6571260735050213e-06,2.6584257319524725e-06,2.6589015084313147e-06,2.6602222062716463e-06,2.65680203576864e-06,2.6525443630664282e-06,2.658556634638607e-06,2.6586130461747564e-06,2.75578301955038e-06,2.65841865104007e-06,2.658093762057677e-06,2.6561977000285075e-06,2.4658786069641485e-06,2.6585143784333877e-06,2.6584809058956477e-06,2.6582779037498613e-06,2.6581347536463545e-06,2.658893414498396e-06,2.658272086499611e-06,2.307794864652004e-06,2.6585142231569337e-06,2.604512453294364e-06,2.6586063304003333e-06,2.657885299416438e-06,2.6586418180326422e-06,2.658479698812625e-06
transcription_TU_BSU25410,7.349197041916755e-08,7.383816223091003e-08,7.372606378809165e-08,7.383751000936179e-08,7.382109532600013e-08,7.384322408129824e-08,7.385279205128617e-08,7.38714378555863e-08,7.383816223091003e-08,7.383816962772419e-08,7.383765721079396e-08,7.381805228964344e-08,7.383650654973646e-08,7.385373253659026e-08,7.423404855965008e-08,7.379341326956566e-08,7.369517192836061e-08,7.384495557931059e-08,7.384170911290544e-08,7.687881794499971e-08,7.383711199433339e-08,7.383209867615785e-08,7.388624147123673e-08,6.873414419969287e-08,7.383816654359263e-08,7.383763792198355e-08,7.383480697294894e-08,7.382962781640973e-08,7.38595260429791e-08,7.38398596910335e-08,6.86569024602142e-08,7.383816223091003e-08,7.272921597303704e-08,7.384392916378842e-08,7.382109532600013e-08,7.384331041842944e-08,7.383760439601053e-08
translation_BSU25420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
