,base,ACACt2_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,6PGCt6_FWD_CPLX_dummy_s,2PGt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CO2t_REV_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,DHAt_REV_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,LEUt2r_FWD_BSU29600-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,THMDt2_FWD_BSU39410-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,PHEt2r_REV_CPLX_dummy_s,THMt6_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s
translation_BSU15990_s,3.3063979678782014e-06,3.3058930331030102e-06,3.3057079756145467e-06,3.302598230073435e-06,3.3057624918498914e-06,3.3060159489297576e-06,3.3062931449683002e-06,3.306290555223488e-06,3.306270668575302e-06,3.306161768113493e-06,3.306294056105403e-06,3.3061000955219748e-06,3.3059530377388118e-06,3.2780406361252917e-06,3.305901571361548e-06,3.3060173507061885e-06,3.2812618549713593e-06,3.3048862870681495e-06,3.3053678238529626e-06,3.3062091018668146e-06,3.3062931449683002e-06,3.3060883165419312e-06,3.2966025199770824e-06,3.3000503746334842e-06,3.305872243703318e-06,3.3062917664112146e-06,3.3053712658602716e-06,3.3063007909723287e-06,3.3056804846999443e-06,3.3060733026684017e-06,2.9828502469867133e-06,3.2772229554601897e-06,3.306184785948325e-06,3.3050284425457367e-06,3.305990335729478e-06,3.3062932255975804e-06,3.306270668575302e-06
translation_BSU16020_s,1.536173950668672e-12,1.5357480342556866e-12,1.5355866199646862e-12,1.5329360610756962e-12,1.5356335005435938e-12,1.5358482507013047e-12,1.5360848245612825e-12,1.536083621380702e-12,1.5360743821580588e-12,1.5359698901657082e-12,1.5360852478703525e-12,1.535919679856047e-12,1.535797466950176e-12,1.514291060647477e-12,1.5357520006918761e-12,1.5358596809345527e-12,1.514773461905567e-12,1.5348924397571993e-12,1.5353100647545323e-12,1.5360134396779831e-12,1.5360848245612825e-12,1.535903428425291e-12,1.5280249201131363e-12,1.5307635667559806e-12,1.535727598020271e-12,1.53608418409157e-12,1.5352793327868011e-12,1.5360883768508833e-12,1.5355630718024319e-12,1.5358964534574075e-12,1.2710266911406792e-12,1.511530546864415e-12,1.5359913633120363e-12,1.5350015643916897e-12,1.535825572856931e-12,1.5360848620211834e-12,1.5360743821580588e-12
transcription_TU_BSU16020_s,4.265543640572048e-14,4.264771999220169e-14,4.264485853162548e-14,4.2597162870892376e-14,4.264569727741579e-14,4.26495766228873e-14,4.265383005770007e-14,4.265379664791749e-14,4.2653540094225806e-14,4.2651796484058505e-14,4.265384181209856e-14,4.265086538433794e-14,4.264862955692212e-14,4.223488173413329e-14,4.264783014012713e-14,4.264966244501768e-14,4.227006543395669e-14,4.263229470998735e-14,4.263972547354311e-14,4.265254260724902e-14,4.265383005770007e-14,4.2650645687900105e-14,4.2506456102764337e-14,4.2558079882529646e-14,4.26473840628913e-14,4.265381227320938e-14,4.263956670110536e-14,4.2653928697276823e-14,4.264443615725618e-14,4.26504519993658e-14,3.7760309489246027e-14,4.2209374146868403e-14,4.265216117205843e-14,4.263439935509156e-14,4.264917845951733e-14,4.265383109788237e-14,4.2653540094225806e-14
translation_BSU16040_s,3.3063979678782014e-06,3.3058930331030102e-06,3.3057079756145467e-06,3.302598230073435e-06,3.3057624918498914e-06,3.3060159489297576e-06,3.3062931449683002e-06,3.306290555223488e-06,3.306270668575302e-06,3.306161768113493e-06,3.306294056105403e-06,3.3061000955219748e-06,3.3059530377388118e-06,3.2780406361252917e-06,3.305901571361548e-06,3.3060173507061885e-06,3.2812618549713593e-06,3.3048862870681495e-06,3.3053678238529626e-06,3.3062091018668146e-06,3.3062931449683002e-06,3.3060883165419312e-06,3.2966025199770824e-06,3.3000503746334842e-06,3.305872243703318e-06,3.3062917664112146e-06,3.3053712658602716e-06,3.3063007909723287e-06,3.3056804846999443e-06,3.3060733026684017e-06,2.9828502469867133e-06,3.2772229554601897e-06,3.306184785948325e-06,3.3050284425457367e-06,3.305990335729478e-06,3.3062932255975804e-06,3.306270668575302e-06
transcription_TU_BSU16040_s,9.180981632284636e-08,9.180464324558223e-08,9.1802993809747e-08,9.177246088453272e-08,9.180351070002207e-08,9.180606252341864e-08,9.180877492666768e-08,9.1808703014926e-08,9.180815080472343e-08,9.180761926377246e-08,9.180880022701993e-08,9.180690368813454e-08,9.18053125319278e-08,9.14273762715324e-08,9.18048803530056e-08,9.180560294361877e-08,9.15642878646049e-08,9.179463167827772e-08,9.17990312404463e-08,9.180793666454673e-08,9.180877492666768e-08,9.180707510126822e-08,9.170458443393254e-08,9.174755037948449e-08,9.180456444347014e-08,9.180873664705009e-08,9.180062256601606e-08,9.180898724004467e-08,9.180272889774972e-08,9.180665817961256e-08,8.861603715434945e-08,9.151619871439701e-08,9.180775994130906e-08,9.179658559844663e-08,9.18058497695693e-08,9.180877716557243e-08,9.180815080472343e-08
translation_BSU16090_s,6.916397940181828e-08,2.187654269242458e-08,6.91126128585865e-08,1.0567310592035937e-07,6.855297374953754e-08,7.154181486455243e-08,6.85741423973336e-08,6.857418364436824e-08,6.85732969715842e-08,6.915448258659227e-08,6.857403149603603e-08,6.856456392255639e-08,6.856214529569904e-08,6.802781984634935e-08,6.853620997178544e-08,6.856150888549051e-08,4.48940284791373e-08,5.576234372061699e-08,8.447194009143792e-08,6.488114240693216e-08,6.85741423973336e-08,6.856558884044033e-08,3.1023803030385725e-07,9.77517755102084e-08,6.60320068668556e-08,6.857415841984913e-08,6.854365584119878e-08,6.857389444954584e-08,7.339056694306238e-08,6.616124663514678e-08,3.682518786829042e-07,8.016145065481629e-08,6.857050510355347e-08,3.405948266527865e-08,6.101255270740521e-08,6.857414405627894e-08,6.85732969715842e-08
translation_BSU16100_s,6.916397940181828e-08,2.187654269242458e-08,6.91126128585865e-08,1.0567310592035937e-07,6.855297374953754e-08,7.154181486455243e-08,6.85741423973336e-08,6.857418364436824e-08,6.85732969715842e-08,6.915448258659227e-08,6.857403149603603e-08,6.856456392255639e-08,6.856214529569904e-08,6.802781984634935e-08,6.853620997178544e-08,6.856150888549051e-08,4.48940284791373e-08,5.576234372061699e-08,8.447194009143792e-08,6.488114240693216e-08,6.85741423973336e-08,6.856558884044033e-08,3.1023803030385725e-07,9.77517755102084e-08,6.60320068668556e-08,6.857415841984913e-08,6.854365584119878e-08,6.857389444954584e-08,7.339056694306238e-08,6.616124663514678e-08,3.682518786829042e-07,8.016145065481629e-08,6.857050510355347e-08,3.405948266527865e-08,6.101255270740521e-08,6.857414405627894e-08,6.85732969715842e-08
translation_BSU16470_s,3.9456333014202406e-14,3.944923804331662e-14,3.9446440193194594e-14,3.940168740371398e-14,3.944723956932975e-14,3.945083685711681e-14,3.945483402621622e-14,3.945483402621622e-14,3.945483402621622e-14,3.945283541763083e-14,3.945483402621622e-14,3.945203598765669e-14,3.945003744637105e-14,3.913128779800066e-14,3.944923804331662e-14,3.945123656537392e-14,3.909386844241932e-14,3.9434850103510825e-14,3.944204376192966e-14,3.94536348552964e-14,3.945483402621622e-14,3.9451636275553886e-14,3.9322629857303774e-14,3.936494422305131e-14,3.9448838344673625e-14,3.945483402621622e-14,3.944084477559885e-14,3.945483402621622e-14,3.944604050801119e-14,3.9451636275553886e-14,3.48696452268447e-14,3.9042543950128276e-14,3.945323513550218e-14,3.9436448640435075e-14,3.945043715078252e-14,3.945483402621622e-14,3.945483402621622e-14
translation_BSU16490_s,3.3063979678782014e-06,3.3058930331030102e-06,3.3057079756145467e-06,3.302598230073435e-06,3.3057624918498914e-06,3.3060159489297576e-06,3.3062931449683002e-06,3.306290555223488e-06,3.306270668575302e-06,3.306161768113493e-06,3.306294056105403e-06,3.3061000955219748e-06,3.3059530377388118e-06,3.2780406361252917e-06,3.305901571361548e-06,3.3060173507061885e-06,3.2812618549713593e-06,3.3048862870681495e-06,3.3053678238529626e-06,3.3062091018668146e-06,3.3062931449683002e-06,3.3060883165419312e-06,3.2966025199770824e-06,3.3000503746334842e-06,3.305872243703318e-06,3.3062917664112146e-06,3.3053712658602716e-06,3.3063007909723287e-06,3.3056804846999443e-06,3.3060733026684017e-06,2.9828502469867133e-06,3.2772229554601897e-06,3.306184785948325e-06,3.3050284425457367e-06,3.305990335729478e-06,3.3062932255975804e-06,3.306270668575302e-06
transcription_TU_BSU16490_s,9.180981632284636e-08,9.180464324558223e-08,9.1802993809747e-08,9.177246088453272e-08,9.180351070002207e-08,9.180606252341864e-08,9.180877492666768e-08,9.1808703014926e-08,9.180815080472343e-08,9.180761926377246e-08,9.180880022701993e-08,9.180690368813454e-08,9.18053125319278e-08,9.14273762715324e-08,9.18048803530056e-08,9.180560294361877e-08,9.15642878646049e-08,9.179463167827772e-08,9.17990312404463e-08,9.180793666454673e-08,9.180877492666768e-08,9.180707510126822e-08,9.170458443393254e-08,9.174755037948449e-08,9.180456444347014e-08,9.180873664705009e-08,9.180062256601606e-08,9.180898724004467e-08,9.180272889774972e-08,9.180665817961256e-08,8.861603715434945e-08,9.151619871439701e-08,9.180775994130906e-08,9.179658559844663e-08,9.18058497695693e-08,9.180877716557243e-08,9.180815080472343e-08
translation_BSU16500_s,2.1362110258205746e-07,2.1356765903239626e-07,2.1354749836436126e-07,2.132155749650895e-07,2.1355336705966065e-07,2.1358028836475353e-07,2.1360993441658758e-07,2.1360976683469212e-07,2.1360851301856315e-07,2.135955965342886e-07,2.136099936237499e-07,2.1358907420216093e-07,2.1357384733084912e-07,2.1082661144967188e-07,2.135682121164999e-07,2.1358149521501223e-07,2.1093809011009058e-07,2.1346027517192656e-07,2.1351239047998077e-07,2.1360098581467682e-07,2.1360993441658758e-07,2.135873145069209e-07,2.1259135019087424e-07,2.1294323736141476e-07,2.1356509461280953e-07,2.1360984518768682e-07,2.1350951670147664e-07,2.136104288183449e-07,2.1354464549648323e-07,2.135863601570957e-07,1.799740546124683e-07,2.1052417924007847e-07,2.1359826171123848e-07,2.1347429343540524e-07,2.1357749579333683e-07,2.1360993904411671e-07,2.1360851301856315e-07
transcription_TU_BSU16500_s,5.931685895430325e-09,5.930773485390129e-09,5.930439051194739e-09,5.924825440550709e-09,5.930537619148932e-09,5.930995376393133e-09,5.931496552505709e-09,5.9314918991105475e-09,5.931457083285775e-09,5.931259441738595e-09,5.931498196563511e-09,5.931142735416698e-09,5.930880922696251e-09,5.880135749581532e-09,5.9307888445346365e-09,5.930996684462477e-09,5.886270848877097e-09,5.9289505403024336e-09,5.929818298118107e-09,5.931344682974187e-09,5.931496552505709e-09,5.9311260759438275e-09,5.913846545151061e-09,5.920218839070533e-09,5.9307344766880875e-09,5.9314940748076625e-09,5.929835101856097e-09,5.931510280997913e-09,5.930392029361292e-09,5.931099574514439e-09,5.346761047246247e-09,5.878871496802072e-09,5.9313012443862804e-09,5.929211076718263e-09,5.9309500336568294e-09,5.9314966810024165e-09,5.931457083285775e-09
translation_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.8769851448784815e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.8482063982312816e-29,0.0,0.0,0.0
transcription_TU_BSU16510_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16520_s,5.862287530529864e-10,5.860793090595348e-10,5.860176771983951e-10,5.848512293104193e-10,5.860331137956851e-10,5.861181133800376e-10,5.861940925137339e-10,5.861938994152012e-10,5.8615937150941e-10,5.861385633607278e-10,5.861939127973782e-10,5.863127060968204e-10,5.861308989130274e-10,5.920468604718394e-10,5.860793281465963e-10,5.861784939280808e-10,5.782818031514694e-10,5.85907144367261e-10,5.861528078093206e-10,5.861686284547806e-10,5.861940925137339e-10,5.861328961765722e-10,5.885054261362305e-10,5.841568024915223e-10,5.861206150940303e-10,5.861940124579741e-10,5.857206990080662e-10,5.861950323337057e-10,5.859134230644313e-10,5.861146243580293e-10,5.107221614199725e-10,5.809592745305565e-10,5.861410056806699e-10,5.858006403136947e-10,5.860750242532963e-10,5.861946885019566e-10,5.8615937150941e-10
transcription_TU_BSU16520_s,1.6278002425553323e-11,1.6275421298590876e-11,1.6274328400785385e-11,1.6251821392143086e-11,1.627458033223773e-11,1.627614536478426e-11,1.627737140756513e-11,1.6277366045626865e-11,1.627640727863541e-11,1.6276271348797786e-11,1.6277366417221648e-11,1.6281283864535234e-11,1.6276677177524245e-11,1.651269678789589e-11,1.627542182863854e-11,1.6277733707645147e-11,1.6137072818617243e-11,1.62738218029815e-11,1.6279053582920327e-11,1.6276929455410037e-11,1.627737140756513e-11,1.627637911224684e-11,1.63709895912209e-11,1.6240647742252104e-11,1.627665675300526e-11,1.627736918458583e-11,1.6267317796976214e-11,1.627739750438005e-11,1.6271521517004354e-11,1.627587172041196e-11,1.5172794570448823e-11,1.6223243012602592e-11,1.627625079215082e-11,1.627051009000107e-11,1.627503717987201e-11,1.627738795689884e-11,1.627640727863541e-11
translation_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU_BSU16530_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translation_BSU16540_s,2.1083743969003405e-08,2.107849180858044e-08,2.1076420713934062e-08,2.104329703814266e-08,2.107701244487853e-08,2.1079675336921006e-08,2.1082634303135347e-08,2.1082634303135347e-08,2.1082634303135347e-08,2.1081154794070516e-08,2.1082634303135347e-08,2.108056300498087e-08,2.1079083568597494e-08,2.084333663855601e-08,2.107849180858044e-08,2.107997122419768e-08,2.0815688863144502e-08,2.1067841548676887e-08,2.1073166342217318e-08,2.1081746591466608e-08,2.1082634303135347e-08,2.108026711355097e-08,2.0984802842557667e-08,2.1016107791395564e-08,2.107819593168683e-08,2.1082634303135347e-08,2.107227882990345e-08,2.1082634303135347e-08,2.1076124851576742e-08,2.108026711355097e-08,1.7734691264664087e-08,2.077777657223789e-08,2.1081450691730254e-08,2.1069024777985143e-08,2.1079379451720942e-08,2.1082634303135347e-08,2.1082634303135347e-08
transcription_TU_BSU16540_s,5.854391032166967e-10,5.85349677459258e-10,5.853144121035704e-10,5.84750254126918e-10,5.853244878536685e-10,5.853698293806549e-10,5.854202101055241e-10,5.854202101055241e-10,5.854202101055241e-10,5.853950195785578e-10,5.854202101055241e-10,5.85384943459909e-10,5.853597533936313e-10,5.813386083767391e-10,5.85349677459258e-10,5.853748673939103e-10,5.808660848805223e-10,5.851683196436804e-10,5.852589964191483e-10,5.854050957498566e-10,5.854202101055241e-10,5.853799054203284e-10,5.837533073651038e-10,5.842869621606584e-10,5.85344639511815e-10,5.854202101055241e-10,5.852438833270818e-10,5.854202101055241e-10,5.853093742482649e-10,5.853799054203284e-10,5.268712573210819e-10,5.802178110769566e-10,5.854000576576258e-10,5.851884696696802e-10,5.853647913805617e-10,5.854202101055241e-10,5.854202101055241e-10
translation_BSU16550_s,7.123881037441037e-11,7.12210641116509e-11,7.121406619330214e-11,7.110214625811053e-11,7.121606556346182e-11,7.122506307650031e-11,7.123506097978341e-11,7.123506097978341e-11,7.123506097978341e-11,7.123006194043482e-11,7.123506097978341e-11,7.122806237381132e-11,7.122306358004246e-11,7.042651004238496e-11,7.12210641116509e-11,7.122606283525407e-11,7.033309235372823e-11,7.118507847993279e-11,7.120307015910832e-11,7.123206153512456e-11,7.123506097978341e-11,7.122706260102442e-11,7.090450313962982e-11,7.101027786907646e-11,7.122006438797994e-11,7.123506097978341e-11,7.12000713880397e-11,7.123506097978341e-11,7.121306651874715e-11,7.122706260102442e-11,5.99228633163788e-11,7.020499240588565e-11,7.12310617342714e-11,7.118907643439687e-11,7.12240633247631e-11,7.123506097978341e-11,7.123506097978341e-11
transcription_TU_BSU16550_s,1.9781109712361247e-12,1.9778088150068453e-12,1.9776896586563268e-12,1.9757834534216664e-12,1.9777237031055324e-12,1.977876905328431e-12,1.978047134245589e-12,1.978047134245589e-12,1.978047134245589e-12,1.9779620192310822e-12,1.978047134245589e-12,1.977927973536599e-12,1.9778428600786893e-12,1.9642560138445704e-12,1.9778088150068453e-12,1.977893928020012e-12,1.9626594277831034e-12,1.9771960341339212e-12,1.97750241736559e-12,1.9779960651034617e-12,1.978047134245589e-12,1.9779109507560687e-12,1.972414919757879e-12,1.9742180593161e-12,1.9777917925376346e-12,1.978047134245589e-12,1.977451352492981e-12,1.978047134245589e-12,1.9776726364984344e-12,1.9779109507560687e-12,1.7802189993961437e-12,1.96046900777844e-12,1.9779790421450346e-12,1.9772641180512438e-12,1.977859882681323e-12,1.978047134245589e-12,1.978047134245589e-12
translation_BSU16570_s,9.053721157577687e-09,9.052502149962159e-09,9.050691450147944e-09,9.03964555237063e-09,9.050954732801217e-09,9.052158546245817e-09,9.053285663181291e-09,9.05316132137207e-09,9.053854654343769e-09,9.053337012803206e-09,9.053306284959789e-09,9.052028429666301e-09,9.051944085249614e-09,8.853387816501192e-09,9.0516826138752e-09,9.051934984688994e-09,8.948159895846746e-09,9.046066736165893e-09,9.047865729888235e-09,9.053039465250802e-09,9.053285663181291e-09,9.052890578174654e-09,9.003735091749395e-09,9.023758768723751e-09,9.051462868862e-09,9.05324990930772e-09,9.050389576356488e-09,9.053582948923042e-09,9.050804850198619e-09,9.0525897730693e-09,7.515612183687925e-09,8.93690775932314e-09,9.052892617236926e-09,9.049262888889044e-09,9.052184051268037e-09,9.053305500886986e-09,9.053854654343769e-09
transcription_TU_BSU16570_s,2.513975887327594e-10,2.513879674978724e-10,2.513472385646518e-10,2.5119329087950476e-10,2.513518202552895e-10,2.513729656197127e-10,2.5139061461103667e-10,2.513871619017105e-10,2.5140641429342446e-10,2.513988654621463e-10,2.513911872342548e-10,2.5136525761886337e-10,2.51369740066323e-10,2.4692861041949483e-10,2.513652089822953e-10,2.513653925313787e-10,2.497002448373557e-10,2.5125837685632447e-10,2.512837762876225e-10,2.5138787301084284e-10,2.5139061461103667e-10,2.513905635961261e-10,2.50465071217574e-10,2.508773104221925e-10,2.513604716077143e-10,2.5138962180151026e-10,2.51357965792164e-10,2.513988696079642e-10,2.5135175278279854e-10,2.5138221051107394e-10,2.2327764163828542e-10,2.4956246111720736e-10,2.5138516023366854e-10,2.5134169034348754e-10,2.513750388546832e-10,2.5139116546220967e-10,2.5140641429342446e-10
translation_BSU16600_s,3.178214709725263e-11,3.1776014640662233e-11,3.177227453404775e-11,3.172222631234838e-11,3.176701482587621e-11,3.177674008856371e-11,3.1780549886994016e-11,3.178053198516783e-11,3.177942812413223e-11,3.178047244808678e-11,3.178055077830184e-11,3.178264295965231e-11,3.177682104412734e-11,3.225131567903056e-11,3.177516622479015e-11,3.1778527461318455e-11,3.141967026049621e-11,3.1765241125381585e-11,3.1776050701178626e-11,3.1779291171540855e-11,3.1780549886994016e-11,3.1782425444143175e-11,3.1628336049578706e-11,3.16929706772627e-11,3.1776106617739134e-11,3.178054082513649e-11,3.1762691913013815e-11,3.17831433627543e-11,3.1769608693225476e-11,3.177655716639736e-11,2.7841284982376038e-11,3.13520556657796e-11,3.17786030026537e-11,3.1766631452223005e-11,3.1775514226439395e-11,3.178060154024016e-11,3.177942812413223e-11
translation_BSU16630_s,1.1724575061059742e-09,1.172158618119071e-09,1.1720353543967917e-09,1.1697024586208401e-09,1.1720662275913717e-09,1.1722362267600765e-09,1.1723881850274692e-09,1.1723877988304037e-09,1.1723187430188212e-09,1.1722771267214573e-09,1.1723878255947578e-09,1.1726254121936422e-09,1.1722617978260562e-09,1.1840937209436805e-09,1.172158656293194e-09,1.1723569878561628e-09,1.1565636063029402e-09,1.1718142887345235e-09,1.1723056156186427e-09,1.1723372569095626e-09,1.1723881850274692e-09,1.1722657923531458e-09,1.1770108522724625e-09,1.168313604983046e-09,1.172241230188062e-09,1.1723880249159497e-09,1.171441398016134e-09,1.172390064667413e-09,1.1718268461288641e-09,1.17222924871606e-09,1.0214443228399463e-09,1.1619185490611142e-09,1.1722820113613412e-09,1.171601280627391e-09,1.1721500485065938e-09,1.1723893770039144e-09,1.1723187430188212e-09
translation_BSU16650_s,1.536173950668672e-12,1.5357480342556866e-12,1.5355866199646862e-12,1.5329360610756962e-12,1.5356335005435938e-12,1.5358482507013047e-12,1.5360848245612825e-12,1.536083621380702e-12,1.5360743821580588e-12,1.5359698901657082e-12,1.5360852478703525e-12,1.535919679856047e-12,1.535797466950176e-12,1.514291060647477e-12,1.5357520006918761e-12,1.5358596809345527e-12,1.514773461905567e-12,1.5348924397571993e-12,1.5353100647545323e-12,1.5360134396779831e-12,1.5360848245612825e-12,1.535903428425291e-12,1.5280249201131363e-12,1.5307635667559806e-12,1.535727598020271e-12,1.53608418409157e-12,1.5352793327868011e-12,1.5360883768508833e-12,1.5355630718024319e-12,1.5358964534574075e-12,1.2710266911406792e-12,1.511530546864415e-12,1.5359913633120363e-12,1.5350015643916897e-12,1.535825572856931e-12,1.5360848620211834e-12,1.5360743821580588e-12
translation_BSU16670_s,1.0809756512784626e-13,1.0805717545167885e-13,1.0804124989527526e-13,1.0778665375669824e-13,1.0804579989456836e-13,1.080662764722277e-13,1.0808903125926768e-13,1.0808903125926768e-13,1.0808903125926768e-13,1.0807765346651292e-13,1.0808903125926768e-13,1.0807310257298404e-13,1.0806172589807882e-13,1.0625397236309674e-13,1.0805717545167885e-13,1.0806855180720851e-13,5.6307595176048567e-14,1.0797528925949011e-13,1.0801627120796989e-13,1.080822044877969e-13,1.0808903125926768e-13,1.0807082717412723e-13,1.0733754327814408e-13,1.07577820672637e-13,1.0805490027638411e-13,1.0808903125926768e-13,1.0800940347686533e-13,1.0808903125926768e-13,1.080389749435316e-13,1.0807082717412723e-13,8.339303115310791e-14,1.0575305422510005e-13,1.0807992896118538e-13,1.079843856816609e-13,1.0806400116918455e-13,1.0808903125926768e-13,1.0808903125926768e-13
transcription_TU_BSU16670_s,3.001579875063629e-15,3.0007475569030474e-15,3.000419356004786e-15,2.995171006780716e-15,3.00051312554001e-15,3.000935109733548e-15,3.0014040219107058e-15,3.0014040219107058e-15,3.0014040219107058e-15,3.0011695604469117e-15,3.0014040219107058e-15,3.0010757788715244e-15,3.000841332458282e-15,2.963514791283553e-15,3.0007475569030474e-15,3.0009819990161943e-15,1.571275040378742e-15,2.9990598910206944e-15,2.999904877012576e-15,3.0012633437423675e-15,3.0014040219107058e-15,3.001028888728853e-15,2.985905865457472e-15,2.990863896425857e-15,3.0007006697704374e-15,3.0014040219107058e-15,2.9997630174169396e-15,3.0014040219107058e-15,3.0003724718821655e-15,3.001028888728853e-15,2.4774827212807603e-15,2.9531458971974803e-15,3.0012164518796293e-15,2.999247381933865e-15,3.0008882208809108e-15,3.0014040219107058e-15,3.0014040219107058e-15
translation_BSU16680_s,3.3063979678782014e-06,3.3058930331030102e-06,3.3057079756145467e-06,3.302598230073435e-06,3.3057624918498914e-06,3.3060159489297576e-06,3.3062931449683002e-06,3.306290555223488e-06,3.306270668575302e-06,3.306161768113493e-06,3.306294056105403e-06,3.3061000955219748e-06,3.3059530377388118e-06,3.2780406361252917e-06,3.305901571361548e-06,3.3060173507061885e-06,3.2812618549713593e-06,3.3048862870681495e-06,3.3053678238529626e-06,3.3062091018668146e-06,3.3062931449683002e-06,3.3060883165419312e-06,3.2966025199770824e-06,3.3000503746334842e-06,3.305872243703318e-06,3.3062917664112146e-06,3.3053712658602716e-06,3.3063007909723287e-06,3.3056804846999443e-06,3.3060733026684017e-06,2.9828502469867133e-06,3.2772229554601897e-06,3.306184785948325e-06,3.3050284425457367e-06,3.305990335729478e-06,3.3062932255975804e-06,3.306270668575302e-06
transcription_TU_BSU16680_s,9.180981632284636e-08,9.180464324558223e-08,9.1802993809747e-08,9.177246088453272e-08,9.180351070002207e-08,9.180606252341864e-08,9.180877492666768e-08,9.1808703014926e-08,9.180815080472343e-08,9.180761926377246e-08,9.180880022701993e-08,9.180690368813454e-08,9.18053125319278e-08,9.14273762715324e-08,9.18048803530056e-08,9.180560294361877e-08,9.15642878646049e-08,9.179463167827772e-08,9.17990312404463e-08,9.180793666454673e-08,9.180877492666768e-08,9.180707510126822e-08,9.170458443393254e-08,9.174755037948449e-08,9.180456444347014e-08,9.180873664705009e-08,9.180062256601606e-08,9.180898724004467e-08,9.180272889774972e-08,9.180665817961256e-08,8.861603715434945e-08,9.151619871439701e-08,9.180775994130906e-08,9.179658559844663e-08,9.18058497695693e-08,9.180877716557243e-08,9.180815080472343e-08
translation_BSU16690_s,1.6441038909596674e-11,1.6454108567679962e-11,1.6437456756593302e-11,1.6399882665690348e-11,1.6437746089164494e-11,1.643943439982179e-11,1.6440505921669988e-11,1.6440499985763473e-11,1.6419906768540342e-11,1.6439400506628967e-11,1.6440501151496716e-11,1.6454818629793897e-11,1.643978372083814e-11,1.6665455202969154e-11,1.6438554172090324e-11,1.644084893891464e-11,1.633880546589468e-11,1.6434775861334983e-11,1.6422444641562807e-11,1.6440884960610322e-11,1.6440505921669988e-11,1.6439516751310736e-11,1.651256684997754e-11,1.639374269170653e-11,1.6440808342436538e-11,1.6440503438972224e-11,1.6429592507107468e-11,1.6440532334315682e-11,1.6429022906164382e-11,1.6439383300749173e-11,1.5308374667237698e-11,1.641715385879927e-11,1.6439391499803103e-11,1.645422647716047e-11,1.64394305169653e-11,1.6441351303778427e-11,1.6419906768540342e-11
