,base,ACACt2_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,6PGCt6_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,ACNAMt2_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,BTDt6_RR_REV_CPLX_dummy_s,FORt2_REV_BSU27200-MONOMER_s,CITt2r_FWD_BSU38770-MONOMER_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,CO2t_REV_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,TYRt2r_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s
transcription_TU8J2_624_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6156503898766143e-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_615_from_BSU25200-MONOMER_s,4.2843884113744936e-10,4.282329027160158e-10,4.2835779469434364e-10,4.2778935402863596e-10,4.2836028613974e-10,4.283621751011869e-10,4.282845892300546e-10,4.28330429961714e-10,4.2833444132488235e-10,4.2835932993076154e-10,4.28319617307834e-10,4.2830828191732285e-10,4.281514489533648e-10,4.283300316283294e-10,4.2834233641758636e-10,4.283396319931286e-10,4.2830670986320777e-10,4.274589325070835e-10,4.2830784079517274e-10,4.2822380028962113e-10,4.2478633885262767e-10,4.275664302236977e-10,4.282986420710093e-10,4.283601665202115e-10,4.2834270503968843e-10,4.283583145855553e-10,4.2827498308571225e-10,4.2832712636442664e-10,4.282941003163947e-10,4.281768885817714e-10,3.8861179629477433e-10,4.2473398609585705e-10,4.280785690797694e-10,4.2834672323493876e-10,4.283101044829917e-10,4.28319617307834e-10,4.283606705728462e-10
transcription_TU8J2_847_from_BSU14730-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1162_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_40_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_949_from_BSU25200-MONOMER_s,1.7054449503078158e-09,2.999458288899508e-09,1.705686116586959e-09,3.996263471459339e-10,1.7056835628418625e-09,1.705683872097642e-09,1.707478945520301e-09,1.6660180738286736e-09,1.7055362732644578e-09,1.7056614191495593e-09,1.1655635085309047e-09,1.7055741540142833e-09,1.5291209774942495e-09,1.706288528630841e-09,1.705991435575113e-09,1.698240308718922e-09,1.7055944407285853e-09,1.6516247658622222e-09,1.7061677221118956e-09,0.0,0.0,8.705333273118436e-10,1.7057861474196214e-09,1.7056847603534675e-09,1.7058629514066333e-09,1.705664782158348e-09,1.2360014582774987e-09,1.6543722912443578e-09,1.629687499513836e-09,4.2225948111838206e-10,2.2105493824692563e-09,4.7506891412868475e-09,3.4276200825799484e-09,1.7056906359395886e-09,1.8102270710492933e-09,1.1655635085309045e-09,1.7056181372707971e-09
transcription_TU8J2_297_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1281_from_BSU25200-MONOMER_s,7.253107673953357e-09,7.2540800951665445e-09,7.2521282108544225e-09,7.2609119098259905e-09,7.252119480210054e-09,7.252113069084257e-09,7.24340345698858e-09,7.2514147185263755e-09,7.252729175743647e-09,7.252111838337726e-09,7.255466241501188e-09,7.250405766714311e-09,7.250115213826155e-09,7.243839104950326e-09,7.252244691493013e-09,7.251893186118068e-09,7.254103619405072e-09,6.221244526596578e-09,7.2511512807054325e-09,7.247901603951445e-09,7.239409855013858e-09,7.2460685859182885e-09,7.2501136100529644e-09,7.2521192047699835e-09,7.252288497994436e-09,7.252107119848124e-09,7.255356904770396e-09,7.252358915383437e-09,7.254729044162042e-09,7.15649647471918e-09,6.2238352772081115e-09,7.16480084866392e-09,7.260736981413095e-09,7.252683253603579e-09,7.252757302144478e-09,7.255466241501188e-09,7.252161105015412e-09
transcription_TU8J2_832_from_BSU25200-MONOMER_s,3.4230331298918533e-10,3.4249292005573316e-10,3.422551322610998e-10,2.0774482713555402e-10,3.422540366285478e-10,3.422537791433904e-10,3.4202757495319286e-10,3.422293615985653e-10,3.422629946255204e-10,3.422535874640913e-10,3.422368796350402e-10,3.4225728480422684e-10,3.422138578957436e-10,3.421798302323218e-10,3.4226268117901554e-10,3.422521236012247e-10,3.4230244495105643e-10,3.426468953254509e-10,3.422375972350129e-10,3.419879329211678e-10,0.0,3.4167973607196963e-10,3.4222948305795306e-10,3.42254260689876e-10,3.422411265094151e-10,3.4225542865464453e-10,2.0789107407096753e-10,3.4225615334477173e-10,3.421491951800922e-10,3.3611196813831234e-10,3.1086914346910535e-10,3.3863239430396434e-10,3.42702885806245e-10,3.422490937599241e-10,3.422687876486641e-10,3.422368796350402e-10,3.4225408697698713e-10
transcription_TU8J2_600_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1157_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_934_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8737646323591766e-09,2.856194166102871e-09,2.868286479284653e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.873134601272943e-09,2.883273567637475e-09,0.0,2.8704727191801987e-09,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1264_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_818_from_MONOMER8J2-6_s,5.4068856426828215e-09,5.406181248472233e-09,5.4059559620377044e-09,3.910360964028514e-09,5.405961199463055e-09,5.4059671083351136e-09,5.4045205208018185e-09,5.405544127912411e-09,5.4058149177398696e-09,5.405942528109389e-09,5.405884134013147e-09,5.4055236548131895e-09,4.3223280235116925e-09,5.405493043573214e-09,5.405871239929809e-09,5.405781908248511e-09,5.405760186836048e-09,5.338436985662825e-09,5.4054274841740075e-09,4.3221280365829345e-09,5.015108271923501e-10,4.315729057951125e-09,5.405319056344762e-09,5.405962366647862e-09,5.40563234860637e-09,5.4059447101927655e-09,4.995307310188233e-09,5.405675249558505e-09,5.404696856134222e-09,4.291405413298005e-09,4.8363608044109426e-09,5.353120546418389e-09,4.324110455422577e-09,5.405812781084996e-09,5.405616350313445e-09,5.405884134013147e-09,5.405961706918059e-09
transcription_TU8J2_596_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_369_from_BSU25200-MONOMER_s,1.6043566395668716e-09,1.6120045917320831e-09,1.6024803766907584e-09,1.514089725565707e-09,1.6024846996057637e-09,1.602490103768836e-09,1.5941561099580614e-09,1.5185169970387552e-09,1.6029572012579365e-09,1.6025127818511864e-09,3.289237416301505e-09,1.6025161062356417e-09,1.598340130202903e-09,1.5997365253083643e-09,1.6036520735249297e-09,1.6025227637751459e-09,1.603089029776632e-09,1.705716311941037e-09,1.6025455688718461e-09,3.665734946956724e-09,2.98728150415023e-09,1.5795354554623692e-09,1.6014433757555321e-09,1.6024857205205146e-09,1.6016462264694166e-09,1.6025147942219411e-09,1.6002649204939106e-09,1.6024489924247352e-09,1.6006635563459682e-09,6.993789678865077e-13,0.0,1.4922603703359248e-09,1.6189436490894294e-09,1.6023204724698237e-09,1.6032576783236348e-09,3.2892374163015045e-09,1.6024801035293955e-09
transcription_TU8J2_1133_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1017_from_BSU25200-MONOMER_s,7.320876944875024e-12,7.320013046269136e-12,7.31939689090113e-12,7.309733486194034e-12,7.31939473432988e-12,7.319392385991617e-12,7.325601768334201e-12,7.31874979437389e-12,7.319206953243719e-12,7.319390075052112e-12,7.319491186859279e-12,7.319280045402961e-12,7.315715810034892e-12,7.323065769142723e-12,7.319378706023727e-12,7.319234688732601e-12,5.158736454592185e-09,7.2447697422313615e-12,7.318663695562258e-12,7.32041318922683e-12,7.259039570307954e-12,7.301725190800557e-12,7.31871131591255e-12,7.319394504214018e-12,7.318906218398409e-12,7.319388696095631e-12,7.316911895725436e-12,7.318756551582551e-12,7.316276710600998e-12,7.283121514719649e-12,6.485151859028071e-12,7.2519854703384025e-12,7.318122427212811e-12,7.31907354909075e-12,7.318755901413556e-12,7.319491186859279e-12,7.319395005036614e-12
transcription_TU8J2_92_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_278_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_683_from_BSU15320-MONOMER_s,3.5457015041386467e-09,1.672607463460299e-10,3.545068362153273e-09,3.541010965939932e-09,3.545068362153273e-09,3.545068362153273e-09,3.5444886477884396e-09,3.544763245742349e-09,3.5449158029513305e-09,3.545068362153273e-09,3.545068362153273e-09,3.544702223416786e-09,3.543542859816878e-09,3.544885291350097e-09,3.447832475225831e-09,3.5449463146322823e-09,3.544793757024709e-09,3.520349312961557e-09,3.544671712373582e-09,3.5440920176991626e-09,3.420977757059305e-09,3.53817467700818e-09,3.544610690526327e-09,3.545068362153273e-09,3.544854779828582e-09,3.545068362153273e-09,3.5443971165720646e-09,3.544824268386786e-09,3.5440004895917947e-09,1.7844902681951704e-09,3.1905132229482022e-09,9.336606225330823e-09,1.6721467733105801e-10,3.5449463146322823e-09,3.5447327345397086e-09,3.545068362153273e-09,3.545068362153273e-09
transcription_TU8J2_914_from_BSU15320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.643964518424279e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.622503473174437e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1234_from_BSU04730-MONOMER_s,4.299151719857401e-09,4.2993984583667745e-09,4.298469216967467e-09,3.377199120417828e-09,4.298456691281856e-09,4.298455503839127e-09,4.296714285970423e-09,4.2981274022865645e-09,4.298438406497387e-09,4.298437245342754e-09,4.298414636755077e-09,4.2982602229404324e-09,4.297396296753012e-09,4.29813521752196e-09,4.29844358047153e-09,4.3690925121925875e-09,4.298363006227315e-09,4.266929488362799e-09,4.298111659108127e-09,3.948223383339451e-09,5.159938562054072e-09,3.942530545891678e-09,4.69225676990218e-09,4.2984590620078565e-09,4.298316063048899e-09,4.2984628633955e-09,3.6852228812521383e-09,3.995549417734708e-09,1.2726004687521634e-12,3.910816327338787e-09,3.8728605249997866e-09,3.6103920023015934e-09,4.2999295962359555e-09,4.2983455155687675e-09,4.298296776654226e-09,4.298414636755077e-09,4.29783907310457e-09
transcription_TU8J2_272_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1002_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151417794098058e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_34_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_57_from_BSU16470-MONOMER_s,3.317046331982849e-12,3.3160544060487484e-12,3.316454020053106e-12,3.3126582771765117e-12,3.316454020053106e-12,3.316454020053106e-12,3.3159116903039083e-12,3.316168579987014e-12,3.3163112990878403e-12,3.316454020053106e-12,3.316454020053106e-12,3.316111492868727e-12,3.315026894300004e-12,3.31628275511852e-12,3.3163683872502143e-12,3.3163398431317387e-12,3.316197123658025e-12,3.293329052721316e-12,3.3160829494214496e-12,3.3155406380928714e-12,3.290537988445504e-12,3.3100048948242382e-12,3.3160258627506252e-12,3.316454020053106e-12,3.316254211223777e-12,3.316454020053106e-12,3.315826061751933e-12,3.316225667403612e-12,3.3154550124494083e-12,3.3069813961000624e-12,2.9847634300208945e-12,3.2869505294991793e-12,3.3151410574991505e-12,3.3163398431317387e-12,3.316140036390582e-12,3.316454020053106e-12,3.316454020053106e-12
transcription_TU8J2_134_from_BSU25200-MONOMER_s,2.121436091119635e-06,2.1230057517546895e-06,2.121305968650206e-06,2.124447495356074e-06,2.1213076219761067e-06,2.121307547992834e-06,2.1189877097853886e-06,2.1211722440059765e-06,2.121505305806912e-06,2.121305299248246e-06,2.1221144213947276e-06,2.120796446404808e-06,2.1206400714554376e-06,2.1183567014441996e-06,2.1214426226686414e-06,2.121321548860071e-06,2.121336753798554e-06,2.141759083947042e-06,2.1211905137112797e-06,2.1188485612469747e-06,2.129293789026021e-06,2.1254794900671233e-06,2.120891130523595e-06,2.1213074135843287e-06,2.121010766995515e-06,2.1213054404736724e-06,2.1228120910134023e-06,2.1214704891177803e-06,2.121564834101878e-06,2.0664408364751077e-06,1.7453113469987193e-06,2.0951622393397057e-06,2.1246854976451375e-06,2.1215333199887316e-06,2.121717200871033e-06,2.1221144213947276e-06,2.1213045234314196e-06
transcription_TU8J2_324_from_BSU16470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_546_from_BSU25200-MONOMER_s,1.8297999199614843e-10,1.8296304902474483e-10,1.829485165621591e-10,1.827821991373601e-10,1.8294860223125236e-10,1.829473402946805e-10,1.829415936139676e-10,1.8293352438244644e-10,1.8294589245781617e-10,1.8294778338760085e-10,1.829708309487278e-10,1.8293509910457112e-10,1.82867805143055e-10,1.8290131181153082e-10,1.8294688479685709e-10,1.8294435462743938e-10,1.8294292678286535e-10,1.8875361168576932e-10,1.829324795719781e-10,1.8285606939143919e-10,1.817102246466559e-10,1.8258920037475533e-10,1.829307783508619e-10,1.8294846460996034e-10,1.8293942262969642e-10,1.8294739719684817e-10,1.829225237019683e-10,1.829377922115636e-10,1.8288882316655271e-10,1.821372836728142e-10,1.64844186779921e-10,1.8148507958825554e-10,1.829230706317125e-10,1.8294263498768203e-10,1.829354033483858e-10,1.829708309487278e-10,1.8294898153256741e-10
transcription_TU8J2_1200_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_234_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1554_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_540_from_BSU25200-MONOMER_s,2.610444912392212e-09,2.6096642877795322e-09,2.609978775501497e-09,2.6069916065899817e-09,2.609978775501497e-09,2.609978775501497e-09,2.6095519735237913e-09,2.609754140240561e-09,2.609866457137392e-09,2.609978775501497e-09,2.609978775501497e-09,2.6097092138926653e-09,2.6088556578876096e-09,2.6098439936406435e-09,2.609911384306961e-09,2.6098889206928313e-09,2.6097766035025456e-09,2.5917799180606295e-09,2.609686750806754e-09,2.6092599633256838e-09,2.5895834098392335e-09,2.604903451114028e-09,2.6096418248110023e-09,2.609978775501497e-09,2.609821530202586e-09,2.609978775501497e-09,2.6094845856746357e-09,2.6097990668232203e-09,2.609192577765466e-09,2.602524021925461e-09,2.3489453359352884e-09,2.5867601559508104e-09,2.6089455018971797e-09,2.6098889206928313e-09,2.6097316770372676e-09,2.609978775501497e-09,2.609978775501497e-09
transcription_TU8J2_1187_from_BSU25200-MONOMER_s,3.50021637085222e-10,3.4990274337104726e-10,3.4995791858486643e-10,3.4946328693106385e-10,3.4995763067970226e-10,3.4995856905242505e-10,3.498933464304743e-10,3.499291918194408e-10,3.499345682424903e-10,3.499552540666543e-10,3.499334433620902e-10,3.499163122737903e-10,3.49817019994733e-10,3.499455279601419e-10,3.4994581699850205e-10,3.4993929334932955e-10,3.4990739105397977e-10,3.4819623488247054e-10,3.4991611067936365e-10,3.4986158409620225e-10,3.47049388800799e-10,3.4938885755208105e-10,3.499127530891891e-10,3.499575767283983e-10,3.499271902899647e-10,3.4995567518944035e-10,3.4989988295964224e-10,3.4992596725682857e-10,3.498407829284164e-10,3.4925690891307524e-10,3.107095898559016e-10,3.4670292020816257e-10,3.497403975143123e-10,3.4994588631333646e-10,3.4991888516109215e-10,3.499334433620902e-10,3.4995690788891936e-10
transcription_TU8J2_154_from_BSU25200-MONOMER_s,7.253107673953357e-09,7.2540800951665445e-09,7.2521282108544225e-09,7.2609119098259905e-09,7.252119480210054e-09,7.252113069084257e-09,7.24340345698858e-09,7.2514147185263755e-09,7.252729175743647e-09,7.252111838337726e-09,7.255466241501188e-09,7.250405766714311e-09,7.250115213826155e-09,7.243839104950326e-09,7.252244691493013e-09,7.251893186118068e-09,7.254103619405072e-09,6.221244526596578e-09,7.2511512807054325e-09,7.247901603951445e-09,7.239409855013858e-09,7.2460685859182885e-09,7.2501136100529644e-09,7.2521192047699835e-09,7.252288497994436e-09,7.252107119848124e-09,7.255356904770396e-09,7.252358915383437e-09,7.254729044162042e-09,7.15649647471918e-09,6.2238352772081115e-09,7.16480084866392e-09,7.260736981413095e-09,7.252683253603579e-09,7.252757302144478e-09,7.255466241501188e-09,7.252161105015412e-09
transcription_TU8J2_1061_from_BSU15320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1070_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_848_from_BSU25200-MONOMER_s,4.162842546122144e-09,3.038060666236512e-09,4.162117480826558e-09,5.041426132161437e-09,4.16212126071797e-09,4.162120076141271e-09,4.161198393852833e-09,4.228170790572882e-09,4.161959434434409e-09,4.162121976165119e-09,4.162090763772403e-09,4.161728877014882e-09,3.80595415544565e-09,4.161804182406442e-09,4.0256552328562675e-09,4.161221500288283e-09,4.161795377990592e-09,4.124133271414078e-09,4.1610008570640946e-09,4.570603210679258e-09,0.0,4.971112888428463e-09,4.075151927112724e-09,4.162120828137776e-09,4.161864738107967e-09,4.1621225313805545e-09,4.16137489859839e-09,4.131610518627719e-09,4.161063255331959e-09,1.096700580090378e-08,1.2987889077070166e-08,5.711404756756886e-09,1.4681585051303925e-09,4.161993138594493e-09,3.952110498005911e-09,4.162090763772403e-09,4.162121609251385e-09
transcription_TU8J2_1297_from_BSU25200-MONOMER_s,7.309888150999675e-10,7.308570566661812e-10,7.308664360215376e-10,7.303082168652868e-10,7.308647714454817e-10,7.308592658541287e-10,7.307520815049478e-10,7.308114480144529e-10,7.308585236004065e-10,7.308581064695987e-10,7.309105070918482e-10,7.308040731766077e-10,7.304893873382495e-10,7.307972966122772e-10,7.308567975462796e-10,7.308424119068797e-10,7.307833177481353e-10,7.178901549813137e-10,7.307971484114676e-10,7.305459635946065e-10,0.0,7.293662453989046e-10,7.307684299120348e-10,7.308655636119108e-10,7.308281582946715e-10,7.308574760168634e-10,7.307816891691858e-10,6.868658854175999e-10,7.307698162762048e-10,7.281668728257822e-10,6.491307692263709e-10,7.255600951487217e-10,7.306956006637451e-10,7.308489107426122e-10,7.308194800906628e-10,7.309105070918482e-10,7.30866372728258e-10
transcription_TU8J2_833_from_BSU25200-MONOMER_s,1.6190066041503238e-09,2.9078405782884358e-09,1.6202812200194606e-09,3.70427062520883e-10,1.6202758979981922e-09,1.6202727465080683e-09,1.627251027255434e-09,1.6343003168839693e-09,1.619785506499487e-09,1.6202357708097087e-09,0.0,1.6200491584007737e-09,1.4459624409146888e-09,2.488445514331987e-09,1.6883369131650607e-09,1.6282875551175146e-09,1.6197268486783351e-09,1.493542929801344e-09,1.6212958723240206e-09,6.796882568669277e-13,4.88599402849456e-09,7.986707494108867e-10,1.7073711427250863e-09,1.6202764417324286e-09,1.620935535430456e-09,1.6202378451445403e-09,1.1518371052216239e-09,1.6333433262066182e-09,1.5458425464048393e-09,5.419431833146604e-13,6.652068461327136e-10,4.357048362827324e-09,3.3314364745094438e-09,1.6203557318205565e-09,1.7242352652767456e-09,0.0,1.6888767576944542e-09
transcription_TU8J2_20_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1158_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_828_from_BSU25200-MONOMER_s,7.253107673953357e-09,7.2540800951665445e-09,7.2521282108544225e-09,7.2609119098259905e-09,7.252119480210054e-09,7.252113069084257e-09,7.24340345698858e-09,7.2514147185263755e-09,7.252729175743647e-09,7.252111838337726e-09,7.255466241501188e-09,7.250405766714311e-09,7.250115213826155e-09,7.243839104950326e-09,7.252244691493013e-09,7.251893186118068e-09,7.254103619405072e-09,6.221244526596578e-09,7.2511512807054325e-09,7.247901603951445e-09,7.239409855013858e-09,7.2460685859182885e-09,7.2501136100529644e-09,7.2521192047699835e-09,7.252288497994436e-09,7.252107119848124e-09,7.255356904770396e-09,7.252358915383437e-09,7.254729044162042e-09,7.15649647471918e-09,6.2238352772081115e-09,7.16480084866392e-09,7.260736981413095e-09,7.252683253603579e-09,7.252757302144478e-09,7.255466241501188e-09,7.252161105015412e-09
transcription_TU8J2_176_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,6.788312525901399e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
