,base,6PGCt6_FWD_CPLX_dummy_s,3UMPt6_FWD_CPLX_dummy_s,ARGPt6_FWD_CPLX_dummy_s,AMPt6_FWD_CPLX_dummy_s,ACACt2_FWD_CPLX_dummy_s,3GMPt6_FWD_CPLX_dummy_s,ALAt2r_FWD_BSU27810-MONOMER_s,2PGt6_FWD_CPLX_dummy_s,DALAt2r_FWD_BSU18120-MONOMER_s,ACNAMt2_FWD_CPLX_dummy_s,ASNt2r_FWD_CPLX_dummy_s,ASPt2r_FWD_BSU10220-MONOMER_s,BTDt6_RR_REV_CPLX_dummy_s,CITt2r_FWD_BSU38770-MONOMER_s,CHORt2_FWD_CPLX_dummy_s,CMPt6_FWD_CPLX_dummy_s,DHAt_REV_CPLX_dummy_s,F6Pt6_2_FWD_BSU12010-MONOMER_s,FORt2_REV_BSU27200-MONOMER_s,CO2t_REV_CPLX_dummy_s,GLYt2r_FWD_CPLX_dummy_s,THMDt2_FWD_BSU39410-MONOMER_s,HISt2r_FWD_BSU39390-MONOMER_s,LEUt2r_FWD_BSU29600-MONOMER_s,GMPt6_FWD_CPLX_dummy_s,GSNt2_REV_BSU38710-MONOMER_s,PSER_Lt6_FWD_BSU19999-MONOMER_s,METt3_FWD_CPLX_dummy_s,UMPt6_FWD_CPLX_dummy_s,H2Ot_FWD_CPLX_dummy_s,PYRt2_REV_CPLX_dummy_s,PHEt2r_REV_CPLX_dummy_s,SUCCt2r_REV_BSU07570-MONOMER_s,URAt2_REV_BSU15480-MONOMER_s,THMt6_REV_CPLX_dummy_s,TYRt2r_REV_CPLX_dummy_s
formation_BSU36130-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU08820-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5161628301717426e-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1600401078216012e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU29990-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40060-MONOMER_s,0.0,6.672549850271214e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU09440-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU05980-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-60_s,6.299665937925844e-11,4.55535932774677e-11,6.298901892242146e-11,6.298838846718375e-11,6.298351378847285e-11,6.299179291439631e-11,6.299057314068561e-11,6.299064200929183e-11,6.297212329050548e-11,6.299051209880937e-11,6.297764465934048e-11,6.299057314068561e-11,5.0356983598838126e-11,6.298923735487624e-11,6.298762982189322e-11,6.298388392882044e-11,6.29824764930181e-11,5.0359520469622256e-11,6.212698267448921e-11,6.298807916996419e-11,5.8361602035514e-12,6.298167642448723e-11,6.299058674116046e-11,6.298541180714533e-11,6.299052494415482e-11,4.994632035885148e-11,5.026252079684014e-11,6.297192078198667e-11,5.820206501565691e-11,6.298637023643575e-11,5.53357590295772e-11,6.226695051185443e-11,6.298549872889594e-11,5.038153992247327e-11,6.298901892242146e-11,6.299057905033011e-11,6.298845969033545e-11
formation_CPLX8J2-61_s,7.969315685316407e-11,8.068487636999296e-11,8.084919757112005e-11,8.084586369623639e-11,8.084096060331875e-11,4.095088989353462e-12,8.084998323994286e-11,8.084999596901652e-11,8.083449306032633e-11,8.084997433360302e-11,8.083279404916391e-11,8.084998323994286e-11,8.07626277051107e-11,7.869786589349339e-11,8.08425178062954e-11,8.084386340654534e-11,8.083850412074435e-11,8.078283022734694e-11,8.021030801855352e-11,8.084671419279661e-11,7.78030047715408e-11,8.083763645734531e-11,8.084998306855407e-11,8.084339299910264e-11,8.084998708706702e-11,2.534763647505488e-11,8.061213404430002e-11,8.082036431732131e-11,8.081668646283736e-11,8.084344045843467e-11,7.146052204934937e-11,2.1175987479976254e-10,8.084097395996602e-11,4.052864953502494e-12,8.084919757112005e-11,8.084998057140883e-11,8.084672148918756e-11
formation_CPLX8J2-64_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-65_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-66_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-67_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9819395854929294e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-68_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22420-MONOMER_s,0.0,0.0,9.426275544832965e-25,9.42574630597195e-25,0.0,0.0,9.426407856869698e-25,9.426407856869698e-25,9.42389846441862e-25,9.426407856869698e-25,9.423633876375923e-25,9.426407856869697e-25,0.0,0.0,9.425217081968422e-25,0.0,9.424555572857366e-25,9.422174332276212e-25,0.0,0.0,0.0,9.424423273820911e-25,0.0,0.0,0.0,9.378839875414797e-25,0.0,0.0,9.423497206566464e-25,0.0,0.0,0.0,9.424952475538216e-25,0.0,0.0,0.0,9.425882993134645e-25
formation_BSU15650-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-80_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-86_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03010-MONOMER_s,0.0,0.0,-7.7351419536892945e-25,-7.734707663635085e-25,0.0,0.0,-7.73525052810784e-25,-7.73525052810784e-25,0.0,0.0,0.0,-7.735250528107838e-25,0.0,-7.734924807138194e-25,-7.734273385772836e-25,0.0,-7.733730555589976e-25,-7.73177652466509e-25,0.0,0.0,0.0,-7.733621991839379e-25,0.0,0.0,0.0,0.0,0.0,-7.73134232909855e-25,-7.732862066921236e-25,0.0,0.0,0.0,-7.734056251413695e-25,0.0,0.0,0.0,0.0
formation_BSU14610-MONOMER_s,0.0,0.0,0.0,0.0,0.0,5.288487797984946e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5468748940287474e-08,0.0,0.0,0.0,0.0,0.0,2.07783787170593e-07,0.0,5.2861124341687737e-08,0.0,0.0,0.0
formation_BSU37710-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30230-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU21900-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU15490-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.633995540879085e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU40420-MONOMER_s,0.0,0.0,0.0,0.0,4.755046238065538e-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU35020-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU06170-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU30320-MONOMER_s,2.03116530701458e-08,2.0270422455004474e-08,2.030784537221841e-08,2.03066041306899e-08,2.030551096115551e-08,2.0302894734460276e-08,2.0308237811065075e-08,2.0308340051399933e-08,2.0301631689763493e-08,2.0308311440290276e-08,2.0302288591000925e-08,2.0308237811065075e-08,2.0293003988642357e-08,2.0307246580247295e-08,2.0306492798171294e-08,2.0305747578571207e-08,2.030406620832004e-08,2.030100150794281e-08,2.0006180261413292e-08,2.0307047435262342e-08,2.0049643407427953e-08,2.030384202953584e-08,2.0308242463710457e-08,2.0306257965037586e-08,2.0308246533550852e-08,2.0261290796543274e-08,2.0237519737078874e-08,2.0299080787576787e-08,2.030196621462475e-08,2.030607091437119e-08,1.726316191900529e-08,2.003095494211959e-08,2.030489767465675e-08,2.0294499678453085e-08,2.030784537221841e-08,2.030823522017012e-08,2.030707777797036e-08
formation_BSU15990-MONOMER_s,3.3063979678782014e-06,3.302370527469342e-06,3.306014699539973e-06,3.305926387005202e-06,3.305756609248396e-06,3.3056646892890573e-06,3.3060647910562547e-06,3.306063720794634e-06,3.305534180378088e-06,3.306065702134977e-06,3.3054829240783042e-06,3.3060647910562547e-06,3.304465380866834e-06,3.305980746897037e-06,3.305788923133786e-06,3.3058717485617857e-06,3.3056730875360226e-06,3.305140385345755e-06,3.2778133558045314e-06,3.3059530377388118e-06,3.2812618549713593e-06,3.305644437100613e-06,3.3060646772920185e-06,3.305845687513536e-06,3.3060634126359013e-06,3.2955213523080883e-06,3.2993518127553063e-06,3.3051188471090866e-06,3.3054536985862407e-06,3.305846372889613e-06,2.9826471368084437e-06,3.2767916931646665e-06,3.3057619885348983e-06,3.3047949355135786e-06,3.306014699539973e-06,3.3060648716931276e-06,3.305956434555921e-06
formation_BSU11420-MONOMER_s,2.7284522084816944e-09,2.7252974422951357e-09,2.7284123606032048e-09,2.7280427708308018e-09,2.7276532146099133e-09,2.7279261196895403e-09,2.728093743357082e-09,2.728071035828436e-09,2.726506751736913e-09,2.728100956082598e-09,2.727338129332592e-09,2.728093743357082e-09,2.7265472090726197e-09,2.7280259877743497e-09,2.7280283741309306e-09,2.727501005527387e-09,2.7276450283132987e-09,2.7271605178069334e-09,2.759080109714671e-09,2.7279282137003484e-09,2.6979486027930578e-09,2.727460552389803e-09,2.72809935411226e-09,2.7279729620181515e-09,2.728093427879142e-09,2.7321182482686623e-09,2.7184402079138905e-09,2.7264085307728474e-09,2.7273691107393136e-09,2.7278286264379402e-09,2.3216864437615703e-09,2.709335660849189e-09,2.7278322372057154e-09,2.7282705224586727e-09,2.7284123606032048e-09,2.7280986158010027e-09,2.727999464588974e-09
formation_BSU28120-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU10360-MONOMER_s,1.4081055473711432e-08,1.4052462976401283e-08,1.4078535796514839e-08,1.4077745356012127e-08,1.407655973686487e-08,1.40759669460143e-08,1.407873341010775e-08,1.407873341010775e-08,1.4074978989001221e-08,1.407873341010775e-08,1.4074583815904248e-08,1.407873341010775e-08,1.4067471648793772e-08,1.4078140573489696e-08,1.4076954937699717e-08,1.4077350144082136e-08,1.40759669460143e-08,1.4072410463033754e-08,1.3918924318343755e-08,1.4077942964057464e-08,1.3902031348719214e-08,1.4075769351837896e-08,1.407873341010775e-08,1.4077152540197477e-08,1.407873341010775e-08,1.4007682137714319e-08,1.4030951363823108e-08,1.407162019450583e-08,1.4074386231436099e-08,1.4077152540197477e-08,1.1843077857646184e-08,1.3873768413047538e-08,1.407655973686487e-08,1.4069644620268566e-08,1.4078535796514839e-08,1.407873341010775e-08,1.4077942964057464e-08
formation_BSU27650-MONOMER_s,2.6121019989442526e-07,2.6125957522829686e-07,2.6124916251581804e-07,2.611472355026489e-07,2.6108854555374856e-07,2.6118313174265635e-07,2.611323598185108e-07,2.611321285529141e-07,2.6079873939074756e-07,2.6113267452722324e-07,2.610664630750988e-07,2.611323598185108e-07,2.609332605965133e-07,2.611326099860037e-07,2.611914014226329e-07,2.608220282616148e-07,2.6107505074999055e-07,2.609359782402739e-07,2.2302829085147727e-07,2.611164066351954e-07,2.594656195637962e-07,2.610384791751609e-07,2.6113234990460187e-07,2.6112491866171987e-07,2.6113209658619105e-07,2.5691882053182415e-07,2.605530083256454e-07,2.611864315661695e-07,2.612169899903524e-07,2.6113029348874724e-07,2.094469044638418e-07,2.564311528652791e-07,2.6113974827441703e-07,2.6137896675604185e-07,2.6124916251581804e-07,2.6113385907767544e-07,2.6114700105214685e-07
formation_BSU36890-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22140-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU32110-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU37330-MONOMER_s,9.047746753528872e-09,9.028923151787237e-09,9.046536486783006e-09,9.046081346353827e-09,9.045314486749225e-09,9.04515035321787e-09,9.04662498978629e-09,9.04667037148367e-09,9.045558639482795e-09,9.046613799530114e-09,9.043992480566396e-09,9.04662498978629e-09,9.03834656944978e-09,9.046302667508864e-09,9.045950457943896e-09,9.048683327918292e-09,9.044976183287717e-09,9.044027740754542e-09,9.060988920432963e-09,9.046159920737304e-09,8.932916800936039e-09,9.045043843377604e-09,9.046621184839738e-09,9.04548262115139e-09,9.046624068426525e-09,8.984277215434458e-09,9.013149627389842e-09,9.040805055054905e-09,9.043000192173742e-09,9.0455231290126e-09,7.770223829022156e-09,8.915981214829849e-09,9.045315735768376e-09,9.041175119200891e-09,9.046536486783006e-09,9.046611287946076e-09,9.04597330514882e-09
formation_BSU01380-MONOMER_s,4.928123307026944e-11,4.923340864038291e-11,4.931239580874598e-11,4.93159661994306e-11,4.930193335906492e-11,4.93237352646421e-11,4.931319306123805e-11,4.9313180375686224e-11,4.956116645275526e-11,4.9313206884712806e-11,4.930282891097839e-11,4.931319306123805e-11,4.92881517699921e-11,4.931361098662797e-11,4.927119566975624e-11,4.93587117545392e-11,4.931334281874861e-11,4.930543670292435e-11,5.857291693424268e-11,4.931033509823269e-11,4.867478014398316e-11,4.9315394311311816e-11,4.931319202455891e-11,4.930723784528493e-11,4.9313178255931615e-11,4.8864565907317306e-11,4.908838615060823e-11,4.92895936009091e-11,4.9263663328044393e-11,4.929303654991359e-11,5.539730948066085e-11,4.858940066667594e-11,4.930567053579156e-11,4.929963967754193e-11,4.931239580874598e-11,4.9313194175744917e-11,4.930884312248023e-11
formation_BSU30530-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU03070-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU04560-MONOMER_s,1.1021178468963209e-07,1.0998799250564643e-07,1.101920632901108e-07,1.101858765480262e-07,1.1017659676055393e-07,1.1017195701336232e-07,1.1019361000276984e-07,1.1019361000276984e-07,1.1016422431847938e-07,1.1019361000276984e-07,1.101611313165123e-07,1.1019361000276984e-07,1.1010546470602845e-07,1.101889698973582e-07,1.1017968997962409e-07,1.1018278324211485e-07,1.1017195701336232e-07,1.1014412058183656e-07,1.0894279146535115e-07,1.1018742321726463e-07,1.0881057095570937e-07,1.1017041045267542e-07,1.1019361000276984e-07,1.1018123660544187e-07,1.1019361000276984e-07,1.0963749490546279e-07,1.0981962208638212e-07,1.1013793518579086e-07,1.1015958483181146e-07,1.1018123660544187e-07,9.269523505153968e-08,1.0858935823577094e-07,1.1017659676055393e-07,1.1012247245553729e-07,1.101920632901108e-07,1.1019361000276984e-07,1.1018742321726463e-07
formation_CPLX8J2-146_s,1.1511540290161724e-08,2.099392271299236e-08,2.103322142250544e-08,2.1030870613417233e-08,2.1029290682172578e-08,2.1028344944670414e-08,2.1032523003031627e-08,2.1032579680509253e-08,2.102490287577793e-08,2.103246350407029e-08,2.1026308042085108e-08,2.1032523003031627e-08,2.101677336045833e-08,2.103157453867325e-08,2.1028840270067195e-08,2.1025514571225153e-08,2.1028270695766708e-08,1.829374820043728e-08,2.0932134102743778e-08,2.1031408335015294e-08,4.292026270674881e-08,2.4139173434549065e-08,2.1032521804463205e-08,2.1029636147857916e-08,2.1032622951983806e-08,1.814743030788629e-08,1.824930366970733e-08,1.829220124419823e-08,2.102785896238995e-08,2.1030280742454362e-08,1.7682406832077326e-08,1.7979847031498433e-08,2.102934246308984e-08,2.1019365222888794e-08,2.103322142250544e-08,2.1032508279176265e-08,2.1031457845668796e-08
formation_CPLX8J2-147_s,1.7916011220875392e-08,5.1324406537529084e-09,1.7911750589991834e-08,1.7911324347259793e-08,1.7909944273794892e-08,1.7908891769407225e-08,1.791286969041454e-08,1.7912903483342644e-08,1.7907846644898094e-08,1.7912880061361903e-08,1.7907536537274337e-08,1.791286969041454e-08,5.137922334827281e-09,1.7912015696442672e-08,1.7909877433415774e-08,1.791132733414149e-08,1.790928212692838e-08,5.139726158899203e-09,1.7733866758628852e-08,1.791186277101151e-08,5.077497872347097e-09,1.790912418407164e-08,1.7912867747332547e-08,1.7910523915772378e-08,1.7912855889868392e-08,5.116085158109754e-09,5.124583876253518e-09,1.7903244756920414e-08,1.790732044276791e-08,1.7910755526052295e-08,1.4925396473984738e-08,1.764703201996235e-08,1.7909901875552194e-08,5.138715978415271e-09,1.7911750589991834e-08,1.7912843658692077e-08,1.791187491944465e-08
formation_CPLX8J2-142_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_CPLX8J2-143_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU22480-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU17600-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU24850-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formation_BSU28370-MONOMER_s,3.091882526515439e-13,2.937095756494809e-13,2.896005223901191e-13,3.09125011761242e-13,3.092751153040766e-13,3.2466181400456897e-13,3.0914271436627217e-13,3.091425636123368e-13,3.0912918933842527e-13,3.091428897790445e-13,3.0909191601533226e-13,3.0914271436627217e-13,3.0686183110650356e-13,3.0995659250033884e-13,3.0911756000181293e-13,3.195706749926123e-13,3.0910880414905e-13,2.894864001169528e-13,3.000435092373559e-13,3.0923040577060256e-13,3.4570334841965947e-13,3.101407752476938e-13,3.0914271085005325e-13,3.0912779618681845e-13,3.0914243472830495e-13,2.8807184612697155e-13,2.985052685922067e-13,3.081553431590447e-13,3.0343470086961147e-13,3.098732898613369e-13,2.5986649447554294e-13,3.3854007025873314e-13,3.103694798189889e-13,3.297108780039655e-13,2.896005223901191e-13,3.0997159236926517e-13,3.0913479270193254e-13
formation_BSU07570-MONOMER_s,1.4991876344349112e-07,1.8143105523858466e-07,1.4989217051205885e-07,1.498855007182654e-07,1.5226371776172754e-07,5.6520231170645154e-08,1.4989539787288505e-07,1.498953552265281e-07,1.498469180069788e-07,1.4989526172280381e-07,1.4985200458541308e-07,1.4989539787288505e-07,1.3701800120382084e-07,1.4497834564400566e-07,1.4987630590082794e-07,1.4987696461948897e-07,1.4984239628674668e-07,1.6457439615025428e-07,1.4787254518930046e-07,1.4930082985326315e-07,0.0,1.4675252077233861e-07,1.4989538229266562e-07,1.498783325737945e-07,1.4989542659919824e-07,3.70734486356879e-07,1.7877057048303037e-07,1.4982667488328484e-07,1.4985061524248736e-07,1.4523951703781464e-07,4.4071120207014073e-07,0.0,1.4232286916833967e-07,0.0,1.4989217051205885e-07,1.498954104223935e-07,1.498875284814896e-07
formation_BSU27940-MONOMER_s,3.3063979678782014e-06,3.302370527469342e-06,3.306014699539973e-06,3.305926387005202e-06,3.305756609248396e-06,3.3056646892890573e-06,3.3060647910562547e-06,3.306063720794634e-06,3.305534180378088e-06,3.306065702134977e-06,3.3054829240783042e-06,3.3060647910562547e-06,3.304465380866834e-06,3.305980746897037e-06,3.305788923133786e-06,3.3058717485617857e-06,3.3056730875360226e-06,3.305140385345755e-06,3.2778133558045314e-06,3.3059530377388118e-06,3.2812618549713593e-06,3.305644437100613e-06,3.3060646772920185e-06,3.305845687513536e-06,3.3060634126359013e-06,3.2955213523080883e-06,3.2993518127553063e-06,3.3051188471090866e-06,3.3054536985862407e-06,3.305846372889613e-06,2.9826471368084437e-06,3.2767916931646665e-06,3.3057619885348983e-06,3.3047949355135786e-06,3.306014699539973e-06,3.3060648716931276e-06,3.305956434555921e-06
