TU_id	start	stop	tss	strand	rho_dependent	sigma
TU8J2_823_from_BSU25200-MONOMER	1687187	1690898	1690898	+	True	BSU25200-MONOMER
TU8J2_592_from_BSU25200-MONOMER	2926031	2926972	2926972	+	True	BSU25200-MONOMER
TU8J2_1499_from_BSU25200-MONOMER	2755382	2755804	2755804	-	True	BSU25200-MONOMER
TU8J2_1374_from_BSU25200-MONOMER	1074381	1074572	1074572	+	True	BSU25200-MONOMER
TU8J2_1139_from_BSU25200-MONOMER	320421	320723	320723	-	True	BSU25200-MONOMER
TU8J2_374_from_BSU15320-MONOMER	3776722	3777753	3777753	-	True	BSU15320-MONOMER
TU8J2_180_from_BSU25200-MONOMER	3367040	3373648	3373648	-	True	BSU25200-MONOMER
TU8J2_925_from_BSU23450-MONOMER	1114057	1115586	1115586	-	True	BSU23450-MONOMER
TU8J2_703_from_BSU25200-MONOMER	2459326	2460246	2460246	+	True	BSU25200-MONOMER
TU8J2_1022_from_BSU25200-MONOMER	822903	826734	826734	-	True	BSU25200-MONOMER
TU8J2_283_from_BSU25200-MONOMER	3999350	4000486	4000486	+	True	BSU25200-MONOMER
TU8J2_1255_from_BSU25200-MONOMER	618095	619282	619282	+	True	BSU25200-MONOMER
TU8J2_479_from_BSU15320-MONOMER	3257693	3258061	3258061	+	True	BSU15320-MONOMER
TU8J2_578_from_BSU25200-MONOMER	2959257	2961188	2961188	-	False	BSU25200-MONOMER
TU8J2_1484_from_BSU25200-MONOMER	2593000	2593254	2593254	+	True	BSU25200-MONOMER
TU8J2_809_from_BSU25200-MONOMER	1877959	1879759	1879759	+	True	BSU25200-MONOMER
TU8J2_1124_from_BSU25200-MONOMER	353900	362757	362757	-	True	BSU25200-MONOMER
TU8J2_36_from_BSU25200-MONOMER	2413585	2415211	2415211	-	True	BSU25200-MONOMER
TU8J2_136_from_BSU25200-MONOMER	2911116	2912888	2912888	-	True	BSU25200-MONOMER
TU8J2_910_from_BSU25200-MONOMER	1206629	1207788	1207788	+	True	BSU25200-MONOMER
TU8J2_689_from_BSU25200-MONOMER	2483904	2484731	2484731	+	True	BSU25200-MONOMER
TU8J2_166_from_BSU25200-MONOMER	1419213	1421923	1421923	+	True	BSU25200-MONOMER
TU8J2_269_from_BSU25200-MONOMER	4039466	4040875	4040875	-	True	BSU25200-MONOMER
TU8J2_1240_from_BSU25200-MONOMER	893904	897433	897433	+	False	BSU25200-MONOMER
TU8J2_1008_from_BSU25200-MONOMER	863862	865037	865037	-	True	BSU25200-MONOMER
TU8J2_111_from_BSU25200-MONOMER	596478	598543	598543	+	True	BSU25200-MONOMER
TU8J2_147_from_BSU25200-MONOMER	1320570	1321166	1321166	-	True	BSU25200-MONOMER
TU8J2_464_from_MONOMER8J2-6	3354066	3354487	3354487	+	True	MONOMER8J2-6
TU8J2_566_from_BSU15320-MONOMER	2994756	2995597	2995597	+	True	BSU15320-MONOMER
TU8J2_345_from_BSU25200-MONOMER	3853717	3856172	3856172	-	False	BSU25200-MONOMER
TU8J2_795_from_BSU25200-MONOMER	1924993	1925421	1925421	-	True	BSU25200-MONOMER
TU8J2_897_from_BSU15320-MONOMER	1277062	1277457	1277457	-	True	BSU15320-MONOMER
TU8J2_674_from_BSU23450-MONOMER	2541051	2542442	2542442	+	True	BSU23450-MONOMER
TU8J2_1345_from_BSU25200-MONOMER	614885	615622	615622	-	True	BSU25200-MONOMER
TU8J2_254_from_BSU04730-MONOMER	4088002	4089387	4089387	+	True	BSU04730-MONOMER
TU8J2_1220_from_BSU25200-MONOMER	1247788	1248564	1248564	+	True	BSU25200-MONOMER
TU8J2_1574_from_BSU25200-MONOMER	4185160	4185681	4185681	-	True	BSU25200-MONOMER
TU8J2_1096_from_BSU25200-MONOMER	449724	452739	452739	+	True	BSU25200-MONOMER
TU8J2_1455_from_BSU25200-MONOMER	2136373	2136498	2136498	+	True	BSU25200-MONOMER
TU8J2_45_from_BSU25200-MONOMER	3029729	3031417	3031417	-	True	BSU25200-MONOMER
TU8J2_551_from_BSU25200-MONOMER	3029729	3031417	3031417	-	True	BSU25200-MONOMER
TU8J2_330_from_BSU25200-MONOMER	3897685	3898362	3898362	-	True	BSU25200-MONOMER
TU8J2_78_from_BSU00980-MONOMER	1018998	1020002	1020002	+	True	BSU00980-MONOMER
TU8J2_882_from_BSU25200-MONOMER	1372792	1373991	1373991	+	True	BSU25200-MONOMER
TU8J2_66_from_BSU15320-MONOMER	2788920	2791440	2791440	-	True	BSU15320-MONOMER
TU8J2_1330_from_BSU25200-MONOMER	546166	546966	546966	-	True	BSU25200-MONOMER
TU8J2_24_from_BSU25200-MONOMER	3910302	3912226	3912226	-	True	BSU25200-MONOMER
TU8J2_1206_from_BSU25200-MONOMER	30279	35355	35355	-	True	BSU25200-MONOMER
TU8J2_156_from_BSU25200-MONOMER	587744	589601	589601	+	True	BSU25200-MONOMER
TU8J2_1081_from_BSU25200-MONOMER	493559	494377	494377	+	True	BSU25200-MONOMER
TU8J2_993_from_BSU25200-MONOMER	898961	899905	899905	+	True	BSU25200-MONOMER
TU8J2_435_from_BSU01730-MONOMER	3606762	3608773	3608773	-	True	BSU01730-MONOMER
TU8J2_537_from_BSU25200-MONOMER	3061651	3063807	3063807	-	True	BSU25200-MONOMER
TU8J2_1440_from_BSU25200-MONOMER	2050689	2050952	2050952	+	True	BSU25200-MONOMER
TU8J2_765_from_BSU04730-MONOMER	2097126	2097617	2097617	-	True	BSU04730-MONOMER
TU8J2_868_from_MONOMER8J2-6	1444099	1446336	1446336	+	True	MONOMER8J2-6
TU8J2_315_from_BSU25200-MONOMER	3937135	3937515	3937515	+	True	BSU25200-MONOMER
TU8J2_1316_from_BSU25200-MONOMER	281769	282155	282155	-	True	BSU25200-MONOMER
TU8J2_225_from_BSU25200-MONOMER	4155433	4156725	4156725	-	True	BSU25200-MONOMER
TU8J2_645_from_BSU25200-MONOMER	2659213	2660464	2660464	+	True	BSU25200-MONOMER
TU8J2_1545_from_BSU25200-MONOMER	3424235	3425161	3425161	-	True	BSU25200-MONOMER
TU8J2_1067_from_BSU25200-MONOMER	593407	594096	594096	-	True	BSU25200-MONOMER
TU8J2_1192_from_BSU25200-MONOMER	64817	70012	70012	+	True	BSU25200-MONOMER
TU8J2_420_from_BSU25200-MONOMER	3676159	3680970	3680970	-	True	BSU25200-MONOMER
TU8J2_522_from_BSU25200-MONOMER	3121538	3122641	3122641	-	True	BSU25200-MONOMER
TU8J2_979_from_BSU25200-MONOMER	923587	924171	924171	+	True	BSU25200-MONOMER
TU8J2_750_from_BSU25200-MONOMER	2295982	2296602	2296602	-	True	BSU25200-MONOMER
TU8J2_853_from_BSU01730-MONOMER	1503582	1507298	1507298	+	True	BSU01730-MONOMER
TU8J2_1426_from_BSU25200-MONOMER	1896424	1897839	1897839	+	True	BSU25200-MONOMER
TU8J2_1301_from_BSU25200-MONOMER	965909	966178	966178	+	True	BSU25200-MONOMER
TU8J2_210_from_BSU25200-MONOMER	4187681	4189153	4189153	-	True	BSU25200-MONOMER
TU8J2_3002_from_BSU25200-MONOMER	2755987	2756181	2756181	+	True	BSU25200-MONOMER
TU8J2_1530_from_BSU25200-MONOMER	3301586	3302584	3302584	+	True	BSU25200-MONOMER
TU8J2_1052_from_BSU01730-MONOMER	671245	674785	674785	+	True	BSU01730-MONOMER
TU8J2_630_from_BSU04730-MONOMER	2825846	2826169	2826169	-	True	BSU04730-MONOMER
TU8J2_406_from_MONOMER8J2-6	3714739	3715881	3715881	-	True	MONOMER8J2-6
TU8J2_508_from_BSU25200-MONOMER	3163237	3163704	3163704	+	True	BSU25200-MONOMER
TU8J2_1178_from_BSU25200-MONOMER	179595	183323	183323	-	True	BSU25200-MONOMER
TU8J2_736_from_BSU25200-MONOMER	2318127	2320024	2320024	-	False	BSU25200-MONOMER
TU8J2_839_from_BSU25200-MONOMER	1578376	1579995	1579995	+	True	BSU25200-MONOMER
TU8J2_964_from_BSU25200-MONOMER	959535	960986	960986	-	True	BSU25200-MONOMER
TU8J2_1288_from_BSU25200-MONOMER	200277	202079	202079	+	True	BSU25200-MONOMER
TU8J2_196_from_MONOMER8J2-6	989712	990680	990680	+	True	MONOMER8J2-6
TU8J2_1411_from_BSU25200-MONOMER	1466638	1467411	1467411	-	True	BSU25200-MONOMER
TU8J2_1516_from_BSU25200-MONOMER	3083441	3085759	3085759	+	True	BSU25200-MONOMER
TU8J2_1038_from_BSU25200-MONOMER	754480	755780	755780	+	True	BSU25200-MONOMER
TU8J2_2980_from_BSU25200-MONOMER	2741357	2742112	2742112	-	True	BSU25200-MONOMER
TU8J2_392_from_BSU25200-MONOMER	3749487	3750677	3750677	+	True	BSU25200-MONOMER
TU8J2_494_from_BSU15330-MONOMER	3224864	3225100	3225100	+	True	BSU15330-MONOMER
TU8J2_616_from_BSU25200-MONOMER	2864426	2865172	2865172	-	True	BSU25200-MONOMER
TU8J2_39_from_BSU25200-MONOMER	3809550	3809924	3809924	-	True	BSU25200-MONOMER
TU8J2_824_from_BSU25200-MONOMER	1683661	1685736	1685736	+	True	BSU25200-MONOMER
TU8J2_1163_from_BSU25200-MONOMER	231348	232967	232967	+	True	BSU25200-MONOMER
TU8J2_719_from_BSU25200-MONOMER	2412706	2413473	2413473	-	True	BSU25200-MONOMER
TU8J2_1375_from_BSU25200-MONOMER	1118850	1119119	1119119	+	True	BSU25200-MONOMER
TU8J2_95_from_BSU25200-MONOMER	1609327	1612427	1612427	+	True	BSU25200-MONOMER
TU8J2_1270_from_CPLX8J2-36	3410007	3410345	3410345	+	True	CPLX8J2-36
TU8J2_181_from_BSU25200-MONOMER	839339	840484	840484	-	True	BSU25200-MONOMER
TU8J2_1398_from_BSU25200-MONOMER	1318528	1318905	1318905	-	True	BSU25200-MONOMER
TU8J2_15_from_BSU25200-MONOMER	1596474	1598980	1598980	+	False	BSU25200-MONOMER
TU8J2_1023_from_BSU25200-MONOMER	820867	822330	822330	+	True	BSU25200-MONOMER
TU8J2_296_from_BSU25200-MONOMER	3979753	3981105	3981105	+	True	BSU25200-MONOMER
TU8J2_375_from_BSU25200-MONOMER	3775653	3776336	3776336	-	True	BSU25200-MONOMER
TU8J2_48_from_BSU04730-MONOMER	3136238	3136675	3136675	-	True	BSU04730-MONOMER
TU8J2_601_from_MONOMER8J2-6	2904727	2904951	2904951	-	True	MONOMER8J2-6
TU8J2_704_from_BSU25200-MONOMER	2456990	2457340	2457340	+	True	BSU25200-MONOMER
TU8J2_81_from_BSU09520-MONOMER	3758547	3759128	3759128	+	True	BSU09520-MONOMER
TU8J2_1149_from_BSU25200-MONOMER	292205	292843	292843	+	True	BSU25200-MONOMER
TU8J2_1256_from_BSU25200-MONOMER	3397846	3398930	3398930	-	False	BSU25200-MONOMER
TU8J2_1360_from_BSU25200-MONOMER	957705	959060	959060	-	True	BSU25200-MONOMER
TU8J2_935_from_BSU25200-MONOMER	1073106	1073717	1073717	-	True	BSU25200-MONOMER
TU8J2_1485_from_BSU25200-MONOMER	2620717	2621640	2621640	+	True	BSU25200-MONOMER
TU8J2_167_from_BSU15320-MONOMER	1905809	1906207	1906207	+	True	BSU15320-MONOMER
TU8J2_1383_from_BSU25200-MONOMER	1181499	1182395	1182395	+	True	BSU25200-MONOMER
TU8J2_360_from_BSU25200-MONOMER	3810090	3810611	3810611	+	True	BSU25200-MONOMER
TU8J2_1009_from_BSU04730-MONOMER	862004	863663	863663	+	True	BSU04730-MONOMER
TU8J2_293_from_BSU25200-MONOMER	3983187	3984026	3984026	-	True	BSU25200-MONOMER
TU8J2_69_from_BSU23450-MONOMER	2443429	2446263	2446263	-	True	BSU23450-MONOMER
TU8J2_465_from_BSU25200-MONOMER	3347051	3353907	3353907	-	False	BSU25200-MONOMER
TU8J2_588_from_BSU25200-MONOMER	2934594	2935928	2935928	+	True	BSU25200-MONOMER
TU8J2_1241_from_BSU25200-MONOMER	1211477	1217121	1217121	+	False	BSU25200-MONOMER
TU8J2_796_from_BSU25200-MONOMER	1923234	1924962	1924962	+	True	BSU25200-MONOMER
TU8J2_1134_from_BSU25200-MONOMER	327618	329597	329597	+	True	BSU25200-MONOMER
TU8J2_1470_from_BSU25200-MONOMER	2360630	2361502	2361502	+	True	BSU25200-MONOMER
TU8J2_1346_from_BSU25200-MONOMER	621847	622218	622218	+	True	BSU25200-MONOMER
TU8J2_920_from_BSU25200-MONOMER	1119162	1120828	1120828	-	True	BSU25200-MONOMER
TU8J2_346_from_BSU15330-MONOMER	3849818	3851893	3851893	+	True	BSU15330-MONOMER
TU8J2_1575_from_BSU25200-MONOMER	4194389	4195744	4195744	+	True	BSU25200-MONOMER
TU8J2_279_from_BSU25200-MONOMER	4007803	4010203	4010203	-	True	BSU25200-MONOMER
TU8J2_675_from_BSU15320-MONOMER	2532353	2537970	2537970	-	True	BSU15320-MONOMER
TU8J2_450_from_BSU04730-MONOMER	3427802	3428287	3428287	+	True	BSU04730-MONOMER
TU8J2_112_from_BSU25200-MONOMER	3112190	3113882	3113882	-	True	BSU25200-MONOMER
TU8J2_1221_from_BSU25200-MONOMER	1092770	1093747	1093747	-	True	BSU25200-MONOMER
TU8J2_780_from_BSU15330-MONOMER	2029020	2029313	2029313	+	True	BSU15330-MONOMER
TU8J2_906_from_BSU25200-MONOMER	1229068	1229724	1229724	+	True	BSU25200-MONOMER
TU8J2_1456_from_BSU25200-MONOMER	2137897	2138040	2138040	+	True	BSU25200-MONOMER
TU8J2_1331_from_BSU25200-MONOMER	550240	551259	551259	-	True	BSU25200-MONOMER
TU8J2_264_from_BSU25200-MONOMER	4062329	4063529	4063529	-	True	BSU25200-MONOMER
TU8J2_331_from_BSU25200-MONOMER	3896290	3897660	3897660	+	True	BSU25200-MONOMER
TU8J2_1560_from_BSU25200-MONOMER	3602074	3602547	3602547	+	True	BSU25200-MONOMER
TU8J2_1105_from_BSU25200-MONOMER	432372	435989	435989	+	True	BSU25200-MONOMER
TU8J2_660_from_BSU25200-MONOMER	2602979	2603275	2603275	+	True	BSU25200-MONOMER
TU8J2_436_from_BSU04730-MONOMER	3546234	3546827	3546827	+	True	BSU04730-MONOMER
TU8J2_561_from_BSU04730-MONOMER	3009915	3010598	3010598	-	True	BSU04730-MONOMER
TU8J2_1207_from_BSU15320-MONOMER	29772	30035	30035	+	True	BSU15320-MONOMER
TU8J2_766_from_BSU25200-MONOMER	2095927	2096113	2096113	+	True	BSU25200-MONOMER
TU8J2_892_from_BSU25200-MONOMER	1300450	1312812	1312812	+	True	BSU25200-MONOMER
TU8J2_994_from_BSU25200-MONOMER	897588	898867	898867	+	True	BSU25200-MONOMER
TU8J2_1317_from_BSU25200-MONOMER	286773	287420	287420	-	True	BSU25200-MONOMER
TU8J2_25_from_BSU25200-MONOMER	321013	324000	324000	+	True	BSU25200-MONOMER
TU8J2_1441_from_BSU25200-MONOMER	2056278	2056616	2056616	+	True	BSU25200-MONOMER
TU8J2_1546_from_BSU25200-MONOMER	3426749	3427579	3427579	-	True	BSU25200-MONOMER
TU8J2_1091_from_BSU25200-MONOMER	456068	456817	456817	+	True	BSU25200-MONOMER
TU8J2_316_from_BSU25200-MONOMER	3930707	3933103	3933103	-	True	BSU25200-MONOMER
TU8J2_421_from_BSU04730-MONOMER	3665629	3666507	3666507	+	True	BSU04730-MONOMER
TU8J2_547_from_BSU25200-MONOMER	3035730	3036332	3036332	+	True	BSU25200-MONOMER
TU8J2_646_from_BSU25200-MONOMER	2655322	2657634	2657634	-	True	BSU25200-MONOMER
TU8J2_751_from_BSU25200-MONOMER	2295302	2295943	2295943	+	True	BSU25200-MONOMER
TU8J2_878_from_BSU25200-MONOMER	1382677	1383147	1383147	-	True	BSU25200-MONOMER
TU8J2_1193_from_BSU15330-MONOMER	64099	64635	64635	+	True	BSU15330-MONOMER
TU8J2_1302_from_BSU25200-MONOMER	348724	349959	349959	+	True	BSU25200-MONOMER
TU8J2_235_from_BSU25200-MONOMER	4124220	4127647	4127647	-	True	BSU25200-MONOMER
TU8J2_98_from_BSU25200-MONOMER	1349468	1351099	1351099	-	True	BSU25200-MONOMER
TU8J2_1531_from_BSU25200-MONOMER	3302623	3302763	3302763	-	True	BSU25200-MONOMER
TU8J2_1077_from_BSU25200-MONOMER	506322	506501	506501	-	True	BSU25200-MONOMER
TU8J2_1427_from_BSU25200-MONOMER	1901117	1901377	1901377	-	True	BSU25200-MONOMER
TU8J2_407_from_MONOMER8J2-6	3714002	3714679	3714679	-	True	MONOMER8J2-6
TU8J2_532_from_BSU15320-MONOMER	3078393	3078575	3078575	-	True	BSU15320-MONOMER
TU8J2_301_from_BSU23450-MONOMER	3964997	3966640	3966640	+	True	BSU23450-MONOMER
TU8J2_737_from_BSU25200-MONOMER	2312529	2316110	2316110	-	True	BSU25200-MONOMER
TU8J2_863_from_BSU15330-MONOMER	1461453	1462798	1462798	+	True	BSU15330-MONOMER
TU8J2_631_from_BSU04730-MONOMER	2820077	2822733	2822733	-	True	BSU04730-MONOMER
TU8J2_1289_from_BSU25200-MONOMER	3467546	3471002	3471002	-	True	BSU25200-MONOMER
TU8J2_220_from_MONOMER8J2-6	4167110	4167592	4167592	+	True	MONOMER8J2-6
TU8J2_1179_from_BSU15320-MONOMER	159779	160543	160543	-	True	BSU15320-MONOMER
TU8J2_1517_from_BSU25200-MONOMER	3106210	3106995	3106995	+	True	BSU25200-MONOMER
TU8J2_1062_from_BSU15320-MONOMER	616672	617934	617934	+	True	BSU15320-MONOMER
TU8J2_965_from_BSU25200-MONOMER	959290	959508	959508	+	False	BSU25200-MONOMER
TU8J2_393_from_BSU15320-MONOMER	3745436	3748827	3748827	-	True	BSU15320-MONOMER
TU8J2_518_from_BSU25200-MONOMER	3131152	3131394	3131394	-	True	BSU25200-MONOMER
TU8J2_1412_from_BSU25200-MONOMER	1491221	1492024	1492024	-	True	BSU25200-MONOMER
TU8J2_722_from_BSU15330-MONOMER	2397765	2400069	2400069	-	True	BSU15330-MONOMER
TU8J2_849_from_BSU25200-MONOMER	1518333	1519619	1519619	+	True	BSU25200-MONOMER
TU8J2_2982_from_BSU25200-MONOMER	686962	687834	687834	+	True	BSU25200-MONOMER
TU8J2_390_from_BSU25200-MONOMER	3752280	3753752	3753752	-	True	BSU25200-MONOMER
TU8J2_206_from_BSU25200-MONOMER	4196786	4198538	4198538	-	True	BSU25200-MONOMER
TU8J2_617_from_BSU09520-MONOMER	2861840	2862535	2862535	-	True	BSU09520-MONOMER
TU8J2_72_from_BSU23450-MONOMER	3861437	3862213	3862213	+	True	BSU23450-MONOMER
TU8J2_1048_from_BSU25200-MONOMER	679390	679761	679761	+	True	BSU25200-MONOMER
TU8J2_1164_from_BSU25200-MONOMER	230819	231079	231079	-	True	BSU25200-MONOMER
TU8J2_1271_from_BSU25200-MONOMER	3563581	3568135	3568135	-	True	BSU25200-MONOMER
TU8J2_503_from_BSU16470-MONOMER	3204067	3206055	3206055	-	True	BSU16470-MONOMER
TU8J2_950_from_BSU15320-MONOMER	1015647	1017053	1017053	+	True	BSU15320-MONOMER
TU8J2_150_from_BSU25200-MONOMER	718622	724825	724825	+	True	BSU25200-MONOMER
TU8J2_834_from_BSU25200-MONOMER	1603779	1606412	1606412	+	True	BSU25200-MONOMER
TU8J2_1399_from_BSU25200-MONOMER	1374068	1374292	1374292	-	True	BSU25200-MONOMER
TU8J2_376_from_BSU25200-MONOMER	3774655	3775329	3775329	-	True	BSU25200-MONOMER
TU8J2_1509_from_BSU25200-MONOMER	3031614	3032420	3032420	+	True	BSU25200-MONOMER
TU8J2_191_from_MONOMER8J2-6	1958027	1959559	1959559	-	True	MONOMER8J2-6
TU8J2_2960_from_BSU25200-MONOMER	3266200	3276434	3276434	-	True	BSU25200-MONOMER
TU8J2_705_from_BSU25200-MONOMER	2454347	2456808	2456808	-	True	BSU25200-MONOMER
TU8J2_385_from_BSU23450-MONOMER	3759702	3760553	3760553	-	True	BSU23450-MONOMER
TU8J2_1033_from_BSU25200-MONOMER	804657	805364	805364	-	True	BSU25200-MONOMER
TU8J2_602_from_BSU15320-MONOMER	2902002	2903102	2903102	-	True	BSU15320-MONOMER
TU8J2_1257_from_BSU25200-MONOMER	3729488	3733271	3733271	-	True	BSU25200-MONOMER
TU8J2_714_from_BSU25200-MONOMER	2426867	2427391	2427391	+	True	BSU25200-MONOMER
TU8J2_49_from_BSU04730-MONOMER	4007803	4010203	4010203	-	True	BSU04730-MONOMER
TU8J2_115_from_BSU25200-MONOMER	3563581	3566275	3566275	-	True	BSU25200-MONOMER
TU8J2_1486_from_BSU25200-MONOMER	0	0	0	-	True	BSU25200-MONOMER
TU8J2_1266_from_BSU23450-MONOMER	60130	60360	60360	+	True	BSU23450-MONOMER
TU8J2_82_from_BSU25200-MONOMER	2432316	2432870	2432870	-	True	BSU25200-MONOMER
TU8J2_936_from_BSU25200-MONOMER	1057680	1059185	1059185	+	True	BSU25200-MONOMER
TU8J2_361_from_BSU00980-MONOMER	3809550	3809924	3809924	-	True	BSU00980-MONOMER
TU8J2_1495_from_BSU25200-MONOMER	2721778	2722644	2722644	+	True	BSU25200-MONOMER
TU8J2_1370_from_BSU25200-MONOMER	1062279	1062464	1062464	-	True	BSU25200-MONOMER
TU8J2_1384_from_BSU25200-MONOMER	1187700	1188551	1188551	-	True	BSU25200-MONOMER
TU8J2_690_from_BSU25200-MONOMER	2480750	2483513	2483513	-	True	BSU25200-MONOMER
TU8J2_370_from_BSU25200-MONOMER	3789190	3790437	3790437	-	True	BSU25200-MONOMER
TU8J2_177_from_BSU25200-MONOMER	3466434	3467326	3467326	-	True	BSU25200-MONOMER
TU8J2_294_from_BSU01730-MONOMER	3982973	3983173	3983173	+	True	BSU01730-MONOMER
TU8J2_1242_from_BSU25200-MONOMER	2427405	2431343	2431343	-	False	BSU25200-MONOMER
TU8J2_7_from_BSU25200-MONOMER	3546234	3546827	3546827	+	True	BSU25200-MONOMER
TU8J2_1019_from_BSU25200-MONOMER	829382	830818	830818	+	True	BSU25200-MONOMER
TU8J2_589_from_BSU15330-MONOMER	2931692	2931907	2931907	+	True	BSU15330-MONOMER
TU8J2_1471_from_BSU25200-MONOMER	2393422	2393559	2393559	+	True	BSU25200-MONOMER
TU8J2_1251_from_MONOMER8J2-6	1252815	1253252	1253252	+	False	MONOMER8J2-6
TU8J2_475_from_BSU25200-MONOMER	3278325	3279461	3279461	+	True	BSU25200-MONOMER
TU8J2_1135_from_BSU25200-MONOMER	326888	327469	327469	+	True	BSU25200-MONOMER
TU8J2_347_from_BSU25200-MONOMER	3847853	3849616	3849616	-	True	BSU25200-MONOMER
TU8J2_1480_from_BSU25200-MONOMER	2586813	2587580	2587580	+	True	BSU25200-MONOMER
TU8J2_805_from_BSU25200-MONOMER	1891908	1894895	1894895	+	True	BSU25200-MONOMER
TU8J2_921_from_BSU25200-MONOMER	1117734	1118633	1118633	-	True	BSU25200-MONOMER
TU8J2_676_from_BSU25200-MONOMER	2529926	2532197	2532197	-	True	BSU25200-MONOMER
TU8J2_356_from_BSU25200-MONOMER	3819220	3819744	3819744	-	True	BSU25200-MONOMER
TU8J2_1356_from_BSU25200-MONOMER	791462	792532	792532	-	True	BSU25200-MONOMER
TU8J2_28_from_BSU25200-MONOMER	247744	249540	249540	+	True	BSU25200-MONOMER
TU8J2_1222_from_BSU25200-MONOMER	1478072	1480867	1480867	+	True	BSU25200-MONOMER
TU8J2_685_from_BSU25200-MONOMER	2504789	2506867	2506867	-	True	BSU25200-MONOMER
TU8J2_162_from_BSU25200-MONOMER	2265225	2269463	2269463	-	True	BSU25200-MONOMER
TU8J2_1120_from_BSU15330-MONOMER	369773	370105	370105	+	True	BSU15330-MONOMER
TU8J2_1457_from_BSU25200-MONOMER	2152927	2153169	2153169	+	True	BSU25200-MONOMER
TU8J2_1237_from_BSU25200-MONOMER	277160	278280	278280	+	False	BSU25200-MONOMER
TU8J2_1004_from_BSU15330-MONOMER	869559	870350	870350	+	True	BSU15330-MONOMER
TU8J2_907_from_BSU15320-MONOMER	1228135	1228791	1228791	-	True	BSU15320-MONOMER
TU8J2_332_from_BSU25200-MONOMER	3894030	3896161	3896161	-	True	BSU25200-MONOMER
TU8J2_1466_from_BSU25200-MONOMER	2228756	2229166	2229166	-	True	BSU25200-MONOMER
TU8J2_460_from_BSU25200-MONOMER	3384070	3385446	3385446	-	True	BSU25200-MONOMER
TU8J2_265_from_BSU25200-MONOMER	4055536	4062143	4062143	-	True	BSU25200-MONOMER
TU8J2_661_from_BSU25200-MONOMER	2600214	2603867	2603867	-	True	BSU25200-MONOMER
TU8J2_341_from_BSU25200-MONOMER	3863415	3864260	3864260	-	True	BSU25200-MONOMER
TU8J2_791_from_BSU25200-MONOMER	1929481	1929993	1929993	+	True	BSU25200-MONOMER
TU8J2_1106_from_BSU25200-MONOMER	430623	431987	431987	-	True	BSU25200-MONOMER
TU8J2_1208_from_BSU25200-MONOMER	25852	26635	26635	+	True	BSU25200-MONOMER
TU8J2_670_from_BSU23450-MONOMER	2555519	2555845	2555845	+	True	BSU23450-MONOMER
TU8J2_1341_from_BSU25200-MONOMER	583589	585037	585037	+	True	BSU25200-MONOMER
TU8J2_562_from_BSU25200-MONOMER	3008938	3009864	3009864	+	True	BSU25200-MONOMER
TU8J2_995_from_BSU25200-MONOMER	890022	893798	893798	+	True	BSU25200-MONOMER
TU8J2_1217_from_BSU25200-MONOMER	243892	245046	245046	+	True	BSU25200-MONOMER
TU8J2_1570_from_BSU25200-MONOMER	3830761	3831480	3831480	+	True	BSU25200-MONOMER
TU8J2_893_from_BSU04730-MONOMER	1284870	1285445	1285445	-	True	BSU04730-MONOMER
TU8J2_1442_from_BSU25200-MONOMER	2056650	2057006	2057006	-	True	BSU25200-MONOMER
TU8J2_1451_from_BSU25200-MONOMER	2126549	2126938	2126938	+	True	BSU25200-MONOMER
TU8J2_446_from_BSU25200-MONOMER	3476555	3483774	3483774	-	True	BSU25200-MONOMER
TU8J2_250_from_BSU25200-MONOMER	4093980	4095317	4095317	+	True	BSU25200-MONOMER
TU8J2_317_from_BSU25200-MONOMER	3926682	3930550	3930550	-	True	BSU25200-MONOMER
TU8J2_326_from_BSU25200-MONOMER	3906142	3906972	3906972	-	True	BSU25200-MONOMER
TU8J2_776_from_BSU15330-MONOMER	2041928	2042839	2042839	-	True	BSU15330-MONOMER
TU8J2_1092_from_BSU25200-MONOMER	455346	455738	455738	+	True	BSU25200-MONOMER
TU8J2_647_from_BSU15320-MONOMER	2653371	2654873	2654873	-	True	BSU15320-MONOMER
TU8J2_656_from_BSU25200-MONOMER	2621677	2632748	2632748	-	True	BSU25200-MONOMER
TU8J2_1327_from_BSU25200-MONOMER	455771	455935	455935	-	True	BSU25200-MONOMER
TU8J2_548_from_BSU25200-MONOMER	3033696	3035435	3035435	-	True	BSU25200-MONOMER
TU8J2_1194_from_BSU25200-MONOMER	56352	59397	59397	+	True	BSU25200-MONOMER
TU8J2_1202_from_BSU25200-MONOMER	45633	47627	47627	+	True	BSU25200-MONOMER
TU8J2_1556_from_BSU25200-MONOMER	3559632	3559952	3559952	+	True	BSU25200-MONOMER
TU8J2_879_from_BSU04730-MONOMER	1382020	1382430	1382430	+	True	BSU04730-MONOMER
TU8J2_980_from_BSU25200-MONOMER	922618	923499	923499	+	True	BSU25200-MONOMER
TU8J2_99_from_BSU25200-MONOMER	3623938	3625507	3625507	-	True	BSU25200-MONOMER
TU8J2_431_from_BSU00980-MONOMER	3631003	3631572	3631572	-	True	BSU00980-MONOMER
TU8J2_236_from_BSU25200-MONOMER	4123193	4123903	4123903	+	True	BSU25200-MONOMER
TU8J2_1428_from_BSU25200-MONOMER	1902219	1903058	1903058	+	True	BSU25200-MONOMER
