,-1.8,-1.6,-1.4000000000000001,-1.2000000000000002,-1.0,-0.8,-0.6000000000000001,-0.4,-0.2,-0.0
biomass_dilution,0.1001749038696289,0.10034656524658203,0.10051822662353516,0.10068988800048828,0.1008615493774414,0.10103321075439453,0.10120487213134766,0.10137653350830078,0.10154914855957031,
protein_biomass_to_biomass,0.03524540542796894,0.03530461255169764,0.035363816103126056,0.03542301608502159,0.03548221250015345,0.03554140535129262,0.03560059464121189,0.035659780372685856,0.035719287105190727,
mRNA_biomass_to_biomass,0.00011624782457550935,0.00011648057327596122,0.00011671343337350831,0.00011694640485325882,0.00011717948770033809,0.00011741268189990066,0.00011764598743711014,0.00011787940429714637,0.00011811424955386054,
tRNA_biomass_to_biomass,0.00070548454576867,0.0007068945021089646,0.0007083051240179626,0.0007097164113963345,0.0007111283641448618,0.0007125409821644376,0.0007139542653560665,0.0007153682136208651,0.0007167909260466767,
rRNA_biomass_to_biomass,0.005102934761473992,0.005113245073714104,0.005123560661604193,0.0051338815248320735,0.005144207663086373,0.005154539076056532,0.005164875763432807,0.00517521772490627,0.005185622517317653,
ncRNA_biomass_to_biomass,1.0375440372460192e-05,1.0254499251788638e-05,1.0132545188699335e-05,1.0009575415574232e-05,9.885587164729426e-06,9.760577668415149e-06,9.634544158815768e-06,9.507483868049783e-06,9.3796250364554e-06,
DNA_biomass_to_biomass,0.005937647649897695,0.005947794736524644,0.005957941590067727,0.005968088209373373,0.005978234593284328,0.005988380740639648,0.005998526650274695,0.0060086723210211294,0.006018874114537981,
lipid_biomass_to_biomass,0.019202583424241488,0.019235489289726047,0.019268395155210605,0.019301301020695164,0.01933420688617972,0.019367112751664278,0.019400018617148837,0.019432924482633396,0.019466013158481756,
constituent_biomass_to_biomass,0.013967731504077208,0.013991666840476652,0.014015602176876094,0.014039537513275538,0.01406347284967498,0.014087408186074424,0.014111343522473866,0.014135278858873309,0.01415934716936386,
