,base,asp__L_s,pi_c,man6p_c,so4_s,pep_s,gmp_s,acnam_s,adn_c,6pgc_s,f6p_s,leu__L_s,cbl1_s,pser__L_s,3amp_s,pyr_c,arg__L_s,zn2_s,k_s,mg2_s,mn2_s,met__L_c
transcription_TU8J2_1509_from_BSU25200-MONOMER_s,0.0,9.259575244584687e-12,9.226120297436942e-12,9.061860438522638e-12,9.258163623300004e-12,5.47945526245988e-12,9.226834190280487e-12,9.283976756099629e-12,1.4308062339069734e-11,8.994101248556649e-12,9.259575244584687e-12,9.286475687271824e-12,9.259575244584687e-12,9.259575244584687e-12,1.43056064572386e-11,4.517482086070391e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_705_from_BSU25200-MONOMER_s,0.0,1.2621410727498807e-10,1.26116618923708e-10,1.2568560274742703e-10,1.2620643047342784e-10,1.0670401884775462e-10,1.3307364744235598e-10,1.242271530681179e-10,1.398983947006877e-10,1.255104389905809e-10,1.2621410727498807e-10,1.262789087593399e-10,1.2621410727498807e-10,1.2621410727498807e-10,1.3989634573704924e-10,5.690136081440879e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_49_from_BSU04730-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_936_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_690_from_BSU25200-MONOMER_s,8.21442708619113e-09,1.0383596993177373e-09,1.0381314660481599e-09,7.124236431721937e-10,1.034519642868641e-09,7.072736039324625e-10,1.0367680397224206e-09,1.0247507023409286e-09,1.0699349410132265e-09,5.163533035579035e-10,1.0383596993177371e-09,1.0673889472328693e-09,1.0383596993177371e-09,1.0383596993177371e-09,1.0699215174112995e-09,1.2166465324098096e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_370_from_BSU25200-MONOMER_s,1.0630018995017727e-09,5.596063208856649e-11,5.59291530861533e-11,5.567914881884953e-11,5.403284561923417e-11,4.2262463519870076e-11,5.7129967888183665e-11,5.530458698647103e-11,6.052714164176504e-11,5.528371401442259e-11,5.596063208856647e-11,5.5979776407545287e-11,5.596063208856647e-11,5.596063208856647e-11,6.052505904495486e-11,1.762649529724303e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1242_from_BSU25200-MONOMER_s,0.0,1.6946195706936078e-14,1.694619570611046e-14,1.6873011340252674e-14,1.6944636817369038e-14,5.634660919955088e-13,1.6911139382865636e-14,1.648966478659674e-14,1.6884678395918083e-14,1.6828716560035754e-14,1.6946195706936078e-14,1.6943857479384447e-14,1.6946195706936078e-14,1.6946195706936078e-14,1.688467839586901e-14,3.568316984271053e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1019_from_BSU25200-MONOMER_s,4.098631466509735e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_475_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_347_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_805_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_676_from_BSU25200-MONOMER_s,2.2197573972042513e-09,5.721714235842399e-10,5.721714235842399e-10,5.708848349294517e-10,5.721440450374673e-10,4.365407702853167e-10,5.715554517132192e-10,5.641028972587937e-10,5.710901138075948e-10,5.701048715476158e-10,5.721714235842398e-10,5.721303558345176e-10,5.721714235842398e-10,5.721714235842398e-10,5.710901138075948e-10,1.646374018922527e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_28_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_661_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1106_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1208_from_BSU25200-MONOMER_s,3.0647083760210604e-12,5.567400835050931e-13,5.566791934799852e-13,5.551758835858876e-13,3.3402679467840138e-12,4.2120428611592293e-13,5.56097919587828e-13,5.49215411217601e-13,5.648554987001985e-13,0.0,5.567400835050931e-13,5.567400082492492e-13,5.567400835050931e-13,5.567400835050931e-13,5.64851432067638e-13,1.623652605011072e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_995_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1217_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,9.212098725973307e-13,1.3271104097584553e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_446_from_BSU25200-MONOMER_s,3.4762283496718864e-09,2.1855675580025515e-10,2.1813330836248445e-10,2.1603017596783728e-10,2.172252823117582e-10,5.7247178275682675e-08,2.055976712071814e-10,4.282094958644051e-10,2.808995337891709e-10,2.1497048938607952e-10,2.1855675580025517e-10,2.1881157725179046e-10,2.1855675580025517e-10,2.1855675580025517e-10,2.8087334047123443e-10,9.377575460362227e-08,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_250_from_BSU25200-MONOMER_s,0.0,1.3854840480983992e-13,1.3854840480983992e-13,1.382368639002106e-13,1.3854177523376362e-13,1.0570613082808867e-13,1.3839925034909629e-13,1.3659465213104648e-13,1.3828657113817385e-13,1.3804799972785032e-13,1.3854840480983992e-13,1.385384604627813e-13,1.3854840480983992e-13,1.3854840480983992e-13,1.3828657113817385e-13,3.986611086117938e-14,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_317_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1092_from_BSU25200-MONOMER_s,4.0828518722361493e-10,1.0524083266771431e-10,1.0524083266771431e-10,1.0500418739717186e-10,1.0523579686735657e-10,8.029396831886376e-11,1.051275355159621e-10,1.0375676968607834e-10,1.0504194482296141e-10,1.0486072690199276e-10,1.052408326677143e-10,1.0523327898013325e-10,1.052408326677143e-10,1.052408326677143e-10,1.050419448229614e-10,3.028214368842703e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_656_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1194_from_BSU25200-MONOMER_s,1.4771006714528827e-11,8.63402303411719e-09,8.624746404022311e-09,8.566678559680888e-09,8.614070690272202e-09,8.689780499215439e-09,8.681218190533305e-09,4.5404272745426375e-09,1.0016909327964034e-08,8.537617385978748e-09,8.63402303411719e-09,9.821325832132199e-09,8.63402303411719e-09,8.63402303411719e-09,1.001627173732237e-08,3.893863181368284e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1202_from_BSU25200-MONOMER_s,1.7579508204899817e-10,3.56978740165184e-12,3.551369619443513e-12,3.4819167353407887e-12,3.5692479634296573e-12,1.7893110420567796e-12,3.5513844329679633e-12,3.5767632645296472e-12,6.222247292332869e-12,3.457118340381891e-12,3.56978740165184e-12,3.5790535394042685e-12,3.56978740165184e-12,3.56978740165184e-12,6.221302681996256e-12,1.4566073902002791e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1428_from_BSU25200-MONOMER_s,7.004723783650167e-11,1.799480567233554e-11,1.7994794364420173e-11,1.7954286005920402e-11,1.7270234392435658e-11,1.3728650036415011e-11,1.7975426149930055e-11,1.7741120538960926e-11,1.796250229265823e-11,1.782679605185439e-11,1.799480567233554e-11,1.7993521548251256e-11,1.799480567233554e-11,1.799480567233554e-11,1.7962501537441973e-11,5.1783088973623906e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1078_from_BSU25200-MONOMER_s,2.485465634451488e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_533_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_641_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_864_from_BSU25200-MONOMER_s,2.210915999484752e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_417_from_BSU16470-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_221_from_BSU25200-MONOMER_s,9.328221647123277e-08,5.031677117298788e-09,5.012540135224446e-09,4.93244087204742e-09,5.031155256616414e-09,3.4973449034111722e-09,5.017790959236553e-09,5.1300616423529395e-09,7.91722419881828e-09,4.902016064858302e-09,5.031677117298788e-09,5.044185293097681e-09,5.031677117298788e-09,5.031677117298788e-09,7.915943874080901e-09,6.968938199090708e-09,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_519_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.158868587549384e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1049_from_BSU25200-MONOMER_s,5.027646336449936e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_14_from_BSU25200-MONOMER_s,1.1221096516381676e-15,6.687627958081549e-16,6.687627958081549e-16,6.684171845188183e-16,6.687554411085595e-16,6.323833085914356e-16,6.685973284014035e-16,6.665955491804025e-16,6.684723270913066e-16,6.682076710188372e-16,6.687627958081549e-16,6.687517637794373e-16,6.687627958081549e-16,6.687627958081549e-16,6.684723270913066e-16,5.597322317767962e-16,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2974_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_946_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1267_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2947_from_BSU25200-MONOMER_s,0.0,8.704992460208031e-10,8.702735682919736e-10,8.673626674206707e-10,8.697278447504625e-10,7.497905877861392e-10,8.717664729933819e-10,8.696431303929337e-10,9.029668276048458e-10,8.657119600184618e-10,8.704992460208031e-10,9.149110644178495e-10,8.704992460208031e-10,8.704992460208031e-10,9.029510084935022e-10,2.982900621397341e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2956_from_BSU25200-MONOMER_s,4.4738601307636914e-13,2.5050641773243087e-14,2.4864118796301953e-14,2.4353834080625717e-14,2.5047424971707312e-14,1.95882948725099e-14,2.4894000129691306e-14,2.5511960650352112e-14,5.0707189966014484e-14,2.4218776550355866e-14,2.5050641773243087e-14,2.5126952746808004e-14,2.5050641773243087e-14,2.5050641773243087e-14,5.069981997391884e-14,3.528916914888676e-14,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_371_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_931_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_280_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_575_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_686_from_BSU34200-MONOMER_s,5.746856100031027e-10,4.079156728631106e-10,4.0755357179513024e-10,4.0531277743655797e-10,4.0644034714613295e-10,6.445934365775642e-08,4.076825572923804e-10,1.0017895004173081e-10,4.605976399242601e-10,4.040900560126888e-10,4.0791567286311055e-10,4.524238251785613e-10,4.0791567286311055e-10,4.0791567286311055e-10,4.6057627846634247e-10,1.048479653094962e-07,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_266_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_792_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_563_from_BSU25200-MONOMER_s,0.0,2.894523850396052e-11,2.8795279394506066e-11,2.8231868682976127e-11,3.484435884391111e-11,1.4300576041088778e-11,2.879535414282692e-11,2.8999234696861044e-11,5.047262197743473e-11,2.88709354655069e-11,2.894523850396052e-11,2.9020164526589147e-11,2.894523850396052e-11,2.894523850396052e-11,5.046495985256622e-11,1.1680957155924454e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_572_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1218_from_BSU25200-MONOMER_s,4.0828518722361493e-10,1.0524083266771431e-10,1.0524083266771431e-10,1.0500418739717186e-10,1.0523579686735657e-10,8.029396831886376e-11,1.051275355159621e-10,1.0375676968607834e-10,1.0504194482296141e-10,1.0486072690199276e-10,1.052408326677143e-10,1.0523327898013325e-10,1.052408326677143e-10,1.052408326677143e-10,1.050419448229614e-10,3.028214368842703e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_447_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_327_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_777_from_MONOMER8J2-6_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_237_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_762_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_865_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_13_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_30_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1175_from_BSU01730-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_105_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1059_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_514_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_836_from_BSU25200-MONOMER_s,3.583225181918654e-09,9.236230301309103e-10,9.236230301309103e-10,9.215461649417621e-10,9.235788345362193e-10,7.046823598788895e-10,9.226287025875605e-10,9.105984776520108e-10,9.218775346880255e-10,9.202871154464034e-10,9.236230301309103e-10,9.235567368525751e-10,9.236230301309103e-10,9.236230301309103e-10,9.218775346880255e-10,2.657645763852359e-10,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_613_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1044_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,5.273065808888543e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_50_from_BSU04730-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1268_from_BSU25200-MONOMER_s,6.970548108328769e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_821_from_BSU25200-MONOMER_s,3.2788960113916714e-11,6.688865338010344e-13,6.638642565770212e-13,6.489409637351589e-13,6.687732501413061e-13,4.1502986717012095e-13,6.640614213321453e-13,6.73105153762225e-13,1.3570602480911156e-12,6.445972174344874e-13,6.688865338010344e-13,6.708922005419326e-13,6.688865338010344e-13,6.688865338010344e-13,1.356863094132208e-12,3.059912801328776e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_830_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_2957_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_372_from_BSU25200-MONOMER_s,3.004450397377617e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1146_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_477_from_BSU25200-MONOMER_s,6.019571551740502e-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_358_from_BSU25200-MONOMER_s,3.050406571210916e-10,4.567768150330083e-11,4.567768150330083e-11,4.557497035000514e-11,4.5675495814732774e-11,3.4849993282411026e-11,4.562850713740326e-11,4.5033553606479255e-11,4.559135820656121e-11,4.551270418732865e-11,4.567768150330083e-11,4.567440297607184e-11,4.567768150330083e-11,4.567768150330083e-11,4.559135820656121e-11,1.3143359659691327e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_173_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1239_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_471_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1219_from_BSU25200-MONOMER_s,4.0828518722361493e-10,1.0524083266771431e-10,1.0524083266771431e-10,1.0500418739717186e-10,1.0523579686735657e-10,8.029396831886376e-11,1.051275355159621e-10,1.0375676968607834e-10,1.0504194482296141e-10,1.0486072690199276e-10,1.052408326677143e-10,1.0523327898013325e-10,1.052408326677143e-10,1.052408326677143e-10,1.050419448229614e-10,3.028214368842703e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1000_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_903_from_BSU25200-MONOMER_s,0.0,1.128365565812211e-11,1.1305141461283232e-11,1.1380412990251256e-11,1.056005058825929e-11,1.0304768872003327e-11,1.1286332960103457e-11,1.1011943076868603e-11,7.833975151643434e-12,1.1302450165013176e-11,1.1283655658122103e-11,1.1265809201459983e-11,1.1283655658122103e-11,1.1283655658122103e-11,7.835655091465824e-12,2.3323883923412876e-12,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_328_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_787_from_BSU15320-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_559_from_BSU25200-MONOMER_s,5.24997008099087e-10,4.7632115831875626e-11,4.7611095455481986e-11,4.7393324425776586e-11,4.6905416983193894e-11,3.5174036900822476e-11,4.757037529674546e-11,4.717999099609307e-11,5.096088564731394e-11,4.717895208313548e-11,4.763211583187562e-11,4.7647373361526157e-11,4.763211583187562e-11,4.763211583187562e-11,5.095896270191062e-11,1.5302292012806933e-11,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_89_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1439_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_763_from_BSU25200-MONOMER_s,4.098631466509735e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_643_from_BSU25200-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_419_from_BSU25200-MONOMER_s,1.3198258730920898e-11,3.402023345621164e-12,3.402023345621164e-12,3.394373532192206e-12,3.4018605579469634e-12,2.5955890675610457e-12,3.3983608930779545e-12,1.5528514745364345e-11,3.3955940816761893e-12,3.3897360170623637e-12,3.402023345621164e-12,3.4017791645286653e-12,3.402023345621164e-12,3.402023345621164e-12,3.3955940816761893e-12,9.789029331301356e-13,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_875_from_BSU13450-MONOMER_s,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transcription_TU8J2_1424_from_BSU25200-MONOMER_s,9.328221647123277e-08,5.031677117298788e-09,5.012540135224446e-09,4.93244087204742e-09,5.031155256616414e-09,3.4973449034111722e-09,5.017790959236553e-09,5.1300616423529395e-09,7.91722419881828e-09,4.902016064858302e-09,5.031677117298788e-09,5.044185293097681e-09,5.031677117298788e-09,5.031677117298788e-09,7.915943874080901e-09,6.968938199090708e-09,0.0,0.0,0.0,0.0,0.0,0.0
