,name,FS_flux,FS_essential,MC_flux,MC_essential
BSU27960,rplU,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU28080,folC,0.0,False,1.8752850959949403e-12,False
BSU28090,valS,5.271592069423678e-10,True,2.5330995639829003e-09,True
BSU28120,hemL,0.0,False,0.0,False
BSU28130,hemB,0.0,False,0.0,False
BSU28140,hemD,0.0,False,0.0,False
BSU28150,hemC,0.0,False,0.0,False
BSU28230,tig,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU28250,leuD,0.0,False,1.1441899882337997e-08,False
BSU28260,leuC,0.0,False,1.1441899882337997e-08,False
BSU28270,leuB,0.0,False,1.1917879662641982e-08,False
BSU28280,leuA,0.0,False,9.119839583849653e-09,False
BSU28290,ilvC,8.880292302462518e-09,False,3.5134448952894224e-08,True
BSU28300,ilvH,0.0,False,1.5262744311120486e-08,False
BSU28310,ilvB,0.0,False,1.5262744311120486e-08,False
BSU28370,rph,1.4778329866050868e-14,True,8.454207170055468e-14,True
BSU28390,rcmE,0.0,False,0.0,False
BSU28430,sdhB,0.0,False,4.7396569410182675e-07,False
BSU28440,sdhA,0.0,False,4.7396569410182675e-07,False
BSU28450,sdhC,0.0,False,4.7396569410182675e-07,False
BSU28470,lysCA,0.0,False,0.0,False
BSU28500,trxA,7.085891198037322e-10,False,2.6150403741169522e-09,True
BSU28510,abfB,0.0,False,0.0,False
BSU28540,fadB,2.3209721142625465e-10,False,0.0,False
BSU28560,lcfA,0.0,False,0.0,False
BSU28630,pheT,2.1046463746690677e-10,True,1.5197776258297328e-09,True
BSU28640,pheS,2.1046463746690677e-10,True,1.5197776258297328e-09,True
BSU28680,glcD,0.0,False,1.479623372890673e-12,False
BSU28720,abfA,0.0,False,0.0,False
BSU28780,araD,0.0,False,0.0,False
BSU28790,araB,0.0,False,0.0,False
BSU28800,araA,0.0,False,0.0,False
BSU28850,rplT,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU28860,rpmI,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU28870,infC,2.0725656330599814e-11,True,1.2173409440744252e-10,True
BSU28950,thrS,3.1170573846912097e-10,True,1.8561845463716125e-09,True
BSU29010,speD,0.0,False,0.0,False
BSU29020,gapB,0.0,False,4.760048058155662e-07,False
BSU29050,ytbE,0.0,False,0.0,False
BSU29060,coaE,0.0,False,0.0,False
BSU29120,mdh,3.4076205463968113e-10,False,3.3654950698964803e-07,False
BSU29130,icd,3.8340179572232916e-12,False,2.2216791648629924e-07,False
BSU29140,citZ,0.0,False,2.861689441783172e-07,False
BSU29180,pyk,8.042005739948949e-07,False,0.0,False
BSU29190,pfkA,1.3174820804262171e-12,True,2.1113343611444697e-07,True
BSU29200,accA,1.278855634958663e-08,True,0.0,False
BSU29210,accD,1.278855634958663e-08,True,0.0,False
BSU29220,maeB,0.0,False,0.0,False
BSU29300,ribR,0.0,False,0.0,False
BSU29440,argH,0.0,False,2.997038454145418e-09,True
BSU29450,argG,0.0,False,4.978585189141213e-09,True
BSU29470,ackA,0.0,False,3.766373675090576e-09,False
BSU29620,hisK,0.0,False,2.985089903072966e-09,True
BSU29660,rpsD,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU29670,tyrS,2.0431103113461496e-10,True,1.0134196843413102e-09,True
BSU29680,acsA,0.0,False,0.0,False
BSU29750,aroX,0.0,False,1.4148356288648498e-08,False
BSU29790,murC,0.0,False,1.348655482535809e-08,True
BSU30200,bioB,0.0,False,0.0,False
BSU30210,bioD,0.0,False,0.0,False
BSU30220,bioFC,0.0,False,0.0,False
BSU30230,bioK,0.0,False,0.0,False
BSU30240,bioW,0.0,False,0.0,False
BSU30300,melA,0.0,False,0.0,False
BSU30320,leuS,4.570929751978116e-10,True,2.9736682118635906e-09,True
BSU30540,asnB,0.0,False,0.0,False
BSU30550,metK,0.0,False,0.0,False
BSU30560,pckA,0.0,False,0.0,False
BSU30690,ytiB,1.991459262505409e-08,True,4.9328479824661676e-08,True
BSU30780,menC,0.0,False,0.0,False
BSU30790,menE,0.0,False,0.0,False
BSU30800,menB,0.0,False,0.0,False
BSU30820,menD,0.0,False,0.0,False
BSU30830,menF,0.0,False,0.0,False
BSU30870,ytcB,7.701590922404222e-09,False,0.0,False
BSU30940,glgP,0.0,False,0.0,False
BSU30950,glgA,0.0,False,0.0,False
BSU30960,glgD,0.0,False,0.0,False
BSU30970,glgC,0.0,False,0.0,False
BSU30980,glgB,0.0,False,0.0,False
BSU31050,gbsB,0.0,False,0.0,False
BSU31060,gbsA,0.0,False,0.0,False
BSU31150,uppP,0.0,False,1.9124409322605016e-08,True
BSU31180,rhaA,0.0,False,0.0,False
BSU31200,rhaB,0.0,False,0.0,False
BSU31350,pgi,5.315366507139498e-09,False,6.285545171119035e-08,False
BSU31400,yugH,4.412243594512628e-09,False,1.32898995393347e-08,True
BSU31750,pncB,0.0,False,0.0,False
BSU31760,pncA,0.0,False,0.0,False
BSU31930,ald,0.0,False,0.0,False
BSU31970,dhbB,0.0,False,0.0,False
BSU31980,dhbE,0.0,False,0.0,False
BSU31990,dhbC,0.0,False,0.0,False
BSU32000,dhbA,0.0,False,0.0,False
BSU32100,yumB,0.0,False,0.0,False
BSU32110,trxBB,0.0,False,0.0,False
BSU32130,guaC,0.0,False,0.0,False
BSU32170,dapF,0.0,False,1.3397894910618967e-08,True
BSU32200,yutJ,0.0,False,2.2383620917927964e-06,False
BSU32240,thrB,0.0,False,1.2391480981943889e-08,True
BSU32250,thrC,0.0,False,1.1347664704062846e-08,True
BSU32260,hom,0.0,False,1.804643580085226e-08,True
BSU32410,pucH,0.0,False,0.0,False
BSU32450,pucL,0.0,False,0.0,False
BSU32460,pucM,0.0,False,0.0,False
BSU32470,pucE,0.0,False,0.0,False
BSU32480,pucD,0.0,False,0.0,False
BSU32490,pucC,0.0,False,0.0,False
BSU32500,pucB,0.0,False,0.0,False
BSU32510,pucA,0.0,False,0.0,False
BSU32680,sufU,4.096918135635781e-16,False,1.477533219624955e-14,True
BSU32820,fadE,0.0,False,0.0,False
BSU32830,fadA,4.641944228525093e-10,False,0.0,False
BSU32840,fadN,2.3209721142625465e-10,False,0.0,False
BSU33040,fumC,1.856215512384872e-09,False,2.1065005039668792e-07,False
BSU33170,yvrB,0.0,False,2.3223855617483945e-15,True
BSU33240,oxdC,0.0,False,0.0,False
BSU33400,pgoN,0.0,False,0.0,False
BSU33430,cysI,0.0,False,1.3075203014273967e-09,False
BSU33440,cysJ,0.0,False,0.0,False
BSU33630,secG,5.249871760211856e-09,True,3.481818524412244e-08,True
BSU33900,eno,7.016060616948684e-07,True,4.267570887748164e-07,True
BSU33910,pgm,5.962940362719166e-07,False,3.5791563526714536e-07,False
BSU33920,tpiA,1.0284975810244733e-06,False,8.441304659273852e-07,False
BSU33930,pgk,7.392959368647696e-07,False,4.356361518038762e-07,False
BSU33940,gapA,8.355612073760109e-07,False,0.0,False
BSU34130,ganA,0.0,False,0.0,False
BSU34200,sigL,2.0006708533860395e-12,True,7.139372523401884e-11,False
BSU34550,mdxM,0.0,False,0.0,False
BSU34560,mdxL,0.0,False,0.0,False
BSU34570,mdxK,0.0,False,0.0,False
BSU34790,trxB,3.5429452855780196e-10,False,1.3075200713835513e-09,False
BSU34860,hisIE,0.0,False,4.41372172166567e-09,True
BSU34870,hisF,0.0,False,3.2420713762896413e-09,True
BSU34880,hisA,0.0,False,3.3120620313001985e-09,True
BSU34890,hisH,2.1046463746690677e-10,False,2.350998442218178e-09,False
BSU34900,hisB,0.0,False,3.87120923994191e-09,True
BSU34910,hisD,0.0,False,2.595995270985177e-09,True
BSU34920,hisG,0.0,False,8.31220816388445e-10,True
BSU35010,nagA,0.0,False,0.0,False
BSU35020,nagBA,0.0,False,0.0,False
BSU35290,prfB,4.1282021287275105e-11,True,2.3688145960433584e-10,True
BSU35300,secA,5.249871760211856e-09,True,3.481818524412244e-08,True
BSU35530,tagO,6.527429488992369e-11,True,0.0,False
BSU35540,tuaH,0.0,False,0.0,False
BSU35550,tuaG,0.0,False,0.0,False
BSU35570,tuaE,0.0,False,0.0,False
BSU35580,tuaD,0.0,False,0.0,False
BSU35590,tuaC,0.0,False,0.0,False
BSU35600,tuaB,0.0,False,0.0,False
BSU35609,tuaAc,0.0,False,0.0,False
BSU35620,lytC,0.0,False,0.0,False
BSU35660,mnaA,5.055378237444612e-09,True,4.990103942554688e-09,False
BSU35670,gtaB,2.315046249676288e-07,True,0.0,False
BSU35680,ggaB,2.567196974134741e-10,True,0.0,False
BSU35690,ggaA,2.567196974134741e-10,True,0.0,False
BSU35700,tagH,6.527429488992369e-11,True,0.0,False
BSU35710,tagG,6.527429488992369e-11,True,0.0,False
BSU35720,tagF,6.527429488992369e-11,True,0.0,False
BSU35730,tagE,2.2024162976297755e-11,True,0.0,False
BSU35740,tagD,3.818733956809355e-09,True,0.0,False
BSU35750,tagA,6.527429488992369e-11,True,0.0,False
BSU35760,tagB,6.527429488992369e-11,True,0.0,False
BSU35780,lytD,0.0,False,0.0,False
BSU35790,pmiA,0.0,False,0.0,False
BSU35920,rbsK,0.0,False,0.0,False
BSU36000,alsD,0.0,False,8.886025033719883e-10,False
BSU36010,alsS,2.9583819252926396e-09,False,2.1930889673885466e-09,False
BSU36370,fabZ,0.0,False,0.0,False
BSU36550,spoIIQ,3.1187336932888936e-05,True,0.0,False
BSU36590,clsA,0.0,False,0.0,False
BSU36640,ureC,0.0,False,0.0,False
BSU36650,ureB,0.0,False,0.0,False
BSU36660,ureA,0.0,False,0.0,False
BSU36710,fdhD,0.0,False,0.0,False
BSU36760,murAA,0.0,False,7.374976856556108e-10,False
BSU36890,upp,0.0,False,0.0,False
BSU36900,glyA,6.218141156249766e-11,True,2.2284347002152557e-08,True
BSU36920,rpiB,6.8622130217596616e-09,False,1.0098720869892728e-07,False
BSU37010,prfA,1.6928411080473053e-13,True,6.586687533849207e-12,True
BSU37060,tdk,0.0,False,3.4422258968656667e-10,False
BSU37070,rpmEA,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU37080,rho,7.187215285152465e-13,True,2.1846089742933552e-12,True
BSU37100,murAB,0.0,False,0.0,False
BSU37110,tal,8.935430002234978e-09,False,1.0509272361815475e-07,False
BSU37120,fbaA,0.0,False,1.7308688729693818e-07,False
BSU37150,pyrG,0.0,False,8.52620217012109e-09,False
BSU37160,rpoE,1.4985826845014104e-08,True,1.0198221696666593e-07,True
BSU37170,acdA,6.617739906090622e-10,False,0.0,False
BSU37190,clsB,5.326213540844275e-12,False,0.0,False
BSU37240,clsC,0.0,False,0.0,False
BSU37330,argS,1.6687277518570222e-10,True,1.0777734731597814e-09,True
BSU37490,speB,0.0,False,0.0,False
BSU37500,speE,0.0,False,0.0,False
BSU37660,pta,0.0,False,2.790416269788436e-09,False
BSU37710,bacD,0.0,False,0.0,False
BSU37780,rocA,0.0,False,0.0,False
BSU37790,rocG,0.0,False,0.0,False
BSU38020,pdxK,0.0,False,0.0,False
BSU38040,sacA,0.0,False,0.0,False
BSU38110,nfrAA,0.0,False,0.0,False
BSU38190,galT,0.0,False,0.0,False
BSU38200,galK,0.0,False,0.0,False
BSU38290,thiE,0.0,False,0.0,False
BSU38300,thiM,0.0,False,0.0,False
BSU38490,menA,0.0,False,0.0,False
BSU38500,dltA,1.713055802641523e-11,True,0.0,False
BSU38510,dltB,1.713055802641523e-11,True,0.0,False
BSU38520,dltC,1.713055802641523e-11,True,0.0,False
BSU38530,dltD,1.713055802641523e-11,True,0.0,False
BSU38550,ilvK,1.4737305465726108e-09,False,6.524057104308033e-08,False
BSU38560,licH,0.0,False,0.0,False
BSU38630,katX,0.0,False,0.0,False
BSU38700,sigY,0.0,False,0.0,False
BSU38830,aldY,0.0,False,0.0,False
BSU38860,galE,0.0,False,0.0,False
BSU38980,scoB,0.0,False,0.0,False
BSU38990,scoA,0.0,False,0.0,False
BSU39050,katE,0.0,False,0.0,False
BSU39260,bglH,0.0,False,0.0,False
BSU39350,hutH,0.0,False,0.0,False
BSU39360,hutU,0.0,False,0.0,False
BSU39370,hutI,0.0,False,0.0,False
BSU39380,hutG,0.0,False,0.0,False
BSU39400,pdp,7.690866703098214e-13,False,1.3809670938851982e-09,False
BSU39420,deoC,1.5573589276018802e-09,False,3.0197984952956863e-09,False
BSU39540,yxeI,0.0,False,0.0,False
BSU39670,iolJ,0.0,False,0.0,False
BSU39700,iolG,0.0,False,0.0,False
BSU39720,iolE,0.0,False,0.0,False
BSU39730,iolD,0.0,False,0.0,False
BSU39740,iolC,0.0,False,0.0,False
BSU39750,iolB,0.0,False,0.0,False
BSU39760,iolA,0.0,False,0.0,False
BSU39780,iolS,0.0,False,5.326213540844275e-12,False
BSU39860,aldX,0.0,False,1.705621406789296e-09,False
BSU39920,asnH,0.0,False,0.0,False
BSU39980,qdoI,0.0,False,0.0,False
BSU40040,glxK,0.0,False,0.0,False
BSU40060,gntK,0.0,False,0.0,False
BSU40110,bglA,0.0,False,0.0,False
BSU40190,fbp,0.0,False,0.0,False
BSU40320,argI,0.0,False,0.0,False
BSU40340,rocD,0.0,False,0.0,False
BSU40420,purA,0.0,False,7.528839660644532e-09,False
BSU40500,rplI,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU40550,ppaC,0.0,False,2.293757007296364e-06,False
BSU40850,maa,0.0,False,0.0,False
BSU40890,rpsR,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU40910,rpsF,2.1321651663087685e-07,True,1.1302071653374336e-06,True
BSU41050,rnpA,1.4778329866050868e-14,True,8.454207170055468e-14,True
BSU41060,rpmH,2.1321651663087685e-07,True,1.1302071653374336e-06,True
