,name,FS_flux,FS_essential,MC_flux,MC_essential
BSU01250,rpsQ,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01260,rplNA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01270,rplX,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01280,rplE,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01290,rpsNA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01300,rpsH,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01310,rplF,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01320,rplR,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01330,rpsE,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01340,rpmD,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01350,rplO,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01360,secY,1.9466960590636855e-09,True,1.012006652793755e-08,True
BSU01370,adk,2.5594698982739227e-09,False,1.709893891871023e-08,False
BSU01380,mapA,3.2929973395164626e-13,True,1.5657309181021008e-12,True
BSU01390,infA,5.526477025659083e-12,True,2.979765218476973e-11,True
BSU01400,rpmJ,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01410,rpsM,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01420,rpsK,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01430,rpoA,1.6199115011328813e-08,True,1.387941910643002e-07,True
BSU01440,rplQ,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01490,rplM,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01500,rpsI,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU01770,glmM,3.0752098492803807e-09,True,2.801421262492656e-10,True
BSU01780,glmS,0.0,False,4.0199573596403585e-09,False
BSU02230,purT,0.0,False,2.7579259395339155e-09,False
BSU03050,lctE,1.1189530104450767e-05,False,1.1189530104450767e-05,False
BSU03130,nadE,9.473488285283204e-19,True,1.7261567833351213e-16,False
BSU03150,aroK,0.0,False,3.6444536795687924e-09,False
BSU04560,ddlA,0.0,False,3.0034621035281207e-09,True
BSU04570,murF,0.0,False,2.5091306868386373e-09,True
BSU04640,alrA,6.707197693830212e-10,False,9.177928939861045e-10,True
BSU04730,sigB,2.0114164721466712e-11,True,5.088525790946036e-11,False
BSU04740,rsbX,0.0,False,2.04795256213815e-08,True
BSU06020,groES,1.003395444359024e-12,True,5.91415290374269e-12,True
BSU06030,groEL,1.003395444359024e-12,True,5.91415290374269e-12,True
BSU06360,guaA,0.0,False,2.4125150616596293e-09,False
BSU06430,purK,0.0,False,2.02663112489959e-09,True
BSU06440,purB,0.0,False,6.364817355387293e-09,True
BSU06450,purC,0.0,False,1.0359589015692047e-08,True
BSU06460,purS,0.0,False,4.05326224979918e-09,True
BSU06470,purQ,0.0,False,2.02663112489959e-09,True
BSU06480,purL,0.0,False,2.02663112489959e-09,True
BSU06490,purF,0.0,False,4.897022792660802e-09,True
BSU06500,purM,0.0,False,6.28821782970239e-09,True
BSU06510,purN,0.0,False,4.873621339634628e-09,False
BSU06520,purH,0.0,False,7.283399620972034e-09,True
BSU06530,purD,0.0,False,5.409659193338618e-09,True
BSU06670,gatC,2.0364239788168126e-10,True,8.389318859107027e-10,True
BSU06680,gatA,2.0364239788168126e-10,True,8.389318859107027e-10,True
BSU06690,gatB,2.0364239788168126e-10,True,8.389318859107027e-10,True
BSU06730,rlmCD,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU07840,yfkN,1.6463507097757087e-07,False,1.6463507097757087e-07,False
BSU08820,katA,0.0,False,4.71180643284347e-10,False
BSU09410,phoA,0.0,False,5.048870047903613e-13,False
BSU09570,yhdR,5.4391491342830104e-11,False,3.4389685644675323e-10,False
BSU10020,serC,0.0,False,1.5556450977264013e-08,False
BSU10790,asnO,0.0,False,3.6818371221404843e-10,False
BSU11010,samT,0.0,False,1.4172600968991252e-10,False
BSU11190,argC,0.0,False,9.176994371439996e-10,True
BSU11200,argJ,0.0,False,8.318627141613972e-10,True
BSU11210,argB,0.0,False,1.3810757225771605e-09,True
BSU11220,argD,0.0,False,1.0280396210322886e-09,True
BSU11230,carA,0.0,False,1.3810757225771605e-09,False
BSU11240,carB,0.0,False,1.3810757225771605e-09,False
BSU11250,argF,0.0,False,9.824757894422499e-10,True
BSU11420,trpS,1.2227553763291414e-11,True,8.825544363334384e-11,True
BSU11670,thiO,0.0,False,9.418562254099324e-10,False
BSU11870,metI,0.0,False,7.86952388729593e-10,True
BSU12910,proCC,0.0,False,3.3833142254931986e-10,False
BSU13120,proB,0.0,False,9.034269050372604e-10,False
BSU13130,proA,0.0,False,9.034269050372604e-10,False
BSU13180,metE,0.0,False,4.2583529515039925e-10,False
BSU14000,dapX,0.0,False,2.536550003978908e-09,True
BSU14180,dapH,0.0,False,3.8503858362926225e-09,True
BSU14190,dapI,0.0,False,9.229571737170043e-10,True
BSU14530,rnjA,7.62244393962265e-13,True,4.108029274291689e-12,True
BSU14540,rnpZA,1.6199115011328813e-08,True,1.387941910643002e-07,True
BSU14580,pdhA,3.9307717923089555e-09,False,1.1287702716577739e-07,False
BSU14590,pdhB,3.9307717923089555e-09,False,1.1287702716577739e-07,False
BSU14600,pdhC,3.9307717923089555e-09,False,1.1287702716577739e-07,False
BSU14610,pdhD,2.6711583247882216e-07,False,1.1287702716577739e-07,False
BSU14860,pycA,0.0,False,3.609687871367058e-07,False
BSU15080,rpmF,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU15140,rsmH,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU15180,murE,0.0,False,2.3478615001097514e-09,True
BSU15190,mraY,0.0,False,3.2278129089579826e-09,True
BSU15200,murD,0.0,False,2.5103072879237662e-09,True
BSU15220,murG,0.0,False,3.096379034013211e-09,True
BSU15230,murB,0.0,False,3.366752946966015e-09,True
BSU15320,sigE,0.0,False,9.878645304948278e-08,True
BSU15430,ileS,9.179987731326296e-11,True,5.271921249491855e-10,True
BSU15490,pyrB,0.0,False,7.446076691575169e-09,False
BSU15500,pyrC,0.0,False,5.913964381755598e-09,False
BSU15510,pyrAA,0.0,False,1.4708224220707783e-09,False
BSU15520,pyrAB,0.0,False,1.4708224220707783e-09,False
BSU15530,pyrK,0.0,False,5.726778381608042e-09,False
BSU15540,pyrD,0.0,False,5.726778381608042e-09,False
BSU15550,pyrF,0.0,False,9.15153050402887e-09,False
BSU15560,pyrE,0.0,False,9.863971000951726e-09,False
BSU15570,cysH,0.0,False,3.0718805760425607e-10,True
BSU15590,sat,0.0,False,3.0718805760425607e-10,True
BSU15680,gmk,5.157248317329207e-10,False,2.842530332306542e-09,False
BSU15690,rpoZ,1.6199115011328813e-08,True,1.387941910643002e-07,True
BSU15720,defA,5.526477025659083e-12,True,2.979765218476973e-11,True
BSU15730,fmt,5.526477025659083e-12,True,2.979765218476973e-11,True
BSU15750,rlmN,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU15790,rpe,2.5254485188468365e-14,False,3.3171934301002204e-09,False
BSU15820,rpmB,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU15980,ffh,1.9466960590636855e-09,True,1.012006652793755e-08,True
BSU15990,rpsP,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU16020,rimM,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU16040,rplS,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU16090,sucC,2.631850606865132e-07,False,7.86952388729593e-10,False
BSU16100,sucD,2.631850606865132e-07,False,7.86952388729593e-10,False
BSU16490,rpsB,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU16500,tsf,1.6082054973004328e-09,True,7.738951897442626e-09,True
BSU16520,frr,5.526477025659083e-12,True,2.979765218476973e-11,True
BSU16570,proS,4.6585080356758495e-11,True,2.9174634219256146e-10,True
BSU16600,nusA,8.448703720968704e-13,True,3.249487686190055e-12,True
BSU16630,infB,1.105295405131818e-11,True,5.959530436953954e-11,True
BSU16650,rbfA,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU16670,ribC,0.0,False,4.862944498441026e-16,True
BSU16680,rpsO,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU16690,pnpA,7.62244393962265e-13,True,4.108029274291689e-12,True
BSU16750,asd,0.0,False,7.863945556688263e-09,True
BSU16760,dapG,0.0,False,2.5757311617295424e-09,False
BSU16770,dapA,0.0,False,3.269325751894345e-09,True
BSU16780,rnjB,7.62244393962265e-13,True,4.108029274291689e-12,True
BSU16960,rny,7.62244393962265e-13,True,4.108029274291689e-12,True
BSU17380,nrdE,3.9956492153909403e-10,False,1.0020573251645505e-10,False
BSU17390,nrdF,3.9956492153909403e-10,False,1.0020573251645505e-10,False
BSU17460,glnA,6.27203086718585e-11,False,1.1206058340241721e-08,True
BSU17680,thyA,0.0,False,6.519911443658479e-11,False
BSU17890,tktA,3.167314319609411e-14,False,3.5688572474960246e-09,False
BSU18000,citB,2.254016979121384e-09,False,4.248044095264292e-08,False
BSU18470,proJ,0.0,False,3.2723281300729093e-10,False
BSU18670,oxdD,0.0,False,5.89974633732664e-10,False
BSU19630,deoD,7.57810558881118e-14,False,7.57810558881118e-14,False
BSU21810,dfrA,1.2156966896187955e-12,False,9.229604333095648e-11,False
BSU21870,ilvD,1.0258781445990485e-09,False,4.192083030098304e-09,True
BSU21910,metAA,0.0,False,2.5276249742778816e-09,True
BSU22360,asnS,7.587991412155123e-11,True,2.9230379809249725e-10,True
BSU22370,aspB,3.42433042162236e-10,False,3.049956364179974e-08,True
BSU22490,dapB,0.0,False,4.80597700521889e-09,True
BSU22600,aroA,0.0,False,2.1166734847796288e-09,False
BSU22610,tyrA,0.0,False,8.37017335736263e-10,False
BSU22620,hisC,0.0,False,1.2524754155047253e-09,True
BSU22630,trpA,0.0,False,2.2254989174200866e-10,True
BSU22640,trpB,0.0,False,2.2254989174200866e-10,True
BSU22650,trpF,0.0,False,4.310264200077995e-10,True
BSU22660,trpC,0.0,False,3.8724210357952954e-10,True
BSU22670,trpD,0.0,False,3.1836736577762666e-10,True
BSU22680,trpE,0.0,False,1.0048299739663524e-10,True
BSU22690,aroH,5.4391491342830104e-11,False,6.373168209255767e-10,False
BSU22700,aroB,0.0,False,2.25891697561707e-09,False
BSU22710,aroF,0.0,False,2.2063712224913433e-09,False
BSU22730,ndk,3.263488366490763e-08,True,8.914199771017136e-08,False
BSU22780,folEA,0.0,False,1.1714127126760123e-12,False
BSU22830,gpsA,0.0,False,6.933640312378355e-10,False
BSU22880,rpfA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU22890,cmk,2.8228213722681657e-09,False,3.9467653678697194e-09,False
BSU22960,gudB,6.218278126655137e-10,False,1.328212221291427e-07,False
BSU23070,serA,0.0,False,4.488202502606463e-09,False
BSU23080,aroC,0.0,False,3.0232669071817437e-09,False
BSU23250,ribH,0.0,False,3.206268682361712e-14,False
BSU23260,ribBA,0.0,False,7.108355240450673e-16,False
BSU23270,ribE,0.0,False,1.603134341180856e-15,False
BSU23280,ribD,0.0,False,4.702713857947863e-16,False
BSU23380,lysA,0.0,False,1.9824657719906698e-09,True
BSU23840,rnz,7.972757381249559e-15,True,4.114837072044475e-14,True
BSU24310,folD,1.199914418701436e-11,True,6.558317554981503e-09,True
BSU24360,spoIIIAH,0.0,False,2.6298318323158033e-05,True
BSU24370,spoIIIAG,0.0,False,6.574579580789509e-05,True
BSU24380,spoIIIAF,0.0,False,2.1915265269298363e-06,True
BSU24390,spoIIIAE,0.0,False,2.1915265269298363e-06,True
BSU24400,spoIIIAD,0.0,False,2.1915265269298363e-06,True
BSU24410,spoIIIAC,0.0,False,2.1915265269298363e-06,True
BSU24420,spoIIIAB,0.0,False,2.1915265269298363e-06,True
BSU24430,spoIIIAA,0.0,False,1.3149159161579016e-05,True
BSU24900,rpmGA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU25200,sigA,1.01795072886083e-08,True,3.988719758149564e-08,True
BSU25260,glyS,1.1516415165766293e-10,True,5.44056802587721e-10,True
BSU25270,glyQ,1.1516415165766293e-10,True,5.44056802587721e-10,True
BSU25290,era,9.472631986013975e-15,True,4.5602681638544217e-14,True
BSU25410,rpsU,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU25550,rpsT,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU25640,nadD,1.2008358390944299e-18,True,2.1880334538913785e-16,False
BSU25660,aroE,0.0,False,3.374342331254697e-09,False
BSU25760,sigKn,0.0,False,1.0437177583458912e-11,True
BSU26390,sigKc,0.0,False,1.0437177583458912e-11,True
BSU26810,murI,0.0,False,1.400710631246328e-10,False
BSU27250,mccB,1.515621117762236e-13,False,1.8971117529539372e-10,False
BSU27260,mccA,1.281447259257278e-13,False,1.6039949746259507e-10,False
BSU27270,mtnN,3.78905279440559e-14,True,1.8241072655417687e-13,True
BSU27320,greA,8.448703720968704e-13,True,3.249487686190055e-12,True
BSU27410,alaS,1.259604826049318e-10,True,5.942924205660775e-10,True
BSU27550,aspS,1.0395035391392714e-10,True,4.201091044374255e-10,True
BSU27560,hisS,3.147888087234724e-11,True,1.601872717961341e-10,True
BSU27610,apt,0.0,False,1.347799943459472e-12,False
BSU27650,secDF,1.9466960590636855e-09,True,1.012006652793755e-08,True
BSU27850,nadA,0.0,False,1.6290752728384565e-16,False
BSU27860,nadC,0.0,False,2.0147056822345025e-16,False
BSU27870,nadB,0.0,False,1.7415397098655424e-16,False
BSU27900,pheA,1.8876734161062873e-10,False,1.193504604801812e-09,False
BSU27940,rpmA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU27960,rplU,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU28080,folC,0.0,False,3.562385717641319e-13,False
BSU28090,valS,1.4324045991247247e-10,True,6.289308634787112e-10,True
BSU28230,tig,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU28250,leuD,0.0,False,2.650900433698934e-09,False
BSU28260,leuC,0.0,False,2.650900433698934e-09,False
BSU28270,leuB,0.0,False,2.761370744373436e-09,False
BSU28280,leuA,0.0,False,2.1130653214397917e-09,False
BSU28290,ilvC,1.9452226071270957e-09,False,8.384166060196607e-09,True
BSU28300,ilvH,0.0,False,3.137698780199933e-09,False
BSU28310,ilvB,0.0,False,3.137698780199933e-09,False
BSU28370,rph,7.972757381249559e-15,True,4.114837072044475e-14,True
BSU28430,sdhB,0.0,False,3.419487482385214e-07,False
BSU28440,sdhA,0.0,False,3.419487482385214e-07,False
BSU28450,sdhC,0.0,False,3.419487482385214e-07,False
BSU28500,trxA,3.995649066853845e-10,False,7.447743163949123e-10,True
BSU28630,pheT,5.439149134283011e-11,True,3.4389685644675334e-10,True
BSU28640,pheS,5.439149134283011e-11,True,3.4389685644675334e-10,True
BSU28680,glcD,0.0,False,2.8107668441088204e-13,False
BSU28850,rplT,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU28860,rpmI,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU28870,infC,5.526477025659083e-12,True,2.979765218476973e-11,True
BSU28950,thrS,8.423416038239926e-11,True,4.6500911803877156e-10,True
BSU29020,gapB,0.0,False,6.90519647249076e-08,False
BSU29120,mdh,9.392929668489535e-11,False,2.4100214875990387e-07,False
BSU29130,icd,3.3581474111524895e-09,False,6.328948900169385e-08,False
BSU29140,citZ,0.0,False,8.58456743530908e-08,False
BSU29190,pfkA,1.0628315166420265e-07,True,4.108029274291689e-12,True
BSU29440,argH,0.0,False,7.255467804675394e-10,True
BSU29450,argG,0.0,False,1.2050169921896146e-09,True
BSU29620,hisK,0.0,False,6.884498438722686e-10,True
BSU29660,rpsD,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU29670,tyrS,5.3979567939614613e-11,True,2.394403965392088e-10,True
BSU29680,acsA,0.0,False,9.229571737170043e-10,False
BSU29750,aroX,0.0,False,3.3118880347733003e-09,False
BSU29790,murC,0.0,False,2.5619736643058086e-09,True
BSU30320,leuS,1.1833034659683896e-10,True,7.025677625571124e-10,True
BSU30550,metK,1.0324982055932714e-13,True,4.970602366011591e-13,True
BSU30560,pckA,0.0,False,2.5505779315257864e-07,False
BSU30690,ytiB,3.85173436345588e-09,True,5.662106884620577e-07,True
BSU31150,uppP,0.0,False,3.632968809632034e-09,True
BSU31400,yugH,9.285978861032333e-10,False,2.848817078696586e-09,True
BSU32170,dapF,0.0,False,3.283829400294577e-09,True
BSU32200,yutJ,0.0,False,8.706893155358405e-07,False
BSU32240,thrB,0.0,False,2.9085379373908994e-09,True
BSU32250,thrC,0.0,False,2.6635325786039215e-09,True
BSU32260,hom,0.0,False,4.256143130098953e-09,True
BSU32680,sufU,1.2574366958937862e-16,False,1.7893177170908187e-15,True
BSU33040,fumC,1.2353976410786389e-09,False,1.5065905079617457e-07,False
BSU33170,yvrB,0.0,False,2.404344981945971e-16,True
BSU33430,cysI,0.0,False,3.0718805760425607e-10,True
BSU33440,cysJ,0.0,False,3.0718805760425607e-10,True
BSU33630,secG,1.9466960590636855e-09,True,1.012006652793755e-08,True
BSU33900,eno,2.8834117234758374e-07,True,3.0071563281165603e-07,True
BSU33910,pgm,1.0976876995779397e-07,False,1.2049807208071083e-07,False
BSU33920,tpiA,9.517714711125289e-08,False,1.0203852677312339e-07,False
BSU33930,pgk,1.36308284719654e-07,False,1.4675361087810022e-07,False
BSU33940,gapA,1.5405727162347426e-07,False,9.443798250917121e-08,False
BSU34790,trxB,1.9978244545114507e-10,False,3.7238714348790205e-10,False
BSU34860,hisIE,0.0,False,1.017896607694777e-09,True
BSU34870,hisF,0.0,False,1.916661526684813e-10,True
BSU34880,hisA,0.0,False,7.638592680229098e-10,True
BSU34890,hisH,0.0,False,1.916661526684813e-10,True
BSU34900,hisB,0.0,False,8.928151189320308e-10,True
BSU34910,hisD,0.0,False,5.987131366338665e-10,True
BSU34920,hisG,0.0,False,1.916661526684813e-10,True
BSU35290,prfB,1.1011276619374164e-11,True,5.823100523491833e-11,True
BSU35300,secA,1.9466960590636855e-09,True,1.012006652793755e-08,True
BSU35920,rbsK,3.6273290963056357e-14,False,1.7462510337283802e-13,False
BSU36010,alsS,6.743714629268868e-10,False,5.271921249491854e-10,False
BSU36760,murAA,0.0,False,1.400710631246328e-10,False
BSU36900,glyA,1.604145382660591e-11,True,9.63247502936366e-09,True
BSU36920,rpiB,3.9468069781770164e-14,False,5.184156415339859e-09,False
BSU37010,prfA,4.167658764979686e-14,True,1.3642946697346373e-12,True
BSU37070,rpmEA,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU37080,rho,4.2697542154842577e-13,True,1.2311116886443922e-12,True
BSU37110,tal,2.3779014691108602e-14,False,2.3771603900484918e-09,False
BSU37120,fbaA,8.714753453734196e-08,False,9.26173553501104e-08,False
BSU37150,pyrG,0.0,False,3.299089831442996e-09,False
BSU37160,rpoE,1.6199115011328813e-08,True,1.387941910643002e-07,True
BSU37330,argS,4.367622730076637e-11,True,2.5757801543745664e-10,True
BSU38550,ilvK,1.6719704579458444e-10,False,3.104570815950757e-09,False
BSU39860,aldX,0.0,False,9.428659994195132e-10,False
BSU40190,fbp,0.0,False,4.7285549040385534e-08,False
BSU40420,purA,0.0,False,3.3507120068230672e-09,False
BSU40500,rplI,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU40550,ppaC,1.769701682664805e-07,True,5.372212514015206e-07,False
BSU40890,rpsR,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU40910,rpsF,1.2354197210654974e-07,True,5.94749720171868e-07,True
BSU41050,rnpA,7.972757381249559e-15,True,4.114837072044475e-14,True
BSU41060,rpmH,1.2354197210654974e-07,True,5.94749720171868e-07,True
